,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,11.3138785749086,10.6865397718528,10.4729664990968,19.4936796717753,19.5627236426508,19.537758879226,19.9715673195356,20.0076590646872,20.0502073336895,19.9240529453607,19.8879161400498,19.5758722448752
A,copy number,365000000,365000000,365000000,2118520.66142546,2035722.34657252,2065280.09299487,1607654.7772232,1574497.83102217,1536286.57423447,1652372.57143297,1687213.36020277,2020325.1416855
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.9802569170436,13.9403581100677,13.820334404278,17.9653162006062,18.0785223331207,18.1292170171061,19.056356190947,18.9570950441425,18.9554706787588,19.2131088184545,19.3175110264884,19.3596566704822
B,copy number,36500000,36500000,36500000,5120359.8738102,4796360.06347306,4657995.5559018,2727095.4223248,2887965.87348909,2890675.88304469,2491101.77045379,2345365.45235453,2288978.21016595
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.6032216047472,18.6101595112381,18.1907607020836,17.4254405780587,17.2599448235772,17.3916584717414,22.6146791313816,22.7214503258944,22.7526177221053,25.4115982764237,25.2209863241216,25.4587358981056
C,copy number,3650000,3650000,3650000,6993347.70304754,7694608.00302209,7131102.22180888,349445.553314412,328552.29173144,322692.336322857,69501.7866839415,77588.2109049129,67635.5872991411
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,23.2630150773594,23.4185465834223,23.1945179509623,19.6968593547919,19.8650306713256,20.0003826492239,19.7625740118997,19.8289600073699,19.9905569198432,19.7077125923794,20.1483216301024,20.2030257308608
D,copy number,365000,365000,365000,1884001.8503259,1709657.02764109,1581127.06855013,1813852.87304525,1745639.00746209,1590123.19407607,1872231.97493693,1451670.69029289,1406533.10480709
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,25.9452410936949,25.6343424267851,25.735538027445,19.6132869610661,19.8125837195608,19.7719159444744,18.8460017056092,18.912533779016,19.0048461696676,19.6915105047708,19.5332459141758,19.8862220986742
E,copy number,36500,36500,36500,1977146.17184874,1762224.03557394,1804094.90646849,3079292.46186599,2963239.04544844,2809425.40221299,1889829.64089621,2070668.96989165,1688864.5530411
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,31.7370265880617,32.2846760678365,31.5632165949335,20.558520356467,20.7050002086837,20.5444415426786,18.3634912182718,18.2196065589951,18.4191516452131,19.6021452975525,19.5138418627379,19.8679608763936
F,copy number,3650,3650,3650,1145519.67777466,1052615.58113584,1154869.99702737,4068647.98776744,4421117.73164949,3939963.05193301,1989906.97224905,2093999.77329749,1706766.8069131
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,34.5717246079297,32.5977752213521,33.7603229015807,23.2813795455182,23.2827286121339,23.262166009723,23.0492667503876,22.9944040570372,23.0329172517643,26.0943223568189,25.0601704231593,25.9608145768534
G,copy number,365,365,365,237788.596389623,237603.436621048,240441.374874002,271892.958417457,280644.076758083,274471.922814689,46858.5902350064,85138.0206005237,50613.8030630225
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,38.049430603604,39.8964005253807,25.0483468060185,25.1034851705035,24.9361869666005,19.2012448913857,19.2671632781494,19.3251777574191,19.9359164594601,19.904439108136,19.9954823984342
H,copy number,NaN,NaN,NaN,85721.2623550491,83035.060728806,91456.5651155307,2508225.5528017,2414550.15459395,2335005.65741559,1641092.13188168,1671192.73956702,1585607.20247381
