,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,8.37926654099009,8.29672874261199,8.38055128375847,20.2702757079207,20.0934078959499,20.1590636780405,21.2766755627642,20.9647627284957,20.7858887979796,18.5683301152636,19.1742429225138,19.2244267052127
A,copy number,365000000,365000000,365000000,545836.10891159,604104.827948293,581782.053051691,306486.980257493,366518.490340645,406111.763761195,1448580.21085358,1023378.15256905,994346.051760642
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.5245976797328,13.394836977957,13.7422442080195,19.7738413124562,20.0169511032134,19.8157928883102,21.62843651574,21.3514081018258,21.2208396430652,18.4060909232247,18.8289381623195,18.5419033513881
B,copy number,36500000,36500000,36500000,725608.530864122,631181.633609261,708360.075272488,250497.701896091,293629.320369647,316459.631605509,1589824.70777428,1247488.26789948,1470700.70370469
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,17.4260937178592,17.0294808464383,17.0738021148762,20.9702769924255,21.2391686373446,20.9460661236033,21.7171160087416,21.4575403616308,21.2157110940144,19.7520259528937,19.9427920189295,20.6878358937469
C,copy number,3650000,3650000,3650000,365361.285684714,313150.685361768,370469.446474588,238077.064384944,276290.85548311,317391.736678202,734743.297323217,658603.661492444,429601.969895858
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.8273690354656,20.8498089661179,20.7200511488636,22.4072662923977,22.7011050057574,22.2203388213628,20.5804147754527,20.1522825892418,19.6220283533368,21.9978303175655,22.1247808416435,23.0112156374565
D,copy number,365000,365000,365000,160262.265321824,135409.424452618,178396.669824512,456898.961807303,584048.876498002,791611.974630636,202676.730343648,188445.625625101,113348.005655439
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,25.0428821288689,25.1318861911774,25.1684302674369,21.4931496488408,21.4064727834487,21.3919094686937,20.4582252381281,20.4904807184142,20.2392404255171,21.6241622469717,21.5966304957604,22.0975869430838
E,copy number,36500,36500,36500,270705.945039352,284501.927838333,286887.944592651,490063.37459062,481081.676143671,555637.815476815,251112.469796758,255108.680139768,191407.465496657
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,29.0684885149545,28.6486560322256,28.6025982112516,20.277666346637,20.0864574799137,20.2052327244022,21.8468026947542,21.8307008224457,21.456487183421,18.1365758127556,17.945491847846,18.2209726830953
F,copy number,3650,3650,3650,543527.568656084,606517.521437635,566580.505665287,221013.229994615,223063.516549417,276457.77717096,1855554.3540969,2070448.09435561,1767885.39327303
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,32.5463723140802,33.9419113087568,32.6159890050311,20.11557961064,20.1885608676626,19.8737259111646,21.3288690514764,21.4319395408238,21.1667514492877,18.0768980053865,18.6958375060705,19.1828806786836
G,copy number,365,365,365,596472.329139324,572023.483948798,685212.83708518,297449.273529528,280377.111364669,326429.443044652,1920157.33160953,1346436.97046748,1018321.36026517
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,35.364398333241,37.1404190426765,34.4995065318719,20.5011825036205,19.9597411016358,21.0496007947206,18.8379976364436,19.0313065570097,18.8704369991898,18.1806788942448,17.6370861140794,19.2259197419052
H,copy number,NaN,NaN,NaN,478138.228684694,652233.144978843,349113.331584063,1241023.91552246,1110798.65375568,1218150.4300389,1809212.29253837,2471011.35275041,993495.040401112
