,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,8.37926654099009,365000000
,A02,SYBR,,Std-01,,8.29672874261199,365000000
,A03,SYBR,,Std-01,,8.38055128375847,365000000
,A04,SYBR,,Unkn-01,,20.2702757079207,545836.10891159
,A05,SYBR,,Unkn-01,,20.0934078959499,604104.827948293
,A06,SYBR,,Unkn-01,,20.1590636780405,581782.053051691
,A07,SYBR,,Unkn-09,,21.2766755627642,306486.980257493
,A08,SYBR,,Unkn-09,,20.9647627284957,366518.490340645
,A09,SYBR,,Unkn-09,,20.7858887979796,406111.763761195
,A10,SYBR,,Unkn-17,,18.5683301152636,1448580.21085358
,A11,SYBR,,Unkn-17,,19.1742429225138,1023378.15256905
,A12,SYBR,,Unkn-17,,19.2244267052127,994346.051760642
,B01,SYBR,,Std-02,,13.5245976797328,36500000
,B02,SYBR,,Std-02,,13.394836977957,36500000
,B03,SYBR,,Std-02,,13.7422442080195,36500000
,B04,SYBR,,Unkn-02,,19.7738413124562,725608.530864122
,B05,SYBR,,Unkn-02,,20.0169511032134,631181.633609261
,B06,SYBR,,Unkn-02,,19.8157928883102,708360.075272488
,B07,SYBR,,Unkn-10,,21.62843651574,250497.701896091
,B08,SYBR,,Unkn-10,,21.3514081018258,293629.320369647
,B09,SYBR,,Unkn-10,,21.2208396430652,316459.631605509
,B10,SYBR,,Unkn-18,,18.4060909232247,1589824.70777428
,B11,SYBR,,Unkn-18,,18.8289381623195,1247488.26789948
,B12,SYBR,,Unkn-18,,18.5419033513881,1470700.70370469
,C01,SYBR,,Std-03,,17.4260937178592,3650000
,C02,SYBR,,Std-03,,17.0294808464383,3650000
,C03,SYBR,,Std-03,,17.0738021148762,3650000
,C04,SYBR,,Unkn-03,,20.9702769924255,365361.285684714
,C05,SYBR,,Unkn-03,,21.2391686373446,313150.685361768
,C06,SYBR,,Unkn-03,,20.9460661236033,370469.446474588
,C07,SYBR,,Unkn-11,,21.7171160087416,238077.064384944
,C08,SYBR,,Unkn-11,,21.4575403616308,276290.85548311
,C09,SYBR,,Unkn-11,,21.2157110940144,317391.736678202
,C10,SYBR,,Unkn-19,,19.7520259528937,734743.297323217
,C11,SYBR,,Unkn-19,,19.9427920189295,658603.661492444
,C12,SYBR,,Unkn-19,,20.6878358937469,429601.969895858
,D01,SYBR,,Std-04,,20.8273690354656,365000
,D02,SYBR,,Std-04,,20.8498089661179,365000
,D03,SYBR,,Std-04,,20.7200511488636,365000
,D04,SYBR,,Unkn-04,,22.4072662923977,160262.265321824
,D05,SYBR,,Unkn-04,,22.7011050057574,135409.424452618
,D06,SYBR,,Unkn-04,,22.2203388213628,178396.669824512
,D07,SYBR,,Unkn-12,,20.5804147754527,456898.961807303
,D08,SYBR,,Unkn-12,,20.1522825892418,584048.876498002
,D09,SYBR,,Unkn-12,,19.6220283533368,791611.974630636
,D10,SYBR,,Unkn-20,,21.9978303175655,202676.730343648
,D11,SYBR,,Unkn-20,,22.1247808416435,188445.625625101
,D12,SYBR,,Unkn-20,,23.0112156374565,113348.005655439
,E01,SYBR,,Std-05,,25.0428821288689,36500
,E02,SYBR,,Std-05,,25.1318861911774,36500
,E03,SYBR,,Std-05,,25.1684302674369,36500
,E04,SYBR,,Unkn-05,,21.4931496488408,270705.945039352
,E05,SYBR,,Unkn-05,,21.4064727834487,284501.927838333
,E06,SYBR,,Unkn-05,,21.3919094686937,286887.944592651
,E07,SYBR,,Unkn-13,,20.4582252381281,490063.37459062
,E08,SYBR,,Unkn-13,,20.4904807184142,481081.676143671
,E09,SYBR,,Unkn-13,,20.2392404255171,555637.815476815
,E10,SYBR,,Unkn-21,,21.6241622469717,251112.469796758
,E11,SYBR,,Unkn-21,,21.5966304957604,255108.680139768
,E12,SYBR,,Unkn-21,,22.0975869430838,191407.465496657
,F01,SYBR,,Std-06,,29.0684885149545,3650
,F02,SYBR,,Std-06,,28.6486560322256,3650
,F03,SYBR,,Std-06,,28.6025982112516,3650
,F04,SYBR,,Unkn-06,,20.277666346637,543527.568656084
,F05,SYBR,,Unkn-06,,20.0864574799137,606517.521437635
,F06,SYBR,,Unkn-06,,20.2052327244022,566580.505665287
,F07,SYBR,,Unkn-14,,21.8468026947542,221013.229994615
,F08,SYBR,,Unkn-14,,21.8307008224457,223063.516549417
,F09,SYBR,,Unkn-14,,21.456487183421,276457.77717096
,F10,SYBR,,Unkn-22,,18.1365758127556,1855554.3540969
,F11,SYBR,,Unkn-22,,17.945491847846,2070448.09435561
,F12,SYBR,,Unkn-22,,18.2209726830953,1767885.39327303
,G01,SYBR,,Std-07,,32.5463723140802,365
,G02,SYBR,,Std-07,,33.9419113087568,365
,G03,SYBR,,Std-07,,32.6159890050311,365
,G04,SYBR,,Unkn-07,,20.11557961064,596472.329139324
,G05,SYBR,,Unkn-07,,20.1885608676626,572023.483948798
,G06,SYBR,,Unkn-07,,19.8737259111646,685212.83708518
,G07,SYBR,,Unkn-15,,21.3288690514764,297449.273529528
,G08,SYBR,,Unkn-15,,21.4319395408238,280377.111364669
,G09,SYBR,,Unkn-15,,21.1667514492877,326429.443044652
,G10,SYBR,,Unkn-23,,18.0768980053865,1920157.33160953
,G11,SYBR,,Unkn-23,,18.6958375060705,1346436.97046748
,G12,SYBR,,Unkn-23,,19.1828806786836,1018321.36026517
,H01,SYBR,,NTC,,35.364398333241,NaN
,H02,SYBR,,NTC,,37.1404190426765,NaN
,H03,SYBR,,NTC,,34.4995065318719,NaN
,H04,SYBR,,Unkn-08,,20.5011825036205,478138.228684694
,H05,SYBR,,Unkn-08,,19.9597411016358,652233.144978843
,H06,SYBR,,Unkn-08,,21.0496007947206,349113.331584063
,H07,SYBR,,Unkn-16,,18.8379976364436,1241023.91552246
,H08,SYBR,,Unkn-16,,19.0313065570097,1110798.65375568
,H09,SYBR,,Unkn-16,,18.8704369991898,1218150.4300389
,H10,SYBR,,Unkn-24,,18.1806788942448,1809212.29253837
,H11,SYBR,,Unkn-24,,17.6370861140794,2471011.35275041
,H12,SYBR,,Unkn-24,,19.2259197419052,993495.040401112
