,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,17039.6854598089,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18060.2810970057,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,17838.9605702392,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,6470.45122216057,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,8155.7677514971,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,7872.57659993219,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,4564.91633623062,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,6754.89017359139,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,6302.11353167988,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,6853.59623114681,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,5846.64299085698,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,7213.27839652721,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,16567.5074345756,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,15743.5662755452,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,17171.5127966954,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,8830.04291385483,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,8518.45274047282,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,9131.50642530646,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,7212.14927030132,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,8083.07935387026,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,8381.61306516861,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,7209.27240724522,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,6607.43962378096,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,8372.09102135905,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17105.048400433,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,18477.4301391555,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17419.6630214906,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,8516.87999979631,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,7694.02893447332,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,8489.3120777218,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,6177.52913732668,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,7306.84312663537,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,7687.0954090309,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,11227.4102109004,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,10848.4801753217,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,12249.6261276845,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18351.7108920967,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17517.2765565482,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17036.9648111368,,Standard,Unassigned,False
