,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2756.35036175426,86,95,
,A02,SYBR,,Std-01,,91,2828.92135989838,84,95,
,A03,SYBR,,Std-01,,91,2724.38424514042,84,95,
,A04,SYBR,,Unkn-01,,91,1910.75517912942,83.5,95,
,A05,SYBR,,Unkn-01,,91,2073.80796180891,81.5,95,
,A06,SYBR,,Unkn-01,,91,1864.88245582438,83,95,
,A07,SYBR,,Unkn-09,,91,1714.71556807218,82.5,95,
,A08,SYBR,,Unkn-09,,91,1934.96422883315,81,95,
,A09,SYBR,,Unkn-09,,91,1917.55523580989,81,95,
,A10,SYBR,,Unkn-17,,90.5,1944.13480343955,82.5,95,
,A11,SYBR,,Unkn-17,,90.5,1929.22410958346,76.5,95,
,A12,SYBR,,Unkn-17,,90.5,2012.84636869396,85.5,95,
,B01,SYBR,,Std-02,,91,2724.28029502059,85.5,95,
,B02,SYBR,,Std-02,,91,2325.20552304831,84.5,94,
,B03,SYBR,,Std-02,,91,2750.56573180779,84,95,
,B04,SYBR,,Unkn-02,,91,2267.92913744211,70,95,
,B05,SYBR,,Unkn-02,,91,2270.40134680323,82,95,
,B06,SYBR,,Unkn-02,,91,2277.77094134818,83,95,
,B07,SYBR,,Unkn-10,,91,1795.76647027582,70.5,95,
,B08,SYBR,,Unkn-10,,91,1906.3598233211,78.5,95,
,B09,SYBR,,Unkn-10,,91,1941.77807742072,70.5,95,
,B10,SYBR,,Unkn-18,,90,2400.56936653822,69.5,95,
,B11,SYBR,,Unkn-18,,90,2086.08484527625,84.5,95,
,B12,SYBR,,Unkn-18,,90,2383.50243424318,86,95,
,C01,SYBR,,Std-03,,91,2646.47213484479,84,94,
,C02,SYBR,,Std-03,,91,2703.3174105617,84,94,
,C03,SYBR,,Std-03,,91,2631.34754188899,84,95,
,C04,SYBR,,Unkn-03,,91,2208.45384638803,83,95,
,C05,SYBR,,Unkn-03,,91.5,2033.89202419862,83,95,
,C06,SYBR,,Unkn-03,,91.5,2195.86672835798,83.5,95,
,C07,SYBR,,Unkn-11,,90.5,1747.14035991284,70,95,
,C08,SYBR,,Unkn-11,,90,1774.64237970804,70,95,
,C09,SYBR,,Unkn-11,,90,1831.65661287816,70,95,
,C10,SYBR,,Unkn-19,,90.5,2390.39167848147,83.5,95,
,C11,SYBR,,Unkn-19,,90.5,2103.56776953014,82.5,95,
,C12,SYBR,,Unkn-19,,90.5,2417.28846977457,76,95,
,D01,SYBR,,Std-04,,91,2592.4520041834,83.5,95,
,D02,SYBR,,Std-04,,90.5,2524.63276128214,84,94,
,D03,SYBR,,Std-04,,90.5,2497.59286264827,84,94,
