,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2752.06004558589,85,94,
,A02,SYBR,,Std-01,,91,2579.08231218015,81.5,94,
,A03,SYBR,,Std-01,,91,2565.01652521478,83.5,94,
,A04,SYBR,,Unkn-01,,91,2613.1175877188,84,95,
,A05,SYBR,,Unkn-01,,91,2917.80495028134,84,95,
,A06,SYBR,,Unkn-01,,91,2750.61274573026,83,95,
,A07,SYBR,,Unkn-09,,87.5,1349.58951189716,77.5,89,
,A07,SYBR,,Unkn-09,,91,1554.10279492412,89,95,
,A08,SYBR,,Unkn-09,,87.5,1337.68058125996,80,89,
,A08,SYBR,,Unkn-09,,91,1431.30485391881,89,95,
,A09,SYBR,,Unkn-09,,87.5,1793.75908850287,68.5,95,
,A10,SYBR,,Unkn-17,,90,2274.01940521356,69.5,95,
,A11,SYBR,,Unkn-17,,90,2066.53131200761,69.5,95,
,A12,SYBR,,Unkn-17,,88,1710.92972033982,81,94,
,B01,SYBR,,Std-02,,90.5,2758.50089098448,80,94,
,B02,SYBR,,Std-02,,90.5,2215.37282317426,82,94,
,B03,SYBR,,Std-02,,90.5,2807.93720970841,84,94,
,B04,SYBR,,Unkn-02,,90,2285.65419349927,76,95,
,B05,SYBR,,Unkn-02,,90,2414.97964503575,70,95,
,B06,SYBR,,Unkn-02,,90,2450.69914740661,70,95,
,B07,SYBR,,Unkn-10,,91,2463.60821809134,82,95,
,B08,SYBR,,Unkn-10,,91,2721.47584678293,79.5,95,
,B09,SYBR,,Unkn-10,,90.5,2686.91073415623,82,95,
,B10,SYBR,,Unkn-18,,90,2211.54145382382,70,95,
,B11,SYBR,,Unkn-18,,90,2244.23851841333,69.5,95,
,B12,SYBR,,Unkn-18,,90.5,2129.49596461248,83,95,
,C01,SYBR,,Std-03,,None,None,None,None,
,C02,SYBR,,Std-03,,None,None,None,None,
,C03,SYBR,,Std-03,,90.5,1673.05957920124,80,94,
,C04,SYBR,,Unkn-03,,89.5,1388.32080972521,83,95,
,C05,SYBR,,Unkn-03,,90,2400.04880206913,69.5,95,
,C06,SYBR,,Unkn-03,,90,2379.57346531873,69.5,95,
,C07,SYBR,,Unkn-11,,91,2759.28147229787,80,95,
,C08,SYBR,,Unkn-11,,91,2765.09781455802,80,95,
,C09,SYBR,,Unkn-11,,90.5,2650.73422654788,79,94,
,C10,SYBR,,Unkn-19,,90,2174.54909713623,70,95,
,C11,SYBR,,Unkn-19,,89.5,2202.64401337668,69.5,95,
,C12,SYBR,,Unkn-19,,90.5,1681.00727389466,83,95,
,D01,SYBR,,Std-04,,None,None,None,None,
,D02,SYBR,,Std-04,,None,None,None,None,
,D03,SYBR,,Std-04,,None,None,None,None,
,D04,SYBR,,Unkn-04,,None,None,None,None,
,D05,SYBR,,Unkn-04,,90,2499.74754857587,70,95,
,D06,SYBR,,Unkn-04,,90,2439.75353755483,69.5,95,
,D07,SYBR,,Unkn-12,,90.5,2692.38716139717,82,95,
,D08,SYBR,,Unkn-12,,90.5,2704.51247954855,81.5,95,
,D09,SYBR,,Unkn-12,,90.5,2516.01852988047,81,95,
,D10,SYBR,,Unkn-20,,None,None,None,None,
,D11,SYBR,,Unkn-20,,87.5,1522.14040534923,77.5,95,
,D12,SYBR,,Unkn-20,,None,None,None,None,
,E01,SYBR,,Std-05,,None,None,None,None,
,E02,SYBR,,Std-05,,None,None,None,None,
,E03,SYBR,,Std-05,,None,None,None,None,
,E04,SYBR,,Unkn-05,,87.5,1664.76806105961,79,95,
,E05,SYBR,,Unkn-05,,90,1800.2344233623,79,95,
,E06,SYBR,,Unkn-05,,90,1702.76560088581,82,95,
,E07,SYBR,,Unkn-13,,91,1845.32325751465,88.5,95,
,E08,SYBR,,Unkn-13,,91,1846.4421553335,78,95,
,E09,SYBR,,Unkn-13,,87.5,2146.74308247095,77,95,
,E10,SYBR,,Unkn-21,,90,2380.46693484764,69,95,
,E11,SYBR,,Unkn-21,,None,None,None,None,
,E12,SYBR,,Unkn-21,,None,None,None,None,
,F01,SYBR,,Std-06,,None,None,None,None,
,F02,SYBR,,Std-06,,None,None,None,None,
,F03,SYBR,,Std-06,,None,None,None,None,
,F04,SYBR,,Unkn-06,,91,1628.50447063626,88,95,
,F05,SYBR,,Unkn-06,,None,None,None,None,
,F06,SYBR,,Unkn-06,,91,2673.08572650134,80.5,95,
,F07,SYBR,,Unkn-14,,90,2074.15898964694,69.5,95,
,F08,SYBR,,Unkn-14,,90,2439.94304338975,70,95,
,F09,SYBR,,Unkn-14,,None,None,None,None,
,F10,SYBR,,Unkn-22,,90.5,2769.86837985733,80,95,
,F11,SYBR,,Unkn-22,,90.5,2827.59735966757,78,95,
,F12,SYBR,,Unkn-22,,None,None,None,None,
,G01,SYBR,,Std-07,,None,None,None,None,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,None,None,None,None,
,G04,SYBR,,Unkn-07,,86.5,1470.01233267677,69,95,
