,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18973.0784424235,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,20708.0380122793,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20115.1143675574,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14011.5862637087,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,15446.6045701572,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,13991.3774827159,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14459.6512646633,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14162.6846230546,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,14842.7904314206,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,11410.7736187407,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,14164.9107368302,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,11266.9141797133,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,19642.9665661656,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,19527.4794336729,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,20445.3920391591,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,10477.953238752,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,11244.5920774975,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,10605.4787527239,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,10997.3734397884,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,12148.539136076,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,13464.0799991557,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,11778.4117613354,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,14390.9479486289,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,13015.9284928897,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,3393.85793540093,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,7880.18482103015,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17124.5186340593,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12195.6290511604,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,9719.93984464845,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,10267.788257476,,Unknown,Unassigned,False
