,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,9.92358762125876,365000000
,A02,SYBR,,Std-01,,16.2099659230363,365000000
,A03,SYBR,,Std-01,,11.6046997316156,365000000
,A04,SYBR,,Unkn-01,,20.7939698525288,57268223.1202284
,A05,SYBR,,Unkn-01,,19.9311970318967,84029043.6978281
,A06,SYBR,,Unkn-01,,19.2455754476673,113960627.119598
,A07,SYBR,,Unkn-09,,23.8975728070038,14418375.4319131
,A08,SYBR,,Unkn-09,,24.24076508714,12378841.3662229
,A09,SYBR,,Unkn-09,,24.3160252030297,11971670.2614586
,A10,SYBR,,Unkn-17,,20.8641677088588,55509264.9699874
,A11,SYBR,,Unkn-17,,25.1827340038231,8144780.54442041
,A12,SYBR,,Unkn-17,,34.2249513732196,146462.21008393
,B01,SYBR,,Std-02,,16.0215134341592,36500000
,B02,SYBR,,Std-02,,23.9181170247831,36500000
,B03,SYBR,,Std-02,,16.0922072681195,36500000
,B04,SYBR,,Unkn-02,,22.5182172111802,26615391.099935
,B05,SYBR,,Unkn-02,,21.3845522093512,44048480.4724743
,B06,SYBR,,Unkn-02,,21.3117558866673,45496780.8150771
,B07,SYBR,,Unkn-10,,20.0067756056088,81253617.8836534
,B08,SYBR,,Unkn-10,,20.0380694770897,80131444.1812894
,B09,SYBR,,Unkn-10,,22.5595874718969,26130538.8258503
,B10,SYBR,,Unkn-18,,20.6946304478828,59853048.837348
,B11,SYBR,,Unkn-18,,24.4017262703547,11524295.4814087
,B12,SYBR,,Unkn-18,,31.9733979742192,398361.029728753
,C01,SYBR,,Std-03,,37.6664191334966,3650000
,C02,SYBR,,Std-03,,35.4501591055596,3650000
,C03,SYBR,,Std-03,,29.674159527673,3650000
,C04,SYBR,,Unkn-03,,27.8214153371131,2521228.35132369
,C05,SYBR,,Unkn-03,,20.4951078546737,65402487.6266019
,C06,SYBR,,Unkn-03,,21.0067870950309,52100254.266224
,C07,SYBR,,Unkn-11,,20.3163685425135,70809425.4022862
,C08,SYBR,,Unkn-11,,19.7806286661948,89844027.6952011
,C09,SYBR,,Unkn-11,,23.4812229346498,17348907.2202995
,C10,SYBR,,Unkn-19,,20.9048429036273,54514889.7000888
,C11,SYBR,,Unkn-19,,25.2246301433525,7994538.62265991
,C12,SYBR,,Unkn-19,,34.1610880406196,150678.485989512
,D01,SYBR,,Std-04,,NaN,365000
,D02,SYBR,,Std-04,,39.6301769895754,365000
,D03,SYBR,,Std-04,,37.3657655327107,365000
,D04,SYBR,,Unkn-04,,30.0568255708799,933633.78818098
,D05,SYBR,,Unkn-04,,21.720694254462,37936328.6511488
,D06,SYBR,,Unkn-04,,22.5043736565815,26779635.8575045
,D07,SYBR,,Unkn-12,,19.304437330294,111018268.365988
,D08,SYBR,,Unkn-12,,19.6588111623014,94841861.6459954
,D09,SYBR,,Unkn-12,,21.6716982612164,38771406.622148
,D10,SYBR,,Unkn-20,,27.2753519968598,3213680.96331001
,D11,SYBR,,Unkn-20,,28.353403663881,1990389.58638554
,D12,SYBR,,Unkn-20,,39.6845970717697,12942.2692422606
,E01,SYBR,,Std-05,,NaN,36500
,E02,SYBR,,Std-05,,39.5135037243996,36500
,E03,SYBR,,Std-05,,34.0849663089253,36500
,E04,SYBR,,Unkn-05,,30.2761350348418,846934.241967798
