,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,7.25924658176374,7.26003152526968,7.3158849310831,24.6586234536075,25.1993921248768,25.5663561309495,25.5531561343503,25.4747518928561,25.5468827083181,23.2729093201647,23.2560710655385,23.6305061563159
A,copy number,365000000,365000000,365000000,10403.2004454846,7432.17135014301,5915.69493432349,5964.45595556423,6262.47952051298,5987.77079937363,24627.5830487661,24886.8243216694,19717.0410805659
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,11.8376941995183,11.7978477298298,11.7369935791386,24.5071822183041,24.7611700697474,24.8208184152672,23.8286375816352,23.6736537873196,23.862865297129,22.9805742116297,23.2050689463877,23.1863498996674
B,copy number,36500000,36500000,36500000,11430.5819395788,9760.4780927698,9405.05232842129,17431.3186150642,19195.0122326291,17064.2023049765,29537.6473778761,25688.8212522661,25989.6141907622
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,15.6690521501624,15.3830248670579,15.4871647932705,23.8095248763227,23.8974296785764,23.7707034967364,23.8523213528947,23.8710402090849,23.8119290154949,23.3945250478402,23.3962150934056,23.3536428148508
C,copy number,3650000,3650000,3650000,17639.7414986728,16701.3206578341,18070.7894991024,17176.4618246038,16977.6706418873,17613.3880984884,22833.6697465178,22809.6838820165,23421.6357638875
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.1942474824692,19.2585982160964,19.4859583585239,24.2769722152427,24.3335113508688,24.4226761548606,24.1924951772596,24.4220704904686,24.2018789662691,24.2463142900715,24.3265073439804,24.4963810289064
D,copy number,365000,365000,365000,13189.9652189816,12734.2541590005,12047.3578079085,13901.4236577246,12051.8963366875,13820.5363482174,13443.8534082264,12789.8414739474,11507.6206115305
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.5329923215945,22.6715455768547,22.6207441977006,24.7563478959198,24.8233710650859,24.6716706495108,24.502209587013,24.6215936011832,24.4764533965348,23.8766422701089,23.791268867368,24.0696424022876
E,copy number,36500,36500,36500,9789.79207059286,9390.13410032631,10319.1320238763,11465.9845862108,10645.5479330287,11651.118167475,16918.6261885808,17841.1487670409,15005.1195075379
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.258718723565,26.2358166607475,26.0616691544527,25.2420859250985,25.249119015337,25.3200711863155,25.2328508751044,25.2452540797299,25.2893313575515,24.8979326489173,24.9130754683771,25.2046430784269
F,copy number,3650,3650,3650,7237.43934030476,7205.8535918446,6894.81491682187,7279.12448762825,7223.19399437963,7027.88831276591,8964.66654398894,8880.64182905347,7407.94129270432
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.7952439249594,30.1272691899849,29.7008569471156,25.3101290039509,25.3716488613616,25.3129871151377,24.181956377313,24.3919037413919,24.4156549091081,24.5645942505279,24.7164062082657,24.8965002700524
G,copy number,365,365,365,6937.57682503002,6677.17057964468,6925.25683168793,13992.83157887,12280.126714205,12100.0764155459,11029.6682971588,10036.006917066,8972.65559030224
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,34.0106396113313,34.3408627114892,34.5175914669865,26.1494213200046,26.7757924986262,26.3328799659643,24.7046737008271,24.8305000493342,25.0216310970209,24.322655822272,24.4318930293569,24.7411769118825
H,copy number,NaN,NaN,NaN,4116.52766624537,2788.43284456365,3672.67395227036,10109.5000172024,9348.59600721363,8300.90722721459,12820.5124203998,11978.5019524659,9882.59185710271
