,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18314.6024532872,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18122.5740521161,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,19549.6121136861,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,12177.3157353451,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,15036.1050282036,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,13688.4215193002,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14257.8644603671,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14700.3860506871,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,14905.7294684227,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,14632.0899718774,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,14903.7632462434,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,15174.2050399368,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18043.5867470863,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18345.7974490075,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,18730.9964264313,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,16393.483270322,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,16705.5395069051,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,16595.8464397925,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,13515.60802165,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13518.0899546114,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,13518.0282962065,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15044.4528337763,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15612.653828267,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14608.7290782421,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17035.8305057901,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19378.6978479115,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18241.1174272743,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,15194.1829089579,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,15720.9951614996,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,15073.7290556266,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,15259.9925417976,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,16222.2397235335,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,16467.8743516318,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,16272.4411726271,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,16590.8521493325,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,15039.1458159403,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18760.9628963757,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,18609.4524050045,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,18796.2896062827,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,15909.1595243004,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,15999.2337428952,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,16405.7250172119,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,16588.259311752,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15791.7379605038,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,16323.0463483883,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,14686.0766617457,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,14721.4502397728,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,13359.4481649187,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,18136.9709936126,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,18771.3912503497,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,18664.745765188,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,16963.0526430401,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,16336.1098341807,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,16458.6308742867,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,14996.6459713891,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,14810.2293185955,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,15174.3572131474,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,15738.2838669696,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,15514.4339989231,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,15509.8953332127,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,17267.2617444407,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18121.4898098559,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18894.6185708407,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15179.1756712861,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15427.6362983465,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15509.3248864449,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,15641.2908801565,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,16178.7853130074,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,15503.2381451083,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,15733.5407174571,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,15415.1196901215,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14438.8339194689,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,16753.3644009049,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17399.6101925401,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,17855.8559980171,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,14386.6220592771,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,14104.2128853894,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,14148.886431714,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15164.9406880406,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,15182.1519713398,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15284.7420280164,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,14076.4752777727,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,14556.3533939023,,Unknown,Unassigned,False
