,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3139.6691008232,84.5,91.5,
,A02,SYBR,,Std-01,,88.5,3134.44872950939,84.5,91.5,
,A03,SYBR,,Std-01,,88.5,3277.43347775044,84,91.5,
,A04,SYBR,,Unkn-01,,91,1532.93160167494,82.5,95,
,A05,SYBR,,Unkn-01,,91,1781.74067139943,83,95,
,A06,SYBR,,Unkn-01,,91,1604.49780321156,82.5,95,
,A07,SYBR,,Unkn-09,,90.5,1598.64562157472,83,95,
,A08,SYBR,,Unkn-09,,90.5,1655.79623568592,83.5,95,
,A09,SYBR,,Unkn-09,,90.5,1655.81877313411,82.5,95,
,A10,SYBR,,Unkn-17,,91,1816.43811784905,79.5,95,
,A11,SYBR,,Unkn-17,,91,1875.60401241283,84.5,95,
,A12,SYBR,,Unkn-17,,91,2096.71183883894,85.5,95,
,B01,SYBR,,Std-02,,88,3202.14461594025,82.5,91.5,
,B02,SYBR,,Std-02,,88,3156.16318481602,83.5,91.5,
,B03,SYBR,,Std-02,,88,3210.28619315051,83.5,91.5,
,B04,SYBR,,Unkn-02,,91,2048.25531061774,84,95,
,B05,SYBR,,Unkn-02,,91,2066.14804114711,83.5,95,
,B06,SYBR,,Unkn-02,,91,2069.75426525189,83.5,95,
,B07,SYBR,,Unkn-10,,91.5,1770.12398056806,83,95,
,B08,SYBR,,Unkn-10,,91.5,1782.96598033952,82.5,95,
,B09,SYBR,,Unkn-10,,91.5,1870.15432219338,83,95,
,B10,SYBR,,Unkn-18,,90.5,1776.3575570639,79,95,
,B11,SYBR,,Unkn-18,,90.5,1855.85874379405,80,95,
,B12,SYBR,,Unkn-18,,90.5,1894.58552409523,83,95,
,C01,SYBR,,Std-03,,88,3076.73545333187,83.5,91.5,
,C02,SYBR,,Std-03,,88,3329.0468088579,83.5,91.5,
,C03,SYBR,,Std-03,,88,3148.25674836074,83.5,91.5,
,C04,SYBR,,Unkn-03,,91,1754.48399554252,83,95,
,C05,SYBR,,Unkn-03,,91,1789.99206267994,83,95,
,C06,SYBR,,Unkn-03,,91,1720.05517492769,83,95,
,C07,SYBR,,Unkn-11,,90,1696.41025504674,79.5,95,
,C08,SYBR,,Unkn-11,,90,1731.02108484472,79,95,
,C09,SYBR,,Unkn-11,,90,1744.74682839928,78.5,95,
,C10,SYBR,,Unkn-19,,89.5,1811.81688579173,85,95,
,C11,SYBR,,Unkn-19,,89.5,1881.42827623097,85,95,
,C12,SYBR,,Unkn-19,,90,1840.1261605679,85,95,
,D01,SYBR,,Std-04,,88,3171.17165107288,83.5,91.5,
,D02,SYBR,,Std-04,,88,3137.64980487326,83.5,91.5,
,D03,SYBR,,Std-04,,88,3173.57696796871,83.5,91.5,
,D04,SYBR,,Unkn-04,,90,1582.6804293332,79.5,95,
,D05,SYBR,,Unkn-04,,90,1616.57313407414,79,95,
,D06,SYBR,,Unkn-04,,90,1645.58212917566,78.5,95,
,D07,SYBR,,Unkn-12,,89.5,2088.20803971931,85,95,
,D08,SYBR,,Unkn-12,,89.5,2027.84868121738,85,95,
,D09,SYBR,,Unkn-12,,89.5,1996.16223455116,85,95,
,D10,SYBR,,Unkn-20,,91,1772.21372155397,68.5,95,
,D11,SYBR,,Unkn-20,,91,1795.69709918882,83,95,
,D12,SYBR,,Unkn-20,,91,1765.28431030923,79,95,
,E01,SYBR,,Std-05,,88,3016.39346917471,83.5,93.5,
,E02,SYBR,,Std-05,,88,3136.6044479629,83.5,91.5,
,E03,SYBR,,Std-05,,88,3093.14758061989,83.5,91.5,
,E04,SYBR,,Unkn-05,,89.5,1809.48590437159,80,95,
,E05,SYBR,,Unkn-05,,89.5,1751.67022379037,79.5,95,
,E06,SYBR,,Unkn-05,,89.5,1787.11274586591,79.5,95,
,E07,SYBR,,Unkn-13,,91,1838.98062449136,79,95,
,E08,SYBR,,Unkn-13,,91,1797.14407125109,80.5,95,
,E09,SYBR,,Unkn-13,,91,1861.85048536743,79,95,
,E10,SYBR,,Unkn-21,,91,1878.10874497469,84,95,
,E11,SYBR,,Unkn-21,,91,1851.58858925019,83.5,95,
,E12,SYBR,,Unkn-21,,91,1923.11774466668,83.5,95,
,F01,SYBR,,Std-06,,88,2492.81926854674,83.5,95,
,F02,SYBR,,Std-06,,88,2929.22891429977,83,94,
,F03,SYBR,,Std-06,,88,3018.2850814375,83,94,
,F04,SYBR,,Unkn-06,,91.5,1991.12281503752,79.5,95,
,F05,SYBR,,Unkn-06,,91.5,2022.53460787129,79.5,95,
,F06,SYBR,,Unkn-06,,91.5,2013.1749418001,79.5,95,
,F07,SYBR,,Unkn-14,,91,1905.86981583224,83.5,95,
,F08,SYBR,,Unkn-14,,91,1939.14615031903,83.5,95,
,F09,SYBR,,Unkn-14,,91,1865.24440557124,83.5,95,
,F10,SYBR,,Unkn-22,,91.5,1834.74357052819,81.5,95,
,F11,SYBR,,Unkn-22,,91.5,1809.92164725212,82,95,
,F12,SYBR,,Unkn-22,,91,1739.91536066628,81.5,95,
,G01,SYBR,,Std-07,,88,2334.53491781845,83.5,95,
,G02,SYBR,,Std-07,,88,2582.20678460245,83,95,
,G03,SYBR,,Std-07,,88,2117.48408177777,82.5,95,
,G04,SYBR,,Unkn-07,,91,1825.2051411141,83.5,95,
,G05,SYBR,,Unkn-07,,91,1790.4662252489,83.5,95,
,G06,SYBR,,Unkn-07,,91,1783.34685023676,83.5,95,
,G07,SYBR,,Unkn-15,,91.5,1826.99000962669,81.5,95,
