,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,6.76778286091522,365000000
,A02,SYBR,,Std-01,,6.85006559950246,365000000
,A03,SYBR,,Std-01,,6.80410529640893,365000000
,A04,SYBR,,Unkn-01,,23.2314803615533,17999.8738226253
,A05,SYBR,,Unkn-01,,22.5460204752166,27565.183996369
,A06,SYBR,,Unkn-01,,23.0514469568012,20131.8188924936
,A07,SYBR,,Unkn-09,,22.7868126728081,23732.3605243535
,A08,SYBR,,Unkn-09,,23.1518875092964,18913.0484751925
,A09,SYBR,,Unkn-09,,23.3035074481739,17211.5638822388
,A10,SYBR,,Unkn-17,,23.8066732270017,12587.8888326326
,A11,SYBR,,Unkn-17,,23.7188850028688,13294.0690637541
,A12,SYBR,,Unkn-17,,24.4311577750373,8537.4139840853
,B01,SYBR,,Std-02,,10.7506833355831,36500000
,B02,SYBR,,Std-02,,10.8078425640572,36500000
,B03,SYBR,,Std-02,,10.9210575688896,36500000
,B04,SYBR,,Unkn-02,,23.3988404501382,16221.0148280686
,B05,SYBR,,Unkn-02,,22.9557882821685,21365.5101201779
,B06,SYBR,,Unkn-02,,22.9298436310175,21712.9571728318
,B07,SYBR,,Unkn-10,,25.9330996570101,3355.55376233178
,B08,SYBR,,Unkn-10,,26.0908341639296,3042.08897031261
,B09,SYBR,,Unkn-10,,26.1629176216045,2908.75780906047
,B10,SYBR,,Unkn-18,,23.2835755790464,17426.1897969298
,B11,SYBR,,Unkn-18,,23.777333037904,12819.6299469571
,B12,SYBR,,Unkn-18,,24.0564708314486,10777.0836467847
,C01,SYBR,,Std-03,,14.8208286850559,3650000
,C02,SYBR,,Std-03,,14.4902226677781,3650000
,C03,SYBR,,Std-03,,14.5260721754788,3650000
,C04,SYBR,,Unkn-03,,23.5332079331314,14920.9136274583
,C05,SYBR,,Unkn-03,,22.5400085640931,27668.4138592321
,C06,SYBR,,Unkn-03,,22.4622212535315,29039.4773930042
,C07,SYBR,,Unkn-11,,24.0627597417733,10735.0257242462
,C08,SYBR,,Unkn-11,,23.7069234315451,13393.3079987775
,C09,SYBR,,Unkn-11,,24.153731855333,10144.6794160548
,C10,SYBR,,Unkn-19,,23.319519000096,17041.0680528513
,C11,SYBR,,Unkn-19,,23.0606656984677,20016.7572485675
,C12,SYBR,,Unkn-19,,23.5107185526217,15131.0168739564
,D01,SYBR,,Std-04,,19.8216215690663,365000
,D02,SYBR,,Std-04,,19.0104140891667,365000
,D03,SYBR,,Std-04,,20.190156869888,365000
,D04,SYBR,,Unkn-04,,25.8788523463021,3470.66216750865
,D05,SYBR,,Unkn-04,,25.1407320815594,5491.90992132659
,D06,SYBR,,Unkn-04,,26.1444179785552,2942.40826526498
,D07,SYBR,,Unkn-12,,24.8784218073436,6464.78054078727
,D08,SYBR,,Unkn-12,,24.6829009422805,7300.44519364739
,D09,SYBR,,Unkn-12,,24.2260755292355,9698.4808630216
,D10,SYBR,,Unkn-20,,22.7229981090802,24692.9215581191
,D11,SYBR,,Unkn-20,,23.169352676837,18708.7813980859
,D12,SYBR,,Unkn-20,,23.4972640400676,15258.125154936
,E01,SYBR,,Std-05,,22.7095952375005,36500
,E02,SYBR,,Std-05,,22.1014833660272,36500
,E03,SYBR,,Std-05,,22.2479208781806,36500
,E04,SYBR,,Unkn-05,,25.1253945512486,5544.53238914242
,E05,SYBR,,Unkn-05,,25.4506922535172,4529.25060964925
,E06,SYBR,,Unkn-05,,25.1868576089148,5336.64545593345
,E07,SYBR,,Unkn-13,,22.7776022200509,23868.657432324
,E08,SYBR,,Unkn-13,,22.7465241946493,24334.3550932019
,E09,SYBR,,Unkn-13,,22.1683105345213,34861.9835502531
,E10,SYBR,,Unkn-21,,22.9447832191175,21512.2041493763
,E11,SYBR,,Unkn-21,,23.2075617519624,18269.5599910057
,E12,SYBR,,Unkn-21,,23.5639615546157,14638.3175446709
,F01,SYBR,,Std-06,,25.4027163942948,3650
,F02,SYBR,,Std-06,,25.3154292296974,3650
,F03,SYBR,,Std-06,,25.3766373084444,3650
,F04,SYBR,,Unkn-06,,26.4346110054596,2456.65123485356
,F05,SYBR,,Unkn-06,,25.7438060600374,3774.66349120272
,F06,SYBR,,Unkn-06,,25.3589900355114,4794.99612075024
,F07,SYBR,,Unkn-14,,23.2088034572253,18255.4606458886
,F08,SYBR,,Unkn-14,,23.1946211608842,18417.1477989075
,F09,SYBR,,Unkn-14,,23.8826338458721,12007.1965124323
,F10,SYBR,,Unkn-22,,23.3593121058225,16624.6178099219
,F11,SYBR,,Unkn-22,,22.6680809520327,25550.6229106411
,F12,SYBR,,Unkn-22,,23.8606577467108,12172.3860812597
,G01,SYBR,,Std-07,,29.0002823364406,365
,G02,SYBR,,Std-07,,29.3912966587232,365
,G03,SYBR,,Std-07,,28.9069798388345,365
,G04,SYBR,,Unkn-07,,22.3338248681311,31452.7812512666
,G05,SYBR,,Unkn-07,,23.1383944394302,19072.3849774273
,G06,SYBR,,Unkn-07,,22.2054519057233,34066.144783804
,G07,SYBR,,Unkn-15,,22.6277658299207,26199.1734986599
,G08,SYBR,,Unkn-15,,22.9671824083369,21214.6839113517
,G09,SYBR,,Unkn-15,,22.2920419562191,32280.592181173
,G10,SYBR,,Unkn-23,,25.117775752094,5570.8593335363
,G11,SYBR,,Unkn-23,,24.4179470569166,8607.82774930301
,G12,SYBR,,Unkn-23,,24.5609369874082,7875.58249214892
,H01,SYBR,,NTC,,33.9707422726558,NaN
,H02,SYBR,,NTC,,33.8129359227518,NaN
,H03,SYBR,,NTC,,33.9089723823144,NaN
,H04,SYBR,,Unkn-08,,22.5538166111638,27431.8907594718
,H05,SYBR,,Unkn-08,,22.7191243219094,24752.4673828611
,H06,SYBR,,Unkn-08,,22.6744892237729,25449.022030904
,H07,SYBR,,Unkn-16,,24.6707395621679,7355.85608653674
,H08,SYBR,,Unkn-16,,24.5059236758232,8149.62573685016
,H09,SYBR,,Unkn-16,,24.4048648861548,8678.12863603789
,H10,SYBR,,Unkn-24,,23.7282539345783,13216.8537108326
,H11,SYBR,,Unkn-24,,23.9988528654417,11170.1641628726
,H12,SYBR,,Unkn-24,,24.3316988189133,9082.02649404216
