,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,6.76778286091522,6.85006559950246,6.80410529640893,23.2314803615533,22.5460204752166,23.0514469568012,22.7868126728081,23.1518875092964,23.3035074481739,23.8066732270017,23.7188850028688,24.4311577750373
A,copy number,365000000,365000000,365000000,17999.8738226253,27565.183996369,20131.8188924936,23732.3605243535,18913.0484751925,17211.5638822388,12587.8888326326,13294.0690637541,8537.4139840853
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,10.7506833355831,10.8078425640572,10.9210575688896,23.3988404501382,22.9557882821685,22.9298436310175,25.9330996570101,26.0908341639296,26.1629176216045,23.2835755790464,23.777333037904,24.0564708314486
B,copy number,36500000,36500000,36500000,16221.0148280686,21365.5101201779,21712.9571728318,3355.55376233178,3042.08897031261,2908.75780906047,17426.1897969298,12819.6299469571,10777.0836467847
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,14.8208286850559,14.4902226677781,14.5260721754788,23.5332079331314,22.5400085640931,22.4622212535315,24.0627597417733,23.7069234315451,24.153731855333,23.319519000096,23.0606656984677,23.5107185526217
C,copy number,3650000,3650000,3650000,14920.9136274583,27668.4138592321,29039.4773930042,10735.0257242462,13393.3079987775,10144.6794160548,17041.0680528513,20016.7572485675,15131.0168739564
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.8216215690663,19.0104140891667,20.190156869888,25.8788523463021,25.1407320815594,26.1444179785552,24.8784218073436,24.6829009422805,24.2260755292355,22.7229981090802,23.169352676837,23.4972640400676
D,copy number,365000,365000,365000,3470.66216750865,5491.90992132659,2942.40826526498,6464.78054078727,7300.44519364739,9698.4808630216,24692.9215581191,18708.7813980859,15258.125154936
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.7095952375005,22.1014833660272,22.2479208781806,25.1253945512486,25.4506922535172,25.1868576089148,22.7776022200509,22.7465241946493,22.1683105345213,22.9447832191175,23.2075617519624,23.5639615546157
E,copy number,36500,36500,36500,5544.53238914242,4529.25060964925,5336.64545593345,23868.657432324,24334.3550932019,34861.9835502531,21512.2041493763,18269.5599910057,14638.3175446709
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,25.4027163942948,25.3154292296974,25.3766373084444,26.4346110054596,25.7438060600374,25.3589900355114,23.2088034572253,23.1946211608842,23.8826338458721,23.3593121058225,22.6680809520327,23.8606577467108
F,copy number,3650,3650,3650,2456.65123485356,3774.66349120272,4794.99612075024,18255.4606458886,18417.1477989075,12007.1965124323,16624.6178099219,25550.6229106411,12172.3860812597
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.0002823364406,29.3912966587232,28.9069798388345,22.3338248681311,23.1383944394302,22.2054519057233,22.6277658299207,22.9671824083369,22.2920419562191,25.117775752094,24.4179470569166,24.5609369874082
G,copy number,365,365,365,31452.7812512666,19072.3849774273,34066.144783804,26199.1734986599,21214.6839113517,32280.592181173,5570.8593335363,8607.82774930301,7875.58249214892
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.9707422726558,33.8129359227518,33.9089723823144,22.5538166111638,22.7191243219094,22.6744892237729,24.6707395621679,24.5059236758232,24.4048648861548,23.7282539345783,23.9988528654417,24.3316988189133
H,copy number,NaN,NaN,NaN,27431.8907594718,24752.4673828611,25449.022030904,7355.85608653674,8149.62573685016,8678.12863603789,13216.8537108326,11170.1641628726,9082.02649404216
