,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,17288.7666391667,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16468.6881982563,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,17639.7557161106,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,12755.4728352398,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,12590.3530906978,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,12420.8079271857,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,12239.0437359858,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,12085.0031984798,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,12318.2544837597,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,-4.10195341090548,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,-2.98608754414781,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,-6.31817975494687,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,15448.7772454514,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,16251.8551668337,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16751.0899570497,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,12625.6623562995,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,12662.901543044,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,12584.2634132657,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,13521.7452586056,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13627.6591643314,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,14115.2614152693,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,-4.59231375208992,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,220.63198870223,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,-4.69189252780825,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,16356.5823901592,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,17818.8258574925,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17161.7129469809,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,13267.8729125596,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,13312.6871028211,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,13233.4165443025,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,12591.109075993,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,12436.3870917737,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,12741.092114979,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,-6.66214763088628,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,-6.26259835652045,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,-5.27806198645985,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17857.8015408042,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17584.1680347756,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,16643.7478758043,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,12872.339083162,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,13387.3749154879,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,13232.3628855207,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,13875.383705647,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,13754.4703021085,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,13775.8463049186,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,-4.97280317298964,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,-4.25706117956824,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,-4.05847101808322,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,17067.940985733,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,17838.8162443893,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,17663.3917048484,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,13806.5341652715,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,13463.5665986127,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,14170.2292655885,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,11577.8571967677,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,11874.4608718637,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,12159.7972170567,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,-5.25509783636189,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,-3.95093819469885,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,-5.08391984172549,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,16707.6458057909,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,17188.4800283962,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,17763.9300924344,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,13135.3819490088,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,13039.8220487134,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,12849.7260664232,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,7632.62272498585,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,8011.45240443764,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,8217.97883473973,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,-4.11775193541544,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,219.797774245004,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,-3.95461493717221,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,16017.3509445882,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,15096.366444752,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,15359.832888539,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,12910.9389725798,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12991.5879459808,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,13211.3115099148,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15891.7828720069,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,15794.4051777216,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15212.7927316783,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,-5.60711453168178,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,-4.7920388069173,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,-4.68283270523534,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,8137.730120998,,NTC,Unassigned,False
,H02,SYBR,,NTC,,10235.8011434643,,NTC,Unassigned,False
,H03,SYBR,,NTC,,11168.6563552644,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,13172.7410966561,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,14529.3294132748,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14013.696906022,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,13356.4100943626,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13885.004704626,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,14624.1322937044,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,-5.61332807587587,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,-6.48745639549825,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,-4.00845985018414,,Unknown,Unassigned,False
