,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,10.2401890592204,9.90776735007696,9.82027208521972,22.3519984476965,22.3185290186595,22.3020067578647,19.1539191398157,19.387439488558,19.258888546255,NaN,NaN,NaN
A,copy number,365000000,365000000,365000000,165406.252407497,168960.96508582,170743.820074973,1261610.57711566,1087665.50314149,1180221.43177245,NaN,NaN,NaN
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.9069798542787,14.0985558221136,13.8248925084543,20.8177618054677,20.8520027004459,20.8647951197268,21.014422683007,21.243784556637,21.2677060432813,NaN,NaN,NaN
B,copy number,36500000,36500000,36500000,438388.343773607,428954.95183667,425482.952195414,386900.087746154,334438.459974246,329394.317203117,NaN,NaN,NaN
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,17.5559311414828,17.5866886571932,17.7870935963059,19.408360655579,19.2991476235653,19.4634969307051,19.6901730347671,19.6589298529409,19.5484088964212,NaN,NaN,NaN
C,copy number,3650000,3650000,3650000,1073304.75145269,1150418.14709093,1036359.78355749,897364.659152668,915354.210172109,981934.956844283,NaN,NaN,NaN
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,21.2501797082793,21.1646984991264,21.4664022570564,21.2215331454088,21.1628335680809,21.1997961022987,19.8543022436827,19.8839490386152,19.8301879840583,NaN,NaN,NaN
D,copy number,365000,365000,365000,339199.76407849,352087.9670672,343916.450779286,808508.362601907,793422.933509878,820989.903727479,NaN,NaN,NaN
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,24.7179075528216,24.7469762560668,24.6152483477927,19.931299520156,19.7882708682177,19.9139151899333,19.5215539787185,19.5032381742766,19.4247769172161,NaN,NaN,NaN
E,copy number,36500,36500,36500,769910.790261248,843146.52462708,778461.017844721,998831.404775479,1010521.72035649,1062169.15539547,NaN,NaN,NaN
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.9307660078178,28.382375707352,28.4392272281004,18.4400788170182,18.6301042227076,18.6708897822537,20.1384622128552,20.0546760131352,20.0807362717522,NaN,NaN,NaN
F,copy number,3650,3650,3650,1985541.96899309,1759744.74241118,1714733.54152435,674967.262244856,711868.756279065,700180.025057613,NaN,NaN,NaN
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.4855197276597,32.2027072717274,32.0985984482394,20.4831952615207,20.4917020021963,20.5685419777433,26.2510880025449,25.627951926889,26.4190157641575,NaN,NaN,NaN
G,copy number,365,365,365,542211.028934659,539288.644137735,513594.738385417,13891.9971053715,20639.1815332918,12486.2547196712,NaN,NaN,NaN
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,36.1875401843871,35.3437676086575,34.8313064298916,21.9657076961032,21.9750314060135,21.9048840610853,25.9699756384102,25.9842846137308,26.0052085709237,NaN,NaN,NaN
H,copy number,NaN,NaN,NaN,211413.325151431,210164.750909378,219742.489968873,16608.3173653313,16458.023741498,16240.6950650691,NaN,NaN,NaN
