,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,10.2401890592204,9.98940949817236,0.221543780148965,365000000,8.56229286445648,365000000,0,60,
,A02,SYBR,,Std-01,,,9.90776735007696,9.98940949817236,0.221543780148965,365000000,8.56229286445648,365000000,0,60,
,A03,SYBR,,Std-01,,,9.82027208521972,9.98940949817236,0.221543780148965,365000000,8.56229286445648,365000000,0,60,
,A04,SYBR,,Unkn-01,,,22.3519984476965,22.3241780747402,0.0254701028465479,165406.252407497,5.21855192199254,168370.345856096,2717.35725606898,60,
,A05,SYBR,,Unkn-01,,,22.3185290186595,22.3241780747402,0.0254701028465479,168960.96508582,5.2277863815015,168370.345856096,2717.35725606898,60,
,A06,SYBR,,Unkn-01,,,22.3020067578647,22.3241780747402,0.0254701028465479,170743.820074973,5.23234499372453,168370.345856096,2717.35725606898,60,
,A07,SYBR,,Unkn-09,,,19.1539191398157,19.2667490582096,0.116958450123665,1261610.57711566,6.10092532138276,1176499.17067653,87032.2561509236,60,
,A08,SYBR,,Unkn-09,,,19.387439488558,19.2667490582096,0.116958450123665,1087665.50314149,6.03649535448393,1176499.17067653,87032.2561509236,60,
,A09,SYBR,,Unkn-09,,,19.258888546255,19.2667490582096,0.116958450123665,1180221.43177245,6.07196349677646,1176499.17067653,87032.2561509236,60,
,A10,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,60,
,A11,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,60,
,A12,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,60,
,B01,SYBR,,Std-02,,,13.9069798542787,13.9434760616155,0.140434618855977,36500000,7.56229286445647,36500000,0,60,
,B02,SYBR,,Std-02,,,14.0985558221136,13.9434760616155,0.140434618855977,36500000,7.56229286445647,36500000,0,60,
,B03,SYBR,,Std-02,,,13.8248925084543,13.9434760616155,0.140434618855977,36500000,7.56229286445647,36500000,0,60,
,B04,SYBR,,Unkn-02,,,20.8177618054677,20.8448532085468,0.024318091791096,438388.343773607,5.64185899825437,430942.082601897,6678.23325852017,60,
,B05,SYBR,,Unkn-02,,,20.8520027004459,20.8448532085468,0.024318091791096,428954.95183667,5.6324116856672,430942.082601897,6678.23325852017,60,
,B06,SYBR,,Unkn-02,,,20.8647951197268,20.8448532085468,0.024318091791096,425482.952195414,5.62888216391348,430942.082601897,6678.23325852017,60,
,B07,SYBR,,Unkn-10,,,21.014422683007,21.1753044276418,0.139840127282421,386900.087746154,5.58759882821612,350244.288307839,31844.8829236406,60,
,B08,SYBR,,Unkn-10,,,21.243784556637,21.1753044276418,0.139840127282421,334438.459974246,5.52431621492171,350244.288307839,31844.8829236406,60,
,B09,SYBR,,Unkn-10,,,21.2677060432813,21.1753044276418,0.139840127282421,329394.317203117,5.51771610233642,350244.288307839,31844.8829236406,60,
,B10,SYBR,,Unkn-18,,,NaN,0,0,NaN,NaN,0,0,60,
,B11,SYBR,,Unkn-18,,,NaN,0,0,NaN,NaN,0,0,60,
,B12,SYBR,,Unkn-18,,,NaN,0,0,NaN,NaN,0,0,60,
,C01,SYBR,,Std-03,,,17.5559311414828,17.6432377983273,0.125528379867738,3650000,6.56229286445647,3650000,0,60,
,C02,SYBR,,Std-03,,,17.5866886571932,17.6432377983273,0.125528379867738,3650000,6.56229286445647,3650000,0,60,
,C03,SYBR,,Std-03,,,17.7870935963059,17.6432377983273,0.125528379867738,3650000,6.56229286445647,3650000,0,60,
,C04,SYBR,,Unkn-03,,,19.408360655579,19.3903350699498,0.0836442765064388,1073304.75145269,6.0307230519591,1086694.22736704,58196.1005732129,60,
,C05,SYBR,,Unkn-03,,,19.2991476235653,19.3903350699498,0.0836442765064388,1150418.14709093,6.06085572380315,1086694.22736704,58196.1005732129,60,
,C06,SYBR,,Unkn-03,,,19.4634969307051,19.3903350699498,0.0836442765064388,1036359.78355749,6.01551055163341,1086694.22736704,58196.1005732129,60,
,C07,SYBR,,Unkn-11,,,19.6901730347671,19.6325039280431,0.0744849975516293,897364.659152668,5.95296896174574,931551.275389686,44551.0101362354,60,
,C08,SYBR,,Unkn-11,,,19.6589298529409,19.6325039280431,0.0744849975516293,915354.210172109,5.96158918341686,931551.275389686,44551.0101362354,60,
,C09,SYBR,,Unkn-11,,,19.5484088964212,19.6325039280431,0.0744849975516293,981934.956844283,5.99208272116866,931551.275389686,44551.0101362354,60,
,C10,SYBR,,Unkn-19,,,NaN,0,0,NaN,NaN,0,0,60,
,C11,SYBR,,Unkn-19,,,NaN,0,0,NaN,NaN,0,0,60,
,C12,SYBR,,Unkn-19,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Std-04,,,21.2501797082793,21.2937601548207,0.155501546223303,365000,5.56229286445647,365000,0,60,
,D02,SYBR,,Std-04,,,21.1646984991264,21.2937601548207,0.155501546223303,365000,5.56229286445647,365000,0,60,
,D03,SYBR,,Std-04,,,21.4664022570564,21.2937601548207,0.155501546223303,365000,5.56229286445647,365000,0,60,
