,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,9.42257078600281,365000000
,A02,SYBR,,Std-01,,9.51121063825058,365000000
,A03,SYBR,,Std-01,,9.34202103954824,365000000
,A04,SYBR,,Unkn-01,,20.4267102928081,543072.305799375
,A05,SYBR,,Unkn-01,,20.3608313865456,565775.367885351
,A06,SYBR,,Unkn-01,,20.3591581153904,566364.202211236
,A07,SYBR,,Unkn-09,,19.2041437433538,1161270.65758506
,A08,SYBR,,Unkn-09,,19.3415332840399,1066203.75181923
,A09,SYBR,,Unkn-09,,19.3244326299777,1077598.90849166
,A10,SYBR,,Unkn-17,,25.7072226190633,20379.4987396711
,A11,SYBR,,Unkn-17,,26.0175195538495,16804.1938861901
,A12,SYBR,,Unkn-17,,26.0523265616096,16444.4851344608
,B01,SYBR,,Std-02,,14.9852964010012,36500000
,B02,SYBR,,Std-02,,13.5260294363328,36500000
,B03,SYBR,,Std-02,,13.4780308257499,36500000
,B04,SYBR,,Unkn-02,,19.494120833134,969714.102071513
,B05,SYBR,,Unkn-02,,19.5714923905277,924175.556400137
,B06,SYBR,,Unkn-02,,19.6754931659073,866314.790395966
,B07,SYBR,,Unkn-10,,26.0195177236104,16783.3327857243
,B08,SYBR,,Unkn-10,,26.036471508749,16607.3723176641
,B09,SYBR,,Unkn-10,,25.9200072322141,17854.3745408357
,B10,SYBR,,Unkn-18,,23.3347118120835,89071.3616713356
,B11,SYBR,,Unkn-18,,23.4813796258917,81309.2288119903
,B12,SYBR,,Unkn-18,,23.5833680498128,76314.032036369
,C01,SYBR,,Std-03,,18.0780446894562,3650000
,C02,SYBR,,Std-03,,17.8578235281794,3650000
,C03,SYBR,,Std-03,,17.3217930994658,3650000
,C04,SYBR,,Unkn-03,,22.0589291517212,196870.88355021
,C05,SYBR,,Unkn-03,,21.8678244341676,221705.812837503
,C06,SYBR,,Unkn-03,,22.0082202482722,203175.895260961
,C07,SYBR,,Unkn-11,,21.6586297078147,252497.287905974
,C08,SYBR,,Unkn-11,,21.729885679878,241556.432005626
,C09,SYBR,,Unkn-11,,21.5271332839472,274005.263293367
,C10,SYBR,,Unkn-19,,18.1803085599418,2194595.94028943
,C11,SYBR,,Unkn-19,,18.372363325175,1947612.18254423
,C12,SYBR,,Unkn-19,,18.6427416164211,1646281.66550712
,D01,SYBR,,Std-04,,20.7608263633078,365000
,D02,SYBR,,Std-04,,21.2568684971086,365000
,D03,SYBR,,Std-04,,20.8090227416441,365000
,D04,SYBR,,Unkn-04,,19.3346703106388,1070762.40092258
,D05,SYBR,,Unkn-04,,19.2943718031891,1097926.18727972
,D06,SYBR,,Unkn-04,,19.2854970221204,1104000.34739131
,D07,SYBR,,Unkn-12,,20.0191754308851,699658.870864707
,D08,SYBR,,Unkn-12,,20.064724311691,680125.075010363
,D09,SYBR,,Unkn-12,,20.0957721786177,667123.591425349
,D10,SYBR,,Unkn-20,,18.6646390620607,1624022.86230222
,D11,SYBR,,Unkn-20,,18.7618059625195,1528827.33941589
,D12,SYBR,,Unkn-20,,18.8067618226376,1486691.9492794
,E01,SYBR,,Std-05,,25.00426292816,36500
,E02,SYBR,,Std-05,,25.0149496397978,36500
,E03,SYBR,,Std-05,,24.8185946679718,36500
,E04,SYBR,,Unkn-05,,19.6673766281798,870697.064480455
,E05,SYBR,,Unkn-05,,19.6525166166714,878777.795056495
,E06,SYBR,,Unkn-05,,19.5684412199526,925930.203473235
,E07,SYBR,,Unkn-13,,20.3390421903932,573491.271828618
,E08,SYBR,,Unkn-13,,20.3897251704077,555703.484345544
,E09,SYBR,,Unkn-13,,20.414840491051,547094.483988579
,E10,SYBR,,Unkn-21,,18.0098023071711,2439994.5978558
,E11,SYBR,,Unkn-21,,18.0103516985947,2439161.3898429
,E12,SYBR,,Unkn-21,,18.144713412643,2243699.86226249
,F01,SYBR,,Std-06,,28.4255376094191,3650
,F02,SYBR,,Std-06,,28.4793363241041,3650
,F03,SYBR,,Std-06,,28.3297802222109,3650
,F04,SYBR,,Unkn-06,,19.1999838106005,1164277.69135234
,F05,SYBR,,Unkn-06,,19.1238427603833,1220713.05767289
,F06,SYBR,,Unkn-06,,19.1559567874482,1196584.17215531
,F07,SYBR,,Unkn-14,,19.1198568723835,1223741.6004955
,F08,SYBR,,Unkn-14,,19.1830907238078,1176569.19155685
,F09,SYBR,,Unkn-14,,19.1068000645155,1233715.09531598
,F10,SYBR,,Unkn-22,,23.1093294865382,102467.975038628
,F11,SYBR,,Unkn-22,,23.0796692728358,104374.881375174
,F12,SYBR,,Unkn-22,,23.2757946155112,92394.2420561745
,G01,SYBR,,Std-07,,31.716928367176,365
,G02,SYBR,,Std-07,,32.3673259791404,365
,G03,SYBR,,Std-07,,31.8770666574643,365
,G04,SYBR,,Unkn-07,,20.0739304770233,676243.730064581
,G05,SYBR,,Unkn-07,,20.0494736573031,686603.873663227
,G06,SYBR,,Unkn-07,,19.94946492192,730646.323161608
,G07,SYBR,,Unkn-15,,19.2576828908308,1123255.70959972
,G08,SYBR,,Unkn-15,,18.5795371417062,1712255.07430125
,G09,SYBR,,Unkn-15,,18.6169416044319,1672899.23424412
,G10,SYBR,,Unkn-23,,22.2559055725421,174180.93739795
,G11,SYBR,,Unkn-23,,22.1858271774905,181936.906403952
,G12,SYBR,,Unkn-23,,22.3072358998759,168710.516922002
,H01,SYBR,,NTC,,35.2298392791161,NaN
,H02,SYBR,,NTC,,37.5047009016338,NaN
,H03,SYBR,,NTC,,34.1497675290777,NaN
,H04,SYBR,,Unkn-08,,19.5861890064879,915770.391207036
,H05,SYBR,,Unkn-08,,19.6874276688189,859911.151331385
,H06,SYBR,,Unkn-08,,19.5761818889,921485.230881857
,H07,SYBR,,Unkn-16,,26.8671727087723,9908.85027289995
,H08,SYBR,,Unkn-16,,25.5506095393105,22463.4692571713
,H09,SYBR,,Unkn-16,,25.422945396683,24318.9239650344
,H10,SYBR,,Unkn-24,,22.6353742456835,137578.133044733
,H11,SYBR,,Unkn-24,,22.6975506985209,132361.793366453
,H12,SYBR,,Unkn-24,,25.0221411033678,31200.0927032468
