,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.42257078600281,9.51121063825058,9.34202103954824,20.4267102928081,20.3608313865456,20.3591581153904,19.2041437433538,19.3415332840399,19.3244326299777,25.7072226190633,26.0175195538495,26.0523265616096
A,copy number,365000000,365000000,365000000,543072.305799375,565775.367885351,566364.202211236,1161270.65758506,1066203.75181923,1077598.90849166,20379.4987396711,16804.1938861901,16444.4851344608
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.9852964010012,13.5260294363328,13.4780308257499,19.494120833134,19.5714923905277,19.6754931659073,26.0195177236104,26.036471508749,25.9200072322141,23.3347118120835,23.4813796258917,23.5833680498128
B,copy number,36500000,36500000,36500000,969714.102071513,924175.556400137,866314.790395966,16783.3327857243,16607.3723176641,17854.3745408357,89071.3616713356,81309.2288119903,76314.032036369
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.0780446894562,17.8578235281794,17.3217930994658,22.0589291517212,21.8678244341676,22.0082202482722,21.6586297078147,21.729885679878,21.5271332839472,18.1803085599418,18.372363325175,18.6427416164211
C,copy number,3650000,3650000,3650000,196870.88355021,221705.812837503,203175.895260961,252497.287905974,241556.432005626,274005.263293367,2194595.94028943,1947612.18254423,1646281.66550712
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.7608263633078,21.2568684971086,20.8090227416441,19.3346703106388,19.2943718031891,19.2854970221204,20.0191754308851,20.064724311691,20.0957721786177,18.6646390620607,18.7618059625195,18.8067618226376
D,copy number,365000,365000,365000,1070762.40092258,1097926.18727972,1104000.34739131,699658.870864707,680125.075010363,667123.591425349,1624022.86230222,1528827.33941589,1486691.9492794
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,25.00426292816,25.0149496397978,24.8185946679718,19.6673766281798,19.6525166166714,19.5684412199526,20.3390421903932,20.3897251704077,20.414840491051,18.0098023071711,18.0103516985947,18.144713412643
E,copy number,36500,36500,36500,870697.064480455,878777.795056495,925930.203473235,573491.271828618,555703.484345544,547094.483988579,2439994.5978558,2439161.3898429,2243699.86226249
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,28.4255376094191,28.4793363241041,28.3297802222109,19.1999838106005,19.1238427603833,19.1559567874482,19.1198568723835,19.1830907238078,19.1068000645155,23.1093294865382,23.0796692728358,23.2757946155112
F,copy number,3650,3650,3650,1164277.69135234,1220713.05767289,1196584.17215531,1223741.6004955,1176569.19155685,1233715.09531598,102467.975038628,104374.881375174,92394.2420561745
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.716928367176,32.3673259791404,31.8770666574643,20.0739304770233,20.0494736573031,19.94946492192,19.2576828908308,18.5795371417062,18.6169416044319,22.2559055725421,22.1858271774905,22.3072358998759
G,copy number,365,365,365,676243.730064581,686603.873663227,730646.323161608,1123255.70959972,1712255.07430125,1672899.23424412,174180.93739795,181936.906403952,168710.516922002
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,35.2298392791161,37.5047009016338,34.1497675290777,19.5861890064879,19.6874276688189,19.5761818889,26.8671727087723,25.5506095393105,25.422945396683,22.6353742456835,22.6975506985209,25.0221411033678
H,copy number,NaN,NaN,NaN,915770.391207036,859911.151331385,921485.230881857,9908.85027289995,22463.4692571713,24318.9239650344,137578.133044733,132361.793366453,31200.0927032468
