,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18044.3114861122,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18127.2157092651,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18440.7866880776,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,13641.8102450646,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,13505.84428475,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,13644.3034003854,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,10339.8701734025,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11008.1021529006,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,11198.3005832021,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,14729.9301447957,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,14264.8210738655,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,14585.1650677969,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,17790.3534024497,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,17643.6349142578,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,18352.1961612377,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,13977.8499774945,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,13838.4576872397,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,14484.8747341528,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15614.9013942983,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,14527.0578983722,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,15524.0416877365,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,16998.5229562603,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,17168.9045655828,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,16567.2660247128,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17126.9373819417,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19168.0129994584,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18141.4341926617,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12463.4818447314,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,13169.2411563384,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12436.337691212,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,16639.0353875752,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,16099.8471272735,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,17292.4967472454,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,9564.09098066199,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,10152.9820270225,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,10313.7071206336,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18681.1295318306,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,18543.7754167074,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,18978.0229874068,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,10650.6813514271,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,11196.0836796986,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,11270.4604124386,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,17625.5107061433,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,17362.6421627293,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15761.9600707491,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,11261.0868833116,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,11567.5576818376,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,11693.6355861072,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,17910.5961493945,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,18764.9812252863,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19080.9251317417,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,12738.9668854205,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,12454.645224507,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,13582.6751461413,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,13178.9970271531,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,12813.692682558,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,13091.7864854936,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,11396.6441180929,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11311.6708630928,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,11495.2058137237,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,17965.5273346346,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18291.0767394005,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18519.1848307469,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,11505.3377588099,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,12083.1138481145,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,11874.7774194206,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,12637.0613671302,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,12152.5848781746,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,12572.6732164144,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,15960.8375485639,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,16206.8165819232,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,16059.1332777156,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,15855.5073472101,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,15561.9254221104,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,16459.6544593379,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,11974.0385553487,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12503.3687292571,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,12649.9987106052,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,15019.3279091835,,Unknown,Unassigned,False
