,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3377.47831447464,84.5,95,
,A02,SYBR,,Std-01,,88.5,3122.99206361839,83,95,
,A03,SYBR,,Std-01,,88.5,2966.27397419373,83,95,
,A04,SYBR,,Unkn-01,,90.5,1519.26803092197,70.5,95,
,A05,SYBR,,Unkn-01,,90.5,1642.07872107422,70,95,
,A06,SYBR,,Unkn-01,,90.5,1697.36505593426,69.5,95,
,A07,SYBR,,Unkn-09,,88.5,1326.30367949369,71,95,
,A08,SYBR,,Unkn-09,,88.5,1560.74520774438,69.5,95,
,A09,SYBR,,Unkn-09,,88.5,1662.82956210681,69.5,95,
,A10,SYBR,,Unkn-17,,88,1606.84011112468,69.5,95,
,A11,SYBR,,Unkn-17,,88.5,2013.45484331774,68.5,95,
,A12,SYBR,,Unkn-17,,88.5,2094.84868845894,83,95,
,B01,SYBR,,Std-02,,88.5,3309.58730705459,83,92,
,B02,SYBR,,Std-02,,88.5,3183.90418467202,83.5,92,
,B03,SYBR,,Std-02,,88.5,3241.11144349086,83.5,92,
,B04,SYBR,,Unkn-02,,89,1887.09035450584,69,95,
,B05,SYBR,,Unkn-02,,89,1803.54034663518,70,95,
,B06,SYBR,,Unkn-02,,89,1916.56935816659,69.5,95,
,B07,SYBR,,Unkn-10,,89,1970.64201972874,70.5,95,
,B08,SYBR,,Unkn-10,,89,2132.12201388597,69.5,95,
,B09,SYBR,,Unkn-10,,89,2306.43257560284,68.5,95,
,B10,SYBR,,Unkn-18,,88.5,2527.75011483245,68.5,95,
,B11,SYBR,,Unkn-18,,88.5,2543.34976087899,68.5,94,
,B12,SYBR,,Unkn-18,,88.5,2422.76683422151,79,94,
,C01,SYBR,,Std-03,,88.5,3183.46573443767,82.5,92,
,C02,SYBR,,Std-03,,88.5,3380.98851850972,83.5,92,
,C03,SYBR,,Std-03,,88.5,3323.56128711378,83,92,
,C04,SYBR,,Unkn-03,,89,1647.08932820707,70,95,
,C05,SYBR,,Unkn-03,,89,1666.1429404614,69.5,95,
,C06,SYBR,,Unkn-03,,89,1644.71432541,69.5,95,
,C07,SYBR,,Unkn-11,,89,2276.66184629403,74,95,
,C08,SYBR,,Unkn-11,,89,2258.03280416886,69.5,94,
,C09,SYBR,,Unkn-11,,88.5,2352.3142764656,69,95,
,C10,SYBR,,Unkn-19,,88.5,1970.91156451209,69,94,
,C11,SYBR,,Unkn-19,,89,1880.15103019904,68.5,95,
,C12,SYBR,,Unkn-19,,89,1860.48210847195,76,94,
,D01,SYBR,,Std-04,,88.5,3236.18938614611,83,92,
,D02,SYBR,,Std-04,,88.5,3013.65491948775,83,92,
