,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,9.49351077855937,365000000
,A02,SYBR,,Std-01,,9.57240105232615,365000000
,A03,SYBR,,Std-01,,9.25923182640667,365000000
,A04,SYBR,,Unkn-01,,18.4785779946676,1638077.33188487
,A05,SYBR,,Unkn-01,,18.484681091785,1631743.65979065
,A06,SYBR,,Unkn-01,,18.4169558556553,1703421.15338595
,A07,SYBR,,Unkn-09,,17.6419989159807,2785849.76528863
,A08,SYBR,,Unkn-09,,16.9827972171331,4233334.750438
,A09,SYBR,,Unkn-09,,16.9294067849394,4379262.49511978
,A10,SYBR,,Unkn-17,,21.0403473547033,322196.345249887
,A11,SYBR,,Unkn-17,,20.5557181823838,438248.443950729
,A12,SYBR,,Unkn-17,,20.7147197425097,396175.623799295
,B01,SYBR,,Std-02,,14.2030374521355,36500000
,B02,SYBR,,Std-02,,13.7876219032912,36500000
,B03,SYBR,,Std-02,,13.8351270064518,36500000
,B04,SYBR,,Unkn-02,,18.0262598158086,2182864.93871605
,B05,SYBR,,Unkn-02,,17.7114272903442,2665741.77981688
,B06,SYBR,,Unkn-02,,18.1033313119332,2078644.59362504
,B07,SYBR,,Unkn-10,,24.3475038380264,39484.1505651461
,B08,SYBR,,Unkn-10,,24.6490845488296,32605.0424297239
,B09,SYBR,,Unkn-10,,24.2860755057353,41054.1445787572
,B10,SYBR,,Unkn-18,,20.4254749766322,476019.866227982
,B11,SYBR,,Unkn-18,,20.5404269637494,442522.928373173
,B12,SYBR,,Unkn-18,,20.6788940210499,405288.217841449
,C01,SYBR,,Std-03,,17.8514095005741,3650000
,C02,SYBR,,Std-03,,16.7562315734292,3650000
,C03,SYBR,,Std-03,,17.4887271070923,3650000
,C04,SYBR,,Unkn-03,,17.6882708267302,2705214.57673236
,C05,SYBR,,Unkn-03,,17.5389529892047,2974163.21914892
,C06,SYBR,,Unkn-03,,17.4972768591274,3053893.11936454
,C07,SYBR,,Unkn-11,,21.1677394947025,297167.889538743
,C08,SYBR,,Unkn-11,,21.0691802656448,316353.118061657
,C09,SYBR,,Unkn-11,,21.093643339461,311478.647580563
,C10,SYBR,,Unkn-19,,21.4902853559389,242149.902579448
,C11,SYBR,,Unkn-19,,21.6264476513843,222099.644282444
,C12,SYBR,,Unkn-19,,21.7530837998166,204945.100576222
,D01,SYBR,,Std-04,,20.3514236623832,365000
,D02,SYBR,,Std-04,,21.2340242476026,365000
,D03,SYBR,,Std-04,,20.8174080600747,365000
,D04,SYBR,,Unkn-04,,24.7660657341042,30271.6484880733
,D05,SYBR,,Unkn-04,,25.2235076481608,22642.8518613407
,D06,SYBR,,Unkn-04,,24.8795377497191,28167.9188865645
,D07,SYBR,,Unkn-12,,21.5043424245669,239998.831434792
,D08,SYBR,,Unkn-12,,21.6619431218273,217151.421456165
,D09,SYBR,,Unkn-12,,21.8692770292901,190373.310299289
,D10,SYBR,,Unkn-20,,19.8063272149575,705193.270358299
