,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,10.1165576606331,10.0679633936277,9.80110412899269,22.5796414639695,22.6725362228572,22.3828978916803,20.1654587102172,20.3800861823457,20.2663569084932,26.4962931215746,26.6867926232282,27.0516742949643
A,copy number,365000000,365000000,365000000,179990.420957549,170027.873550804,203059.812741999,790537.781963336,693086.14347343,743126.565773776,16315.7807687668,14517.6221928395,11608.1042680873
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.4457628309122,13.9205504533068,13.8026429093379,22.4212768842063,22.5233097952033,22.199607914358,27.7718984643796,28.4876610262317,27.702581815143,27.6992124959482,27.4527132594894,27.5631219184916
B,copy number,36500000,36500000,36500000,198338.585092895,186313.917686845,227204.602103272,7465.04309979146,4813.83334984294,7789.05772245692,7805.16089274832,9078.24236305545,8484.18587004852
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,17.2709323746361,17.3735908062621,17.7090973965294,23.2516011750302,23.1170118389337,23.0216119951784,28.764854088274,28.3867423252703,28.6993675098992,19.9436345833563,18.5694045653232,18.8344509613931
C,copy number,3650000,3650000,3650000,119225.393968712,129478.434323838,137275.672694479,4061.62866747897,5121.01859935261,4227.98293190166,905678.061833586,2102829.22867274,1787502.67868454
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,21.9147853362041,21.5279927660431,21.8336503574093,20.051709379988,20.307384080704,19.9982698492484,30.1117193853962,26.7494521868718,26.7429467552202,18.3339430932912,18.4645395525907,18.6393942440256
D,copy number,365000,365000,365000,847624.577219241,724671.282781024,875849.603345762,1778.9131647508,13970.5998153022,14026.4202374859,2429324.80052701,2242434.90064032,2014523.03068881
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,25.8753406334221,25.9743156095031,25.4904267070673,19.7557444673028,20.1848106906834,19.8238491895882,20.0044557567164,20.2437427760777,20.1787257101694,18.3698064226096,18.5189951974591,18.6411390604584
E,copy number,36500,36500,36500,1016228.99347812,781215.751122082,974678.985215639,872534.892790279,753499.269668086,784135.03365824,2376503.73561416,2168819.2041532,2012369.62666606
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,29.3713453730482,30.1013090210773,29.1546356302923,19.7610099884895,20.1976362393422,19.6714832246112,18.7025745609319,18.6228560211373,18.7212805985431,24.3281016170079,24.6834527347002,24.4639710377306
F,copy number,3650,3650,3650,1012954.31975123,775098.212841467,1070095.51801357,1937997.31418437,2035048.82614213,1915902.86027855,61630.6029007327,49567.7642194244,56705.7338614689
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.2450579090287,31.6552567494379,32.2987611509492,20.3141007096355,20.0526907908245,19.72279457013,19.1064047368658,19.395889244209,19.3804249136596,23.3353699370835,23.542948296019,23.6518045449665
G,copy number,365,365,365,721693.901406757,847114.824526935,1036962.58511635,1513040.67166518,1267032.32057184,1279099.7443431,113258.004233733,99726.3710519365,93289.2668839573
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,32.3214025479749,33.0795220009236,33.1339948595319,20.4809344165263,20.3402342263678,19.9121418193069,25.5670231115168,27.0390613715417,25.3035939590015,24.7981534361595,24.8022264665261,25.033664845104
H,copy number,NaN,NaN,NaN,651539.384516513,710225.237429709,923331.078641231,28839.410928465,11698.1976166346,33893.2462344633,46202.466238151,46087.2598542938,39991.7386777877
