,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18197.4513494577,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18852.2207892711,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20371.1996634553,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,11127.68108863,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,11904.7987165305,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,11782.4621812616,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,9349.13700108111,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,9942.50659971397,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,9632.61460561699,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,12654.0475351795,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,12946.17703161,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,10641.8501586472,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,16352.7772775282,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18240.7747684424,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,18198.9548068318,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,13957.293808416,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,13522.5314720494,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,13998.8705114223,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,14277.9561074851,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13108.7275406098,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,12912.6113702587,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15225.6522637796,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15225.4365593166,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14561.5277340545,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17211.3956535659,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19934.7673183558,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18356.4376598355,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,10927.558056441,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,10087.2712193383,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,10135.3499562312,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,12602.6476807734,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,13278.1161302801,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,13486.3406185907,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,5187.58588796084,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,7269.77449331568,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,7018.06118451055,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,19107.8122572818,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19312.2827587377,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19211.7406629262,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,8804.66745232143,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,8904.93820525351,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,9189.66440250725,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,14937.4204385217,,Unknown,Unassigned,False
