,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,20117.4413443773,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,19918.788085218,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20570.4315524992,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14119.4494946601,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,15025.6119521684,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,14559.5195244315,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,15947.8337843205,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14370.6479839156,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,16071.3937305524,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,13910.6815741013,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,13973.2170199787,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,20027.028080936,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,19888.950224521,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18497.7102131169,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19945.6686160891,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,14421.4580982318,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,14536.4312292274,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,14533.6765527848,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,16365.420984808,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,16033.587181272,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,16509.3521824703,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,14766.3787481942,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,14409.65916777,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,17805.0211856417,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,18604.1801782618,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20643.8984536124,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18281.4186819193,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,14992.5481512128,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,15805.4186943813,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,15079.3134012523,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,15027.0630854942,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,15057.3027260879,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,15721.1919484248,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,15511.9583456053,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,15871.8462145075,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,15321.4685065573,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,21040.0428474593,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,16217.5251394652,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19335.8463638469,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,15478.134448048,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,15790.1914096299,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,15637.9339465411,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,16095.872931149,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15592.9417602355,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15760.0828676571,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,14865.5485228478,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,15276.715640374,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,15974.9011969137,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,19509.7521874931,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19385.7721989076,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20227.3310433497,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,16445.6672549938,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,15811.6950006513,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,16508.8321582785,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,15778.0318244599,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,15366.8189709404,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,17319.938831529,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,15412.8017755052,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,15711.3616257671,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,16116.1517735103,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19003.1649447022,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,19176.0791601936,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19916.5833902262,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15725.4612369857,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,16699.943336937,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15760.8935131282,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,15313.7796057934,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,14420.9302512509,,Unknown,Unassigned,False
