,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3525.87357493215,85,95,
,A02,SYBR,,Std-01,,88.5,3517.05194366528,84.5,91.5,
,A03,SYBR,,Std-01,,88.5,3584.83024123095,84.5,91.5,
,A04,SYBR,,Unkn-01,,91.5,2033.89655532449,84.5,95,
,A05,SYBR,,Unkn-01,,91.5,2162.96215737209,84.5,95,
,A06,SYBR,,Unkn-01,,91.5,2047.33442508954,84.5,95,
,A07,SYBR,,Unkn-09,,91.5,2146.2498497347,84,95,
,A08,SYBR,,Unkn-09,,91.5,1975.85502771268,85.5,95,
,A09,SYBR,,Unkn-09,,91.5,2120.89193970335,82,95,
,A10,SYBR,,Unkn-17,,91.5,1872.11766017155,85,95,
,A11,SYBR,,Unkn-17,,91.5,1798.66793732154,80.5,95,
,A12,SYBR,,Unkn-17,,77,1375.51514174495,67.5,78.5,
,A12,SYBR,,Unkn-17,,81.5,1586.96032721436,78.5,87.5,
,B01,SYBR,,Std-02,,88.5,3468.48455409411,84.5,91.5,
,B02,SYBR,,Std-02,,88,3494.80787657477,84,91.5,
,B03,SYBR,,Std-02,,88.5,3452.12885100806,84,91.5,
,B04,SYBR,,Unkn-02,,91,1875.86982152535,81,95,
,B05,SYBR,,Unkn-02,,91,1865.73864279351,84,95,
,B06,SYBR,,Unkn-02,,91,1879.56991778229,83.5,95,
,B07,SYBR,,Unkn-10,,91,1953.88411974421,81,95,
,B08,SYBR,,Unkn-10,,91,1889.55227057626,85.5,95,
,B09,SYBR,,Unkn-10,,91,1928.31166049434,86.5,95,
,B10,SYBR,,Unkn-18,,91.5,1866.18185427616,83.5,95,
,B11,SYBR,,Unkn-18,,91,1767.29008705508,84,95,
,B12,SYBR,,Unkn-18,,90,2115.71745163002,69,95,
,C01,SYBR,,Std-03,,88.5,3354.1635085198,84.5,91.5,
,C02,SYBR,,Std-03,,88,3643.19223319463,84,91.5,
,C03,SYBR,,Std-03,,88,3181.35573173957,81.5,91.5,
,C04,SYBR,,Unkn-03,,91,1763.24908993738,81,95,
,C05,SYBR,,Unkn-03,,91,1909.13809288351,82,95,
