,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,7.68023990111612,8.02963081315208,7.64264760226518,24.2624086533924,24.3725490886404,24.3816740565662,24.7922570729974,24.9245158572306,25.1195657589286,25.509605694958,25.7405799220795,29.6912788299459
A,copy number,365000000,365000000,365000000,17541.8045358772,16382.489365366,16289.9503633968,12624.8048398711,11629.6619526233,10303.4040668415,8087.68362267965,7007.32773241479,603.150455665585
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,12.377073852652,12.6705761996141,12.3481812621697,25.0398593403459,25.3379541576836,25.1957662592569,24.4259084258459,24.4179360871794,24.5025610136755,27.2812914042085,27.5839635887629,30.1294068438065
B,copy number,36500000,36500000,36500000,10826.0481008665,8997.09291328098,9827.35677554668,15848.7118569715,15927.3435991723,15112.2133442636,2692.58523770457,2231.34967566853,459.519889066945
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,15.7721227608593,15.5214229140958,15.6370236654429,28.6049169655168,28.7841206356462,28.6020441972302,25.4619232884252,25.3129562287165,25.293502334165,25.6080788447907,25.4636318654903,26.0419610374535
C,copy number,3650000,3650000,3650000,1183.89684488917,1059.25304616247,1186.01006546486,8330.66272918099,9137.80241594147,9248.82630757967,7608.08464157264,8321.83138357043,5811.63969984572
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.385757958519,19.888266766454,19.3935315330627,23.1750735449013,23.5513449122407,23.1400350278987,25.7705968798735,25.4583917241328,25.554526975947,25.4655391031763,25.1487525821116,25.8528542038315
D,copy number,365000,365000,365000,34452.8268473487,27275.9793966593,35210.4364472445,6877.96115497779,8348.94650448775,7865.26153044084,8311.98425262778,10118.3996468993,6535.55934019281
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.9413289607916,22.7969516645012,22.7884740212095,24.9977847606858,25.1932229869196,25.3548390578644,25.5051292083769,25.371162931572,25.8167624055499,25.6719210683225,25.7355882242797,26.2699413957609
E,copy number,36500,36500,36500,11112.5429977933,9842.88477585592,8903.27848771442,8110.19012863426,8813.51130351469,6683.64352605475,7312.45448098664,7029.07560787744,5044.68575988136
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.1895026237898,26.9927725072182,26.8740232061303,25.0349038492054,25.0448230103892,25.172602724652,26.0796790777542,26.1245121147549,26.127691336525,25.288873171102,25.1721174365539,25.7554599367696
F,copy number,3650,3650,3650,10859.4036346961,10792.7402224633,9969.69149507373,5677.14155321345,5521.31503827552,5510.42879809117,9275.44313754612,9972.69542526387,6942.89678318511
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.6839680045866,30.3438119030422,29.874810043039,25.394616420659,25.5741705054742,25.5447008612865,24.9900645592815,24.9159899166031,24.5154408240601,25.5669911545574,25.6544957611036,26.2143123341432
G,copy number,365,365,365,8686.11942743064,7769.93134324502,7913.38570664731,11165.9288595712,11691.3785927259,14991.8635006658,7804.63806321565,7391.98572304425,5221.94113593483
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,31.2218201054302,32.6990834214296,32.3712656763342,35.1875542474618,25.584804765449,34.8034259352785,25.9297397900883,25.5423078040283,25.7604356219419,23.7221869451346,24.1541482735536,24.3660345196149
H,copy number,NaN,NaN,NaN,19.888603379948,7718.80617190528,25.244516876121,6230.94691361436,7925.15041349908,6921.48434623553,24531.2991403123,18761.2499107292,16448.8769878919
