,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,7.68023990111612,365000000
,A02,SYBR,,Std-01,,8.02963081315208,365000000
,A03,SYBR,,Std-01,,7.64264760226518,365000000
,A04,SYBR,,Unkn-01,,24.2624086533924,17541.8045358772
,A05,SYBR,,Unkn-01,,24.3725490886404,16382.489365366
,A06,SYBR,,Unkn-01,,24.3816740565662,16289.9503633968
,A07,SYBR,,Unkn-09,,24.7922570729974,12624.8048398711
,A08,SYBR,,Unkn-09,,24.9245158572306,11629.6619526233
,A09,SYBR,,Unkn-09,,25.1195657589286,10303.4040668415
,A10,SYBR,,Unkn-17,,25.509605694958,8087.68362267965
,A11,SYBR,,Unkn-17,,25.7405799220795,7007.32773241479
,A12,SYBR,,Unkn-17,,29.6912788299459,603.150455665585
,B01,SYBR,,Std-02,,12.377073852652,36500000
,B02,SYBR,,Std-02,,12.6705761996141,36500000
,B03,SYBR,,Std-02,,12.3481812621697,36500000
,B04,SYBR,,Unkn-02,,25.0398593403459,10826.0481008665
,B05,SYBR,,Unkn-02,,25.3379541576836,8997.09291328098
,B06,SYBR,,Unkn-02,,25.1957662592569,9827.35677554668
,B07,SYBR,,Unkn-10,,24.4259084258459,15848.7118569715
,B08,SYBR,,Unkn-10,,24.4179360871794,15927.3435991723
,B09,SYBR,,Unkn-10,,24.5025610136755,15112.2133442636
,B10,SYBR,,Unkn-18,,27.2812914042085,2692.58523770457
,B11,SYBR,,Unkn-18,,27.5839635887629,2231.34967566853
,B12,SYBR,,Unkn-18,,30.1294068438065,459.519889066945
,C01,SYBR,,Std-03,,15.7721227608593,3650000
,C02,SYBR,,Std-03,,15.5214229140958,3650000
,C03,SYBR,,Std-03,,15.6370236654429,3650000
,C04,SYBR,,Unkn-03,,28.6049169655168,1183.89684488917
,C05,SYBR,,Unkn-03,,28.7841206356462,1059.25304616247
,C06,SYBR,,Unkn-03,,28.6020441972302,1186.01006546486
,C07,SYBR,,Unkn-11,,25.4619232884252,8330.66272918099
,C08,SYBR,,Unkn-11,,25.3129562287165,9137.80241594147
,C09,SYBR,,Unkn-11,,25.293502334165,9248.82630757967
,C10,SYBR,,Unkn-19,,25.6080788447907,7608.08464157264
,C11,SYBR,,Unkn-19,,25.4636318654903,8321.83138357043
,C12,SYBR,,Unkn-19,,26.0419610374535,5811.63969984572
,D01,SYBR,,Std-04,,19.385757958519,365000
,D02,SYBR,,Std-04,,19.888266766454,365000
,D03,SYBR,,Std-04,,19.3935315330627,365000
,D04,SYBR,,Unkn-04,,23.1750735449013,34452.8268473487
,D05,SYBR,,Unkn-04,,23.5513449122407,27275.9793966593
,D06,SYBR,,Unkn-04,,23.1400350278987,35210.4364472445
,D07,SYBR,,Unkn-12,,25.7705968798735,6877.96115497779
,D08,SYBR,,Unkn-12,,25.4583917241328,8348.94650448775
,D09,SYBR,,Unkn-12,,25.554526975947,7865.26153044084
,D10,SYBR,,Unkn-20,,25.4655391031763,8311.98425262778
,D11,SYBR,,Unkn-20,,25.1487525821116,10118.3996468993
,D12,SYBR,,Unkn-20,,25.8528542038315,6535.55934019281
,E01,SYBR,,Std-05,,22.9413289607916,36500
,E02,SYBR,,Std-05,,22.7969516645012,36500
,E03,SYBR,,Std-05,,22.7884740212095,36500
,E04,SYBR,,Unkn-05,,24.9977847606858,11112.5429977933
,E05,SYBR,,Unkn-05,,25.1932229869196,9842.88477585592
,E06,SYBR,,Unkn-05,,25.3548390578644,8903.27848771442
,E07,SYBR,,Unkn-13,,25.5051292083769,8110.19012863426
,E08,SYBR,,Unkn-13,,25.371162931572,8813.51130351469
,E09,SYBR,,Unkn-13,,25.8167624055499,6683.64352605475
,E10,SYBR,,Unkn-21,,25.6719210683225,7312.45448098664
,E11,SYBR,,Unkn-21,,25.7355882242797,7029.07560787744
,E12,SYBR,,Unkn-21,,26.2699413957609,5044.68575988136
,F01,SYBR,,Std-06,,27.1895026237898,3650
,F02,SYBR,,Std-06,,26.9927725072182,3650
,F03,SYBR,,Std-06,,26.8740232061303,3650
,F04,SYBR,,Unkn-06,,25.0349038492054,10859.4036346961
,F05,SYBR,,Unkn-06,,25.0448230103892,10792.7402224633
,F06,SYBR,,Unkn-06,,25.172602724652,9969.69149507373
,F07,SYBR,,Unkn-14,,26.0796790777542,5677.14155321345
,F08,SYBR,,Unkn-14,,26.1245121147549,5521.31503827552
,F09,SYBR,,Unkn-14,,26.127691336525,5510.42879809117
