,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,C09,SYBR,,Unkn-11,,90.5,3040.73799995754,83,95,
,C10,SYBR,,Unkn-19,,91,2759.96045416392,82,95,
,C11,SYBR,,Unkn-19,,91,2623.53988463283,81,95,
,C12,SYBR,,Unkn-19,,91,2554.11325349615,80,95,
,D01,SYBR,,Std-04,,90.5,2586.41341450873,83.5,94,
,D02,SYBR,,Std-04,,90.5,2840.06890364811,83.5,94,
,D03,SYBR,,Std-04,,90.5,2809.44290881884,84,94,
,D04,SYBR,,Unkn-04,,90,2440.88617988332,70,95,
,D05,SYBR,,Unkn-04,,89,2259.06250945158,68,95,
,D06,SYBR,,Unkn-04,,90,2534.58091157906,70,95,
,D07,SYBR,,Unkn-12,,91,2838.60767782945,80.5,95,
,D08,SYBR,,Unkn-12,,91,2756.20600463167,82.5,95,
,D09,SYBR,,Unkn-12,,91,2686.88377495061,81.5,95,
,D10,SYBR,,Unkn-20,,90.5,2826.9963370767,83.5,95,
,D11,SYBR,,Unkn-20,,90.5,2803.92184470043,69.5,95,
,D12,SYBR,,Unkn-20,,90.5,2661.91642952319,77.5,95,
,E01,SYBR,,Std-05,,90.5,2408.94343327499,83.5,94,
,E02,SYBR,,Std-05,,90.5,2433.01107407017,82.5,94,
,E03,SYBR,,Std-05,,90.5,2494.74830457559,83.5,94,
,E04,SYBR,,Unkn-05,,None,None,None,None,
,E05,SYBR,,Unkn-05,,89.5,2350.4240365746,82,95,
,E06,SYBR,,Unkn-05,,89.5,2651.95949721785,69,95,
,E07,SYBR,,Unkn-13,,91,2861.14154683902,70,95,
,E08,SYBR,,Unkn-13,,91,2771.52807667166,70,95,
,E09,SYBR,,Unkn-13,,90.5,2608.33374889016,70,95,
,E10,SYBR,,Unkn-21,,90,2706.07962805688,69,95,
,E11,SYBR,,Unkn-21,,90.5,2577.89884399575,70,95,
,E12,SYBR,,Unkn-21,,91,2473.36407751662,77,95,
,F01,SYBR,,Std-06,,90.5,1957.70158224586,83,94,
,F02,SYBR,,Std-06,,90.5,2145.7401112869,83,94,
,F03,SYBR,,Std-06,,90.5,2176.99852640686,83.5,94,
,F04,SYBR,,Unkn-06,,None,None,None,None,
,F05,SYBR,,Unkn-06,,89.5,2489.87727319167,68,95,
,F06,SYBR,,Unkn-06,,90,2641.12043529726,69.5,95,
,F07,SYBR,,Unkn-14,,91,3057.53721334869,80,95,
,F08,SYBR,,Unkn-14,,91,3020.43750315283,78.5,95,
,F09,SYBR,,Unkn-14,,91,2865.23695425417,80.5,95,
,F10,SYBR,,Unkn-22,,90.5,2498.34103410728,70,95,
,F11,SYBR,,Unkn-22,,90.5,3046.11242522068,81,95,
,F12,SYBR,,Unkn-22,,90.5,2796.89533241383,79.5,95,
,G01,SYBR,,Std-07,,None,None,None,None,
,G02,SYBR,,Std-07,,90,1572.4060903801,83,94,
,G03,SYBR,,Std-07,,None,None,None,None,
,G04,SYBR,,Unkn-07,,None,None,None,None,
,G05,SYBR,,Unkn-07,,91,2447.04754764313,83,95,
,G06,SYBR,,Unkn-07,,91,2457.68992732179,83,95,
,G07,SYBR,,Unkn-15,,91,2975.30455114773,84,95,
,G08,SYBR,,Unkn-15,,91,2847.73730417035,83.5,95,
,G09,SYBR,,Unkn-15,,91,2844.88709306189,83,95,
,G10,SYBR,,Unkn-23,,91,2129.25354783831,68,95,
,G11,SYBR,,Unkn-23,,90.5,2274.48583521572,82,95,
,G12,SYBR,,Unkn-23,,91,2175.08477883255,80,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,None,None,None,None,
,H05,SYBR,,Unkn-08,,90.5,2432.98009167193,81.5,95,
,H06,SYBR,,Unkn-08,,91,2519.67152653772,80.5,95,
,H07,SYBR,,Unkn-16,,90.5,2580.94841585976,82,95,
,H08,SYBR,,Unkn-16,,90.5,2702.39778530037,79,95,
,H09,SYBR,,Unkn-16,,90.5,2555.51216339492,79.5,95,
,H10,SYBR,,Unkn-24,,90,2946.88618106775,82.5,95,
,H11,SYBR,,Unkn-24,,90,3097.07451430168,80,95,
,H12,SYBR,,Unkn-24,,90,3279.77317146772,82.5,95,
