,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,10.6645683725574,365000000
,A02,SYBR,,Std-01,,10.7878206784835,365000000
,A03,SYBR,,Std-01,,10.0273879545737,365000000
,A04,SYBR,,Unkn-01,,20.4630901815077,1431915.6379292
,A05,SYBR,,Unkn-01,,20.7248768463556,1244173.44504924
,A06,SYBR,,Unkn-01,,19.8104331253002,2032763.13766985
,A07,SYBR,,Unkn-09,,19.4912806851796,2412672.18881285
,A08,SYBR,,Unkn-09,,20.1993630009124,1649705.31856139
,A09,SYBR,,Unkn-09,,19.3962609077239,2538940.48994188
,A10,SYBR,,Unkn-17,,18.2037060393072,4816160.88939561
,A11,SYBR,,Unkn-17,,18.6280648368319,3834954.39535004
,A12,SYBR,,Unkn-17,,18.8492664446008,3405542.0867153
,B01,SYBR,,Std-02,,15.4901215533774,36500000
,B02,SYBR,,Std-02,,15.1169989522504,36500000
,B03,SYBR,,Std-02,,15.1593551072126,36500000
,B04,SYBR,,Unkn-02,,19.3831667520149,2556851.29934957
,B05,SYBR,,Unkn-02,,22.2263438274571,555659.175929092
,B06,SYBR,,Unkn-02,,18.8430321163171,3416959.31594747
,B07,SYBR,,Unkn-10,,18.5100961102557,4085686.47992416
,B08,SYBR,,Unkn-10,,22.0592289888578,607815.704940656
,B09,SYBR,,Unkn-10,,18.0317537673402,5281925.586697
,B10,SYBR,,Unkn-18,,18.368251949311,4408963.61407146
,B11,SYBR,,Unkn-18,,18.0196781295852,5316278.90359582
,B12,SYBR,,Unkn-18,,18.4968410514341,4114864.15383798
,C01,SYBR,,Std-03,,18.3344200713784,3650000
,C02,SYBR,,Std-03,,18.6052554232218,3650000
,C03,SYBR,,Std-03,,19.2014131721261,3650000
,C04,SYBR,,Unkn-03,,19.3518353254457,2600222.465426
,C05,SYBR,,Unkn-03,,20.9697986803355,1090878.84463805
,C06,SYBR,,Unkn-03,,19.0848542606143,3000945.46709548
,C07,SYBR,,Unkn-11,,20.8541440435139,1160758.34584895
,C08,SYBR,,Unkn-11,,21.1727048595673,978291.348148406
