,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,89,1720.48970348414,83,95,
,A02,SYBR,,Std-01,,88.5,2025.04161233512,82.5,95,
,A03,SYBR,,Std-01,,88.5,1797.61132434116,82,95,
,A04,SYBR,,Unkn-01,,89,1757.26604601378,70,95,
,A05,SYBR,,Unkn-01,,89,1843.81622300721,69.5,95,
,A06,SYBR,,Unkn-01,,89,1704.91147349053,69.5,95,
,A07,SYBR,,Unkn-09,,88.5,2101.35003534951,79.5,95,
,A08,SYBR,,Unkn-09,,88.5,1956.97711398129,79,95,
,A09,SYBR,,Unkn-09,,88.5,2043.98739141865,79,95,
,A10,SYBR,,Unkn-17,,88.5,1513.30598605904,79.5,95,
,A11,SYBR,,Unkn-17,,89,1544.12285066049,82,95,
,A12,SYBR,,Unkn-17,,89,1594.7448759469,83,95,
,B01,SYBR,,Std-02,,88.5,3111.12090816102,83.5,95,
,B02,SYBR,,Std-02,,88.5,3024.52005931684,84,95,
,B03,SYBR,,Std-02,,88.5,3118.22871289732,83.5,95,
,B04,SYBR,,Unkn-02,,90,1394.21745367693,68,95,
,B05,SYBR,,Unkn-02,,90,1390.62890738088,74,95,
,B06,SYBR,,Unkn-02,,90,1326.10075747074,71.5,95,
,B07,SYBR,,Unkn-10,,89.5,1624.87520387086,70,95,
,B08,SYBR,,Unkn-10,,89.5,1632.45965122532,77,95,
,B09,SYBR,,Unkn-10,,89.5,1659.9952760392,70,95,
,B10,SYBR,,Unkn-18,,89,1769.41010384044,82,95,
,B11,SYBR,,Unkn-18,,89,1786.03869897536,81.5,95,
,B12,SYBR,,Unkn-18,,89,1814.30802746137,83,95,
,C01,SYBR,,Std-03,,88.5,3196.75483573427,83.5,92,
,C02,SYBR,,Std-03,,88.5,3199.89195379923,83.5,92,
,C03,SYBR,,Std-03,,88.5,3075.73856150242,84,92,
,C04,SYBR,,Unkn-03,,88.5,1783.23377366663,68.5,95,
,C05,SYBR,,Unkn-03,,88.5,1764.67580165727,67.5,95,
,C06,SYBR,,Unkn-03,,88.5,1688.69763251609,69.5,95,
,C07,SYBR,,Unkn-11,,88.5,2050.82359934123,67.5,95,
,C08,SYBR,,Unkn-11,,88.5,2098.43077973229,77,95,
,C09,SYBR,,Unkn-11,,88.5,2192.53166123497,69,95,
,C10,SYBR,,Unkn-19,,88,1617.87808548521,80,95,
,C11,SYBR,,Unkn-19,,88,1563.86063114272,79.5,95,
,C12,SYBR,,Unkn-19,,89,1608.68728848622,83.5,95,
,D01,SYBR,,Std-04,,88.5,2956.95535771907,84,92,
,D02,SYBR,,Std-04,,88.5,2961.35560734961,83.5,92,
,D03,SYBR,,Std-04,,88.5,2957.75793821824,83.5,92,
,D04,SYBR,,Unkn-04,,88,2017.28911328381,78.5,95,
,D05,SYBR,,Unkn-04,,88,2040.25266331852,69,95,
,D06,SYBR,,Unkn-04,,88,1923.12314981024,69,95,
,D07,SYBR,,Unkn-12,,88.5,1607.0526069794,69.5,95,
,D08,SYBR,,Unkn-12,,88.5,1498.01460899832,69,95,
,D09,SYBR,,Unkn-12,,88.5,1456.21529273212,69,95,
,D10,SYBR,,Unkn-20,,88,1622.94772160099,79.5,95,
,D11,SYBR,,Unkn-20,,88,1616.53577275431,81,95,
,D12,SYBR,,Unkn-20,,88,1622.24367858275,69,95,
,E01,SYBR,,Std-05,,88.5,2774.12341671854,83.5,92,
,E02,SYBR,,Std-05,,88.5,3019.92258114602,83.5,92,
,E03,SYBR,,Std-05,,88.5,2920.65916659361,83,95,
