,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,35.2243615441003,365000000
,A02,SYBR,,Std-01,,35.0052040913794,365000000
,A03,SYBR,,Std-01,,34.9703944011177,365000000
,A04,SYBR,,Unkn-01,,21.5509418387696,35900.9749619764
,A05,SYBR,,Unkn-01,,21.520843967361,42150.7799351426
,A06,SYBR,,Unkn-01,,21.5349868960846,39088.9515078182
,A07,SYBR,,Unkn-09,,23.0437743293405,12.5333790188252
,A08,SYBR,,Unkn-09,,23.0471579815448,12.3092744586592
,A09,SYBR,,Unkn-09,,23.2305830684087,4.62875751897342
,A10,SYBR,,Unkn-17,,23.2441896771811,4.3048182867161
,A11,SYBR,,Unkn-17,,23.3801677683618,2.08479106171044
,A12,SYBR,,Unkn-17,,23.359264204635,2.33061276785535
,B01,SYBR,,Std-02,,10.3260087916953,36500000
,B02,SYBR,,Std-02,,10.4174513638215,36500000
,B03,SYBR,,Std-02,,10.3529443706846,36500000
,B04,SYBR,,Unkn-02,,19.8818866470561,263168168.623228
,B05,SYBR,,Unkn-02,,19.8614626101887,293447541.434679
,B06,SYBR,,Unkn-02,,19.8886341699334,253867865.420211
,B07,SYBR,,Unkn-10,,20.322414693991,25123330.973556
,B08,SYBR,,Unkn-10,,20.5101463412904,9232859.89468465
,B09,SYBR,,Unkn-10,,20.4677230606175,11576526.6714259
,B10,SYBR,,Unkn-18,,16.6616766499963,7.54151991764171E+15
,B11,SYBR,,Unkn-18,,16.7820445565867,3.96931894740208E+15
,B12,SYBR,,Unkn-18,,16.9687746597127,1.46654149728294E+15
,C01,SYBR,,Std-03,,13.239400817107,3650000
,C02,SYBR,,Std-03,,13.0932364208403,3650000
,C03,SYBR,,Std-03,,13.110456318261,3650000
,C04,SYBR,,Unkn-03,,19.8935606998114,247285745.543947
,C05,SYBR,,Unkn-03,,19.9260451179647,207956762.214921
,C06,SYBR,,Unkn-03,,20.0814357864891,90808381.9849663
,C07,SYBR,,Unkn-11,,19.4979668517725,2038442719.07155
,C08,SYBR,,Unkn-11,,19.4972853574094,2045863658.36774
,C09,SYBR,,Unkn-11,,19.4810618588347,2230726757.70447
,C10,SYBR,,Unkn-19,,16.8837455159299,2.30781629573551E+15
,C11,SYBR,,Unkn-19,,16.9734371840861,1.43053036387724E+15
,C12,SYBR,,Unkn-19,,17.2864425411049,269558214085379
,D01,SYBR,,Std-04,,17.2113902253491,365000
,D02,SYBR,,Std-04,,17.1746375357629,365000
,D03,SYBR,,Std-04,,17.0151070586568,365000
,D04,SYBR,,Unkn-04,,18.9516998647427,37524973701.2638
,D05,SYBR,,Unkn-04,,19.0961953063141,17366167709.0397
,D06,SYBR,,Unkn-04,,19.1305625691856,14458317026.8864
,D07,SYBR,,Unkn-12,,19.7392695894362,562988964.734206
,D08,SYBR,,Unkn-12,,19.8815719333621,263610168.57523
,D09,SYBR,,Unkn-12,,20.0690880335582,96988521.5660802
,D10,SYBR,,Unkn-20,,16.6240607197699,9.21654728949732E+15
,D11,SYBR,,Unkn-20,,16.5823285541078,1.15135654029033E+16
,D12,SYBR,,Unkn-20,,16.9775237252664,1.39969574355837E+15
,E01,SYBR,,Std-05,,20.5060400119519,36500
,E02,SYBR,,Std-05,,20.6320644169169,36500
,E03,SYBR,,Std-05,,20.3143434234005,36500
,E04,SYBR,,Unkn-05,,22.8398700676576,37.1758580409869
,E05,SYBR,,Unkn-05,,22.9007521478008,26.8703217027221
,E06,SYBR,,Unkn-05,,23.0903700117333,9.77606029010078
,E07,SYBR,,Unkn-13,,21.5993183910457,27738.1746317763
,E08,SYBR,,Unkn-13,,21.7905035208388,10007.8197693119
,E09,SYBR,,Unkn-13,,21.692235748614,16900.665579993
,E10,SYBR,,Unkn-21,,20.1933055660358,50010667.8271843
,E11,SYBR,,Unkn-21,,20.1965229558708,49160009.6323534
,E12,SYBR,,Unkn-21,,20.5891768353771,6057881.64585784
,F01,SYBR,,Std-06,,24.1744696785416,3650
,F02,SYBR,,Std-06,,24.1976999269154,3650
,F03,SYBR,,Std-06,,24.1010489797709,3650
,F04,SYBR,,Unkn-06,,20.858429160121,1441443.71126123
,F05,SYBR,,Unkn-06,,20.8172982268316,1794927.68389112
,F06,SYBR,,Unkn-06,,21.0344331517439,563916.91305286
,F07,SYBR,,Unkn-14,,20.3649069018732,20029751.891256
,F08,SYBR,,Unkn-14,,20.4583024625245,12172901.2128522
,F09,SYBR,,Unkn-14,,20.4412435579528,13332094.5252956
,F10,SYBR,,Unkn-22,,19.7224574322527,615790183.925562
,F11,SYBR,,Unkn-22,,19.8805490175089,265051937.933433
,F12,SYBR,,Unkn-22,,20.2250749161047,42217502.9716071
,G01,SYBR,,Std-07,,27.3807628576629,365
,G02,SYBR,,Std-07,,27.6265411467998,365
,G03,SYBR,,Std-07,,27.3627378077541,365
,G04,SYBR,,Unkn-07,,20.0500994592718,107323115.899302
,G05,SYBR,,Unkn-07,,19.9824747676537,153920214.99421
,G06,SYBR,,Unkn-07,,20.0903591898403,86588755.7626795
,G07,SYBR,,Unkn-15,,19.1843175216319,10855111975.9968
,G08,SYBR,,Unkn-15,,19.3611123816608,4228830525.89773
,G09,SYBR,,Unkn-15,,19.2580721355613,7325487063.92124
,G10,SYBR,,Unkn-23,,19.5138598929507,1872811564.66237
,G11,SYBR,,Unkn-23,,19.6349795914198,981771068.00255
,G12,SYBR,,Unkn-23,,19.8474021363311,316294123.661605
,H01,SYBR,,NTC,,34.1298949953174,NaN
,H02,SYBR,,NTC,,36.4381150121063,NaN
,H03,SYBR,,NTC,,35.8083465529954,NaN
,H04,SYBR,,Unkn-08,,20.024908668529,122752129.831238
,H05,SYBR,,Unkn-08,,19.1778651247904,11235088410.7934
,H06,SYBR,,Unkn-08,,19.2073920874821,9598408039.21722
,H07,SYBR,,Unkn-16,,19.6971596646881,704719448.70901
,H08,SYBR,,Unkn-16,,19.9044195369109,233374096.208571
,H09,SYBR,,Unkn-16,,19.6993755719528,696441678.14064
,H10,SYBR,,Unkn-24,,21.9394817313227,4522.11980490759
,H11,SYBR,,Unkn-24,,22.0033739237331,3216.497652469
,H12,SYBR,,Unkn-24,,22.2552591136484,839.611184997374
