,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,9003.55400003697,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,9411.95004068894,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,9882.26560240121,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,10557.2546296167,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,11978.1118174748,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,11281.1665056453,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,11880.2828455133,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11632.495232963,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,12201.7957698905,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,4246.29357801495,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,3997.29358284882,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,4221.81509873941,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,16051.9547315739,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,16495.7231586094,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16274.3462604712,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,10106.7668751615,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,9864.4785859161,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,9471.86137799398,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,9511.54812165143,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,9217.49583984376,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,9541.47577147009,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,9351.31535006738,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,9038.24892152121,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,9374.16747619453,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,15732.2463766256,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,16609.0862282929,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,15636.0756377032,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,10373.9354245796,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,11172.8731732466,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,10681.603167246,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,8372.24315099416,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,8791.45825141326,,Unknown,Unassigned,False
