,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,8.085698167599,365000000
,A02,SYBR,,Std-01,,7.77556353470184,365000000
,A03,SYBR,,Std-01,,7.59052239733689,365000000
,A04,SYBR,,Unkn-01,,25.6030726657387,8125.70039147677
,A05,SYBR,,Unkn-01,,25.4584948042931,8884.94888528893
,A06,SYBR,,Unkn-01,,25.2840963395112,9895.79596154601
,A07,SYBR,,Unkn-09,,25.3358860530006,9584.16229135496
,A08,SYBR,,Unkn-09,,25.4939461834198,8692.45348177258
,A09,SYBR,,Unkn-09,,25.4825168873452,8754.05282014351
,A10,SYBR,,Unkn-17,,24.1457591838685,19993.8857423853
,A11,SYBR,,Unkn-17,,24.0739565337165,20900.8422820963
,A12,SYBR,,Unkn-17,,24.5643807566045,15437.2443818042
,B01,SYBR,,Std-02,,12.3483689788736,36500000
,B02,SYBR,,Std-02,,12.1840614162207,36500000
,B03,SYBR,,Std-02,,12.1793977889029,36500000
,B04,SYBR,,Unkn-02,,23.5260477041415,29321.2487784623
,B05,SYBR,,Unkn-02,,23.4842613306517,30088.1073969145
,B06,SYBR,,Unkn-02,,23.4771056663707,30221.4242650276
,B07,SYBR,,Unkn-10,,24.6635853828933,14519.4615204139
,B08,SYBR,,Unkn-10,,25.1493981762208,10754.5903380665
,B09,SYBR,,Unkn-10,,24.5527527163178,15548.5500271707
,B10,SYBR,,Unkn-18,,23.4199465481224,31307.7787809693
,B11,SYBR,,Unkn-18,,23.6512497537209,27138.5966059441
,B12,SYBR,,Unkn-18,,24.0522683680801,21182.797093966
,C01,SYBR,,Std-03,,16.0584207420136,3650000
,C02,SYBR,,Std-03,,15.7854947942274,3650000
,C03,SYBR,,Std-03,,15.5686753760771,3650000
,C04,SYBR,,Unkn-03,,23.1953447748569,35968.2205665459
,C05,SYBR,,Unkn-03,,23.320463568995,33292.4851957917
,C06,SYBR,,Unkn-03,,23.3123457938749,33459.8841299301
,C07,SYBR,,Unkn-11,,24.863858591323,12829.5617688492
,C08,SYBR,,Unkn-11,,24.7281803679761,13951.4047484997
,C09,SYBR,,Unkn-11,,24.7958789535232,13379.8913600364
,C10,SYBR,,Unkn-19,,23.458623466229,30568.5049811897
,C11,SYBR,,Unkn-19,,23.5617212744577,28682.0563317997
,C12,SYBR,,Unkn-19,,23.9990266085834,21891.1966452563
,D01,SYBR,,Std-04,,19.7480578625142,365000
,D02,SYBR,,Std-04,,19.9529992845496,365000
,D03,SYBR,,Std-04,,19.78614973527,365000
,D04,SYBR,,Unkn-04,,24.0991368632485,20578.1926379768
,D05,SYBR,,Unkn-04,,24.0162323776541,21659.7146887057
,D06,SYBR,,Unkn-04,,23.8646499514091,23786.2715888026
,D07,SYBR,,Unkn-12,,24.684649574633,14331.723504928
,D08,SYBR,,Unkn-12,,24.8551388677932,12898.8668096716
,D09,SYBR,,Unkn-12,,24.9187292519657,12401.9092202425
,D10,SYBR,,Unkn-20,,24.1037707048759,20519.3615656762
,D11,SYBR,,Unkn-20,,24.0794292159616,20830.2901915616
,D12,SYBR,,Unkn-20,,24.3626396188742,17486.4782626225
,E01,SYBR,,Std-05,,22.9203220130056,36500
,E02,SYBR,,Std-05,,23.0789527548991,36500
,E03,SYBR,,Std-05,,22.9180726129719,36500
,E04,SYBR,,Unkn-05,,25.3872849130398,9284.58427570683
,E05,SYBR,,Unkn-05,,25.629298872605,7995.09463064682
,E06,SYBR,,Unkn-05,,25.5699771665854,8293.56432899881
,E07,SYBR,,Unkn-13,,26.5875520033888,4422.81243299745
,E08,SYBR,,Unkn-13,,26.3948128033439,4982.13662212501
,E09,SYBR,,Unkn-13,,26.611226544418,4358.5898754477
,E10,SYBR,,Unkn-21,,23.9327932131529,22805.6105429538
,E11,SYBR,,Unkn-21,,23.9346602842961,22779.318036176
,E12,SYBR,,Unkn-21,,24.1545537512635,19885.5399113442
,F01,SYBR,,Std-06,,27.112395532225,3650
,F02,SYBR,,Std-06,,27.3834922589599,3650
,F03,SYBR,,Std-06,,27.2585561281456,3650
