,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3234.77674134669,85,95,
,A02,SYBR,,Std-01,,88.5,3250.09509801309,84,91.5,
,A03,SYBR,,Std-01,,88.5,3318.41484767612,84,95,
,A04,SYBR,,Unkn-01,,91.5,1751.51118613518,81,95,
,A05,SYBR,,Unkn-01,,91.5,1850.22390403049,81.5,95,
,A06,SYBR,,Unkn-01,,91.5,1660.6659267012,81.5,95,
,A07,SYBR,,Unkn-09,,92,1930.02394703391,82.5,95,
,A08,SYBR,,Unkn-09,,92,1865.44171009803,83,95,
,A09,SYBR,,Unkn-09,,92,1874.66566632702,83,95,
,A10,SYBR,,Unkn-17,,91,1881.28052764442,84.5,95,
,A11,SYBR,,Unkn-17,,91,1864.74470551774,84.5,95,
,A12,SYBR,,Unkn-17,,91,2031.84482429266,85,95,
,B01,SYBR,,Std-02,,88.5,3201.14975350067,84,91.5,
,B02,SYBR,,Std-02,,88.5,3261.51332544418,84,91.5,
,B03,SYBR,,Std-02,,88.5,3223.30811353669,84,91.5,
,B04,SYBR,,Unkn-02,,91.5,1873.18869226412,83,95,
,B05,SYBR,,Unkn-02,,91.5,1896.65133408952,83.5,95,
,B06,SYBR,,Unkn-02,,91.5,1852.07505151521,83,95,
,B07,SYBR,,Unkn-10,,92,1892.95657033626,80.5,95,
,B08,SYBR,,Unkn-10,,92,1758.34394927399,81,95,
,B09,SYBR,,Unkn-10,,92,1812.18282435509,81.5,95,
,B10,SYBR,,Unkn-18,,91.5,1819.35922123561,83.5,95,
,B11,SYBR,,Unkn-18,,91,1805.18315849118,79.5,95,
,B12,SYBR,,Unkn-18,,91,1778.8434603801,82,95,
,C01,SYBR,,Std-03,,88.5,3090.81175142043,83.5,91.5,
,C02,SYBR,,Std-03,,88.5,3383.334786257,84,91.5,
,C03,SYBR,,Std-03,,88,3282.79092071534,84,91.5,
,C04,SYBR,,Unkn-03,,91,1828.69132684276,84,95,
,C05,SYBR,,Unkn-03,,91,1951.79201683213,84.5,95,
,C06,SYBR,,Unkn-03,,91,1832.96834229466,84.5,95,
,C07,SYBR,,Unkn-11,,91.5,1779.34913952565,82,95,
,C08,SYBR,,Unkn-11,,91.5,1803.53429868575,81,95,
,C09,SYBR,,Unkn-11,,91.5,1866.83932677623,81.5,95,
,C10,SYBR,,Unkn-19,,90.5,1776.18953522389,83,95,
,C11,SYBR,,Unkn-19,,90,1879.15104040398,83,95,
,C12,SYBR,,Unkn-19,,90.5,1815.3925194118,82.5,95,
,D01,SYBR,,Std-04,,88.5,3159.70922569184,84,91.5,
,D02,SYBR,,Std-04,,88,3089.89623792134,84,91.5,
,D03,SYBR,,Std-04,,88,3211.66410885655,83.5,91.5,
,D04,SYBR,,Unkn-04,,91,1965.8274877546,83.5,95,
,D05,SYBR,,Unkn-04,,91,1961.7834647252,83,95,
,D06,SYBR,,Unkn-04,,91,1883.63318085457,84,95,
,D07,SYBR,,Unkn-12,,91.5,1677.39756325029,78.5,95,
,D08,SYBR,,Unkn-12,,91.5,1632.60758840255,81,95,
,D09,SYBR,,Unkn-12,,91,1660.56864370738,80.5,95,
,D10,SYBR,,Unkn-20,,91,1886.42418590805,83,95,
,D11,SYBR,,Unkn-20,,91,1902.93833473699,82.5,95,
,D12,SYBR,,Unkn-20,,91,1889.39633016315,81.5,95,
,E01,SYBR,,Std-05,,88,2825.97954228135,83.5,95,
,E02,SYBR,,Std-05,,88,3073.08179626691,83.5,95,
,E03,SYBR,,Std-05,,88,3201.16082334477,83.5,91.5,
,E04,SYBR,,Unkn-05,,91,1893.10370812303,82,95,
,E05,SYBR,,Unkn-05,,91,1865.23149424472,83,95,
,E06,SYBR,,Unkn-05,,91,1902.28369720437,82,95,
,E07,SYBR,,Unkn-13,,91,1876.89453065192,83,95,
,E08,SYBR,,Unkn-13,,91,1714.89084599989,83,95,
,E09,SYBR,,Unkn-13,,91,1853.2022429074,83,95,
,E10,SYBR,,Unkn-21,,91,1915.42231932574,84.5,95,
,E11,SYBR,,Unkn-21,,91,1853.53174819324,84.5,95,
,E12,SYBR,,Unkn-21,,91,1946.11594365514,84,95,
,F01,SYBR,,Std-06,,88,2668.28967718122,83.5,94,
,F02,SYBR,,Std-06,,88,2691.42546303196,83.5,95,
,F03,SYBR,,Std-06,,88,2686.64855349507,83.5,95,
,F04,SYBR,,Unkn-06,,91.5,1863.15145747679,80,95,
,F05,SYBR,,Unkn-06,,91.5,1938.56552579612,81,95,
,F06,SYBR,,Unkn-06,,91.5,1952.5729587162,80,95,
,F07,SYBR,,Unkn-14,,91,1698.41254558519,81.5,95,
,F08,SYBR,,Unkn-14,,91,1686.7063969692,82,95,
,F09,SYBR,,Unkn-14,,91,1627.90208298428,83,95,
,F10,SYBR,,Unkn-22,,91,1952.3111869443,84,95,
,F11,SYBR,,Unkn-22,,91,2004.31618065516,83.5,95,
,F12,SYBR,,Unkn-22,,91,1861.24098415276,83,95,
,G01,SYBR,,Std-07,,88,2163.98924761018,83,95,
,G02,SYBR,,Std-07,,88,1981.68410689412,83.5,95,
,G03,SYBR,,Std-07,,88,2365.01814594189,83.5,95,
,G04,SYBR,,Unkn-07,,91.5,1812.85276846475,81.5,95,
,G05,SYBR,,Unkn-07,,91.5,1802.97279223526,82,95,
,G06,SYBR,,Unkn-07,,91.5,1904.20411435369,81.5,95,
,G07,SYBR,,Unkn-15,,91,1858.71120537416,85,95,
,G08,SYBR,,Unkn-15,,91,1743.73066181505,85.5,95,
,G09,SYBR,,Unkn-15,,91,1807.36642615442,85,95,
,G10,SYBR,,Unkn-23,,90.5,1823.28012717993,83,95,
,G11,SYBR,,Unkn-23,,90.5,1891.85778857921,83,95,
,G12,SYBR,,Unkn-23,,90.5,1889.92590120449,83.5,95,
,H01,SYBR,,NTC,,88,1536.30771805733,83.5,95,
,H02,SYBR,,NTC,,88.5,1669.54593552347,83.5,95,
