,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,8.085698167599,7.77556353470184,7.59052239733689,25.6030726657387,25.4584948042931,25.2840963395112,25.3358860530006,25.4939461834198,25.4825168873452,24.1457591838685,24.0739565337165,24.5643807566045
A,copy number,365000000,365000000,365000000,8125.70039147677,8884.94888528893,9895.79596154601,9584.16229135496,8692.45348177258,8754.05282014351,19993.8857423853,20900.8422820963,15437.2443818042
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,12.3483689788736,12.1840614162207,12.1793977889029,23.5260477041415,23.4842613306517,23.4771056663707,24.6635853828933,25.1493981762208,24.5527527163178,23.4199465481224,23.6512497537209,24.0522683680801
B,copy number,36500000,36500000,36500000,29321.2487784623,30088.1073969145,30221.4242650276,14519.4615204139,10754.5903380665,15548.5500271707,31307.7787809693,27138.5966059441,21182.797093966
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.0584207420136,15.7854947942274,15.5686753760771,23.1953447748569,23.320463568995,23.3123457938749,24.863858591323,24.7281803679761,24.7958789535232,23.458623466229,23.5617212744577,23.9990266085834
C,copy number,3650000,3650000,3650000,35968.2205665459,33292.4851957917,33459.8841299301,12829.5617688492,13951.4047484997,13379.8913600364,30568.5049811897,28682.0563317997,21891.1966452563
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.7480578625142,19.9529992845496,19.78614973527,24.0991368632485,24.0162323776541,23.8646499514091,24.684649574633,24.8551388677932,24.9187292519657,24.1037707048759,24.0794292159616,24.3626396188742
D,copy number,365000,365000,365000,20578.1926379768,21659.7146887057,23786.2715888026,14331.723504928,12898.8668096716,12401.9092202425,20519.3615656762,20830.2901915616,17486.4782626225
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.9203220130056,23.0789527548991,22.9180726129719,25.3872849130398,25.629298872605,25.5699771665854,26.5875520033888,26.3948128033439,26.611226544418,23.9327932131529,23.9346602842961,24.1545537512635
E,copy number,36500,36500,36500,9284.58427570683,7995.09463064682,8293.56432899881,4422.81243299745,4982.13662212501,4358.5898754477,22805.6105429538,22779.318036176,19885.5399113442
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.112395532225,27.3834922589599,27.2585561281456,24.611032655275,24.7299426462344,24.669550061316,24.803288200259,24.7567006417191,24.7070486230988,23.3462209299063,23.2591044307975,23.7660227879878
F,copy number,3650,3650,3650,14998.637895163,13936.2225067431,14466.0521521266,13318.7812780009,13707.7186462584,14134.7507244293,32766.859778267,34578.848136251,25280.7930658345
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.0263174163526,30.5482638095112,30.0308702839272,24.0635700714295,24.450618939822,24.0193605191121,24.3666326519334,24.5795319702158,24.6268953342675,23.4184993068912,23.3608675804228,23.9189652973599
G,copy number,365,365,365,21035.3990536182,16561.327079235,21617.8932090664,17443.3909366609,15293.4089305387,14852.3589582689,31335.785823936,32471.6780498855,23001.285318506
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.3255340244421,33.0456187823619,33.0203946818923,25.2804919527486,25.4429077132212,25.2599871564461,24.0342713305522,24.0829603654579,24.0022034236939,34.3616630032702,23.0385370458992,23.7231796744866
H,copy number,NaN,NaN,NaN,9917.85800206327,8970.92796567713,10044.3045964183,21419.6512466105,20784.8941847399,21848.2711620965,36.2823543043309,39627.3183359894,25958.9219923262
