,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2929.77045402392,86,95,
,A02,SYBR,,Std-01,,91,2540.42394651142,84,95,
,A03,SYBR,,Std-01,,91,2945.04192694083,84.5,95,
,A04,SYBR,,Unkn-01,,91,2444.21008561137,82,95,
,A05,SYBR,,Unkn-01,,91,2352.69914770475,81,95,
,A06,SYBR,,Unkn-01,,91,2128.80104481523,81.5,95,
,A07,SYBR,,Unkn-09,,91,1988.93008660451,81,95,
,A08,SYBR,,Unkn-09,,91,2195.48807215128,81,95,
,A09,SYBR,,Unkn-09,,91,2232.63925552124,83,95,
,A10,SYBR,,Unkn-17,,91,1468.88794316921,72,95,
,A11,SYBR,,Unkn-17,,91,2261.0831953245,69.5,95,
,A12,SYBR,,Unkn-17,,91,2467.32984617624,86.5,95,
,B01,SYBR,,Std-02,,91,2858.49657016589,78.5,95,
,B02,SYBR,,Std-02,,91,2655.12552751917,84,95,
,B03,SYBR,,Std-02,,91,2864.72984280542,84,94,
,B04,SYBR,,Unkn-02,,91,2475.50913205213,82,95,
,B05,SYBR,,Unkn-02,,91,2450.73488533029,83,95,
,B06,SYBR,,Unkn-02,,91,2479.84078543307,80.5,95,
,B07,SYBR,,Unkn-10,,91,2094.43040235343,82,95,
,B08,SYBR,,Unkn-10,,91,2144.99800025344,82.5,95,
,B09,SYBR,,Unkn-10,,91,2186.52058071003,83,95,
,B10,SYBR,,Unkn-18,,90.5,2067.64293567026,82.5,95,
,B11,SYBR,,Unkn-18,,90.5,2021.80139608491,82,95,
,B12,SYBR,,Unkn-18,,90.5,2049.7685166332,81.5,95,
,C01,SYBR,,Std-03,,91,2739.33567298304,84,94,
,C02,SYBR,,Std-03,,91,2871.84035851371,84,94,
,C03,SYBR,,Std-03,,91,2848.88891943386,83.5,94,
,C04,SYBR,,Unkn-03,,91.5,2588.41109705136,83.5,95,
,C05,SYBR,,Unkn-03,,91.5,2531.26753188253,84,95,
,C06,SYBR,,Unkn-03,,91.5,2604.38851178414,83,95,
,C07,SYBR,,Unkn-11,,90.5,1951.81918983223,83,95,
,C08,SYBR,,Unkn-11,,90.5,2024.80928393302,78.5,95,
,C09,SYBR,,Unkn-11,,90.5,2039.89060565594,82.5,95,
,C10,SYBR,,Unkn-19,,90.5,2379.39764375495,68.5,95,
,C11,SYBR,,Unkn-19,,90.5,2240.1888857458,69.5,95,
,C12,SYBR,,Unkn-19,,90.5,2158.2594216049,76.5,95,
,D01,SYBR,,Std-04,,90.5,2438.6265512259,83,94,
,D02,SYBR,,Std-04,,90.5,2581.36544819579,83.5,95,
,D03,SYBR,,Std-04,,91,2728.82825980253,83.5,94,
,D04,SYBR,,Unkn-04,,90.5,2217.52649252605,70,95,
,D05,SYBR,,Unkn-04,,90.5,2258.10750799658,83,95,
,D06,SYBR,,Unkn-04,,90.5,2342.75116383622,69.5,95,
,D07,SYBR,,Unkn-12,,90.5,2151.61389357602,67.5,95,
,D08,SYBR,,Unkn-12,,90.5,2251.03148404451,78.5,95,
,D09,SYBR,,Unkn-12,,90.5,2296.31109490319,69.5,95,
,D10,SYBR,,Unkn-20,,90,2386.02903186849,70,95,
,D11,SYBR,,Unkn-20,,90,2205.11951255785,70,95,
,D12,SYBR,,Unkn-20,,90,2264.41102760327,71,95,
,E01,SYBR,,Std-05,,90.5,2457.08150594302,83.5,94,
,E02,SYBR,,Std-05,,90.5,2495.44139015926,84,94,
,E03,SYBR,,Std-05,,90.5,2539.14332747394,83.5,94,
,E04,SYBR,,Unkn-05,,90.5,2768.61016724828,68.5,95,
,E05,SYBR,,Unkn-05,,90.5,2656.3927612851,79,95,
,E06,SYBR,,Unkn-05,,90.5,2777.82514824393,69,95,
,E07,SYBR,,Unkn-13,,90.5,2588.11567980167,67.5,95,
,E08,SYBR,,Unkn-13,,90.5,2618.95912014732,68.5,95,
,E09,SYBR,,Unkn-13,,90.5,2693.64056970802,68.5,95,
,E10,SYBR,,Unkn-21,,91,1783.5962865477,82.5,95,
,E11,SYBR,,Unkn-21,,91.5,1742.82341414572,83,95,
,E12,SYBR,,Unkn-21,,91.5,1828.78053680943,83,95,
,F01,SYBR,,Std-06,,90.5,2429.940181535,83,94,
,F02,SYBR,,Std-06,,90.5,2236.83981597462,83.5,94,
,F03,SYBR,,Std-06,,90.5,2242.68238709982,83,94,
,F04,SYBR,,Unkn-06,,91,2368.48413055159,69,95,
,F05,SYBR,,Unkn-06,,91,2459.61993667621,68.5,95,
,F06,SYBR,,Unkn-06,,91,2355.85729631817,77.5,95,
,F07,SYBR,,Unkn-14,,90.5,2054.04244209113,67.5,95,
,F08,SYBR,,Unkn-14,,90.5,2494.95178975455,69.5,95,
,F09,SYBR,,Unkn-14,,90.5,2492.41381049523,69,95,
,F10,SYBR,,Unkn-22,,91,2436.29993893937,83,95,
,F11,SYBR,,Unkn-22,,91,2444.49185824138,82,95,
,F12,SYBR,,Unkn-22,,91,2369.42544506352,77.5,95,
,G01,SYBR,,Std-07,,90.5,1969.58100538145,84,94,
,G02,SYBR,,Std-07,,90.5,1940.56190451858,83.5,94,
,G03,SYBR,,Std-07,,90.5,2125.61948800362,83,94,
,G04,SYBR,,Unkn-07,,90.5,1908.28094373664,82,95,
,G05,SYBR,,Unkn-07,,90.5,2001.04618769432,81,95,
,G06,SYBR,,Unkn-07,,90.5,1898.07774962276,82.5,95,
,G07,SYBR,,Unkn-15,,90,2171.48366731836,67.5,95,
,G08,SYBR,,Unkn-15,,90,2211.99244943194,69.5,95,
,G09,SYBR,,Unkn-15,,90,2266.77741391734,69,95,
,G10,SYBR,,Unkn-23,,90.5,2478.50718293475,81,95,
,G11,SYBR,,Unkn-23,,90.5,2613.78053146884,69.5,95,
,G12,SYBR,,Unkn-23,,90.5,2626.29866034505,75,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,2284.06268683122,82.5,95,
,H05,SYBR,,Unkn-08,,91,2400.09544784102,81.5,95,
,H06,SYBR,,Unkn-08,,91,2428.45493008002,79.5,95,
,H07,SYBR,,Unkn-16,,90.5,2138.65833137366,82,95,
,H08,SYBR,,Unkn-16,,91,2101.93376249123,81,95,
,H09,SYBR,,Unkn-16,,91,2358.90313350663,78,95,
,H10,SYBR,,Unkn-24,,90,1929.48144131038,69.5,95,
,H11,SYBR,,Unkn-24,,90.5,1975.38455753696,70,95,
,H12,SYBR,,Unkn-24,,90,2204.13428850177,76.5,95,
