,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.24974840178001,9.35594850447534,9.2595419179601,20.5386887323694,20.9926529361171,20.9114238744729,21.836213333716,22.9414832990872,22.8046083536512,21.6769722057326,21.1236105009427,21.7183271191574
A,copy number,365000000,365000000,365000000,376607.479868917,283829.33885963,298562.934779252,167807.122214582,84285.187896833,91788.0800093572,185309.276304024,261591.337519864,180595.750832221
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.4030688235715,12.5529636866966,13.2915702380914,19.9390343948605,20.096535210537,20.0764514565181,20.6353065573065,21.6554339337377,21.3820344588035,21.870640758104,21.716544298709,22.2702099693376
B,copy number,36500000,36500000,36500000,547193.334642568,496049.383612549,502295.270492136,354606.352489985,187812.672150734,222689.69997838,164246.138212601,180796.457008259,128050.55683286
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.5609328097052,16.3569854887093,16.8016907430562,20.8565464564466,22.1178701587869,20.7483322850065,22.581174400566,24.400689414241,24.2932277159602,21.9361268572387,22.0388322527448,22.5093227446564
C,copy number,3650000,3650000,3650000,308947.285455772,140799.435420337,330494.702491593,105497.47634474,33956.7117604639,36307.9848999841,157679.859331611,147906.290655576,110327.39875206
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,24.7931162075375,19.2483159053152,20.1176830776442,20.6749908397894,20.7225203984829,20.7671733437366,18.9043749002014,18.8366890284928,18.6945815003285,20.5235331832924,20.4256831273958,20.9479351513302
D,copy number,365000,365000,365000,345946.476135471,335852.488321634,326637.897154215,1042544.14941493,1087448.2622884,1188117.6272785,380180.347915701,404078.278671222,291848.072178859
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,24.3615290993396,24.3274010603192,24.684052026539,21.1390906494012,20.930177266194,20.6805523473497,20.4201120656668,21.0608380287306,20.9016144791104,24.4973923113175,24.6030669168758,25.1220370826151
E,copy number,36500,36500,36500,259080.548195525,295094.883846125,344749.863341012,405483.231609249,272024.52484814,300393.184223034,31971.2914640753,29934.1689498628,21664.3927252701
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.344058301928,28.0754275016587,29.7031489965107,19.677661963657,19.6028549755528,19.6773111572784,19.1992786745153,20.8717371624504,20.5551094861677,18.8706876255612,18.7193397501191,19.5860221664533
F,copy number,3650,3650,3650,643964.330042091,674687.6502838,644105.090652016,867562.311948939,306037.149816601,372774.233058973,1064656.25846972,1169931.56887982,681800.489785241
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.1800674776525,31.5127140749294,30.1877219426086,24.8438356382613,24.8495649590089,24.7178484715229,20.2813170588795,21.7161746625467,21.4973216293849,20.9015562861383,20.8083192450884,21.2212993421346
G,copy number,365,365,365,25764.460576685,25672.6582475973,27868.2766205111,442107.056849133,180838.097779279,207255.579035478,300404.075351287,318370.993245931,246145.067584091
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,38.782976891851,38.5544534220713,37.773021747631,20.1646520395084,20.3500963960914,20.3678055218512,17.8821387096419,19.2416058659043,19.1414323632801,20.8132579064602,20.7288260633248,22.2786259401758
H,copy number,NaN,NaN,NaN,475438.294780608,423562.432522875,418914.869201346,1971000.20198364,844982.997809387,899399.16537664,317392.902481989,334535.654297085,127380.900471975
