,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18872.6033807729,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,17832.1544055107,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20522.990591634,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,13157.8984991668,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,13785.3342660116,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,12689.7824056247,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,13052.3870892793,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,15049.1081618553,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,15454.67947161,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,4719.58296555467,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,10485.5010180584,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,10901.7949548804,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,17825.7178463534,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18685.0714795233,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19224.0163777636,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,14978.1075484067,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,14690.2132880281,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,15159.1913429866,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,10483.5677901811,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13483.9098101945,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,13844.3476313754,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,13666.5959732202,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,12823.615318084,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,12366.5435720066,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,18294.024607178,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20240.4300973136,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,19759.6632526077,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,15813.3382851351,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,16626.0496707762,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,16011.7212365976,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,10628.3556009773,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,14307.5318717453,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,14335.443754086,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,9894.84510104157,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,8589.01214790364,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,7594.41523041841,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,19194.1486287881,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,18870.5506282128,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19977.5393529686,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,12025.9549662619,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,11782.1926306368,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,12887.0759777875,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,6835.46915176209,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,10788.0214644714,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,10639.3265523892,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,12674.6367478077,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,11183.2409912091,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,10939.8122960841,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,18601.644694631,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19477.3014492396,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19815.2592418433,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,14804.274136282,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,13960.4048575389,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,14509.701513932,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,9862.13259163313,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,13407.7731056446,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,13613.184118822,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12251.2368645132,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11758.0680835585,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,11489.3141406855,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19289.4360479991,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,18141.8946147344,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18651.9436006695,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,12653.583763963,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,12944.4256318636,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,12662.2442689221,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,11544.7649620497,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,15543.6512648371,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,15238.9283150355,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,13117.6051090826,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,12332.1366460784,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,11700.7955431665,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,15923.9810534837,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,16159.4992076282,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,17708.0160232367,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,12596.2330832389,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12845.2151961777,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,12715.2179400463,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,8941.84839351735,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,12510.9031816574,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12989.05489324,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,14948.3428322801,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,15198.4652719954,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,14390.3940839594,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,2530.76079011718,,NTC,Unassigned,False
,H02,SYBR,,NTC,,2788.62176265556,,NTC,Unassigned,False
,H03,SYBR,,NTC,,4103.64723732146,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,13445.6794485994,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,14711.3116932001,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14768.728021748,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,10561.3473105113,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,13147.3323836696,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,14304.6203253623,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,11101.8209942906,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,10724.2688770313,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,12671.0586478456,,Unknown,Unassigned,False
