,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,19847.8879820885,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,19633.2059948421,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,19702.1405282815,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,15467.0135723681,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,16662.2049539174,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,16036.9439079463,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14360.614510897,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14595.6538891989,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,14385.0422663008,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,10343.2887908663,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,9931.39131233773,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,67.2147783447294,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18837.3242044799,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,19074.7500268479,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19809.9682770937,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,16068.7417929485,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,16005.089393791,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,15733.6951935547,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15726.0748183777,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,16146.1599333278,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,16327.2384264987,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,12103.4056396288,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,11652.3636627974,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,8848.24642465094,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,18682.9681633538,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,18105.6835461003,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18949.4251874245,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,15686.6216316979,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,15333.4402708072,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,15035.3507130978,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,14534.6182310134,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,14631.8134324574,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,14936.6927743148,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,11669.2129041137,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,11766.4791394887,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,9041.86266652182,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,19147.683384999,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19025.3142028713,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19398.7644142254,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,15219.5084470417,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,16201.4552789252,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,15374.036144343,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,15124.5901653124,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15858.0089271536,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15864.1481285755,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,12181.6414822707,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,11846.0613355692,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,16714.3318771131,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,20281.2503635918,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19590.9301519402,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19795.4724319467,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,15440.9019040864,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,15945.5689644285,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,15484.2085282783,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,11842.780362556,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,10877.4974826226,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,11506.0417425731,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12546.5234096556,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11403.1688493614,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12298.0017563374,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19234.5651860327,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,19138.1820426147,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19656.6827044642,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,12918.8826576667,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15588.6193276177,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,14841.155126694,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,10140.3376519003,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,9872.68913028167,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,10373.637543699,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14252.4595280953,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,12282.0452810707,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,13037.9693165765,,Unknown,Unassigned,False
