,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,7.04750125567342,7.17225567311595,7.10444322915463,23.0672446254675,23.2158921966596,23.2217024340876,22.8599613704571,23.0671973832147,22.9256591248674,35.2090782207517,35.6153341435684,NaN
A,copy number,365000000,365000000,365000000,21005.1422652531,19115.9763439868,19045.688337602,23955.1957893507,21005.7714138785,22977.8968201513,9.53126704780773,7.36700066564285,NaN
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,11.334568404262,10.9305492864913,11.2258696633232,22.6154372010023,22.6844550201862,22.7402770684081,23.7476778986229,23.9758931938868,23.7178486884952,34.7480995780942,35.0853856467553,35.9597577445362
B,copy number,36500000,36500000,36500000,27972.2799483814,26774.6780850869,25843.6600520065,13644.9750729925,11806.8799622356,13905.4813144395,12.7666840879957,10.3088111652745,5.92182962710245
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,15.0038237833988,14.8336284301377,15.0259365426706,23.249385280274,23.1899989032946,23.3030301942305,22.8200798550401,22.8302425401451,22.5019252646427,34.7919125909959,34.9735778005314,35.9336860187654
C,copy number,3650000,3650000,3650000,18714.3342270978,19432.3817894769,18088.5436803121,24568.624396537,24410.8336729313,30059.5614472562,12.4169371662705,11.0660887356707,6.02052811372403
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.9289798353404,19.7935157863849,18.814742851458,23.2568972246802,23.1987695035254,23.2351447926934,22.8975829425814,23.1239907220961,23.013848634531,34.5873996014752,34.8241899791052,32.7429343643265
D,copy number,365000,365000,365000,18625.4174944053,19324.6264083075,18884.0615456564,23390.5734550553,20262.870007441,21728.405945494,14.1359762327406,12.1654202020894,45.5184353312426
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.5672350362573,21.9200786699661,22.5255021658155,22.5979446476498,22.7564299013967,22.7287046506563,23.9367499112459,24.0134262957456,23.9407541726255,34.5364382082944,34.7988008718278,34.7654891702988
E,copy number,36500,36500,36500,28284.2278371177,25580.3476270269,26033.9705794707,12103.5563495365,11529.2392656211,12072.8679118771,14.6001626776718,12.3628283699401,12.6267040281608
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,25.8713499354981,25.5489825625462,25.540722538432,22.703076270274,22.9526020834924,22.9500164637703,24.4484276161512,24.4905003381206,24.4070248300488,34.1110122644731,34.860399038722,34.552963977066
F,copy number,3650,3650,3650,26460.4373267603,22588.7243810492,22625.7841659969,8750.3588761354,8520.03569695143,8983.09211619627,19.1203555661467,11.8893246225259,14.4479899789022
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.1572184647648,28.6124572793439,28.8824962931934,22.6828644889434,22.857324733274,22.7321330739072,24.6671269610627,24.5731448408251,24.5347344971482,34.28542975515,34.277420801953,37.0539477932019
G,copy number,365,365,365,26801.6912813102,23995.2735695868,25977.4439030369,7617.42911201513,8085.10729222252,8284.41461357585,17.1187181452593,17.2058627675074,2.95922364185627
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,30.8354281255461,31.4734803980471,31.1673102690052,24.254586147514,23.6382321417089,23.6815765787185,24.5144076793251,24.4207862532752,24.7465086677788,34.3324531075714,34.2117769884682,39.2788881358332
H,copy number,NaN,NaN,NaN,9894.61393956909,14625.4057903648,14228.9651462445,8391.86875939944,8905.05763555491,7243.54536201919,16.6158922369098,17.937051381932,0.72202946535565
