,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,19093.0230007818,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,19973.5926722906,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20695.6109793747,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,10847.352935045,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,11722.5063923741,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,9731.11487992731,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,16245.6546290734,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,16112.4325230281,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,15593.3583095402,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,13107.7894423308,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,13685.9418506719,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,15089.8669479801,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18353.6921088811,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,19760.6387251034,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,20404.0538039216,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,12421.2543332504,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,13729.5982038848,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,14120.0028143527,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,9057.12284222275,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,10385.7150778641,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,12169.9672867721,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15629.6788663267,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15211.0010436081,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14772.9038025186,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,19355.9290017865,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,21204.900933345,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,21226.5045967841,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,10434.2777440483,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,11335.3190556133,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,10183.5578981273,,Unknown,Unassigned,False
