,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,8.86952496876325,9.120201708968,0.243928017650202,365000000,8.56229286445648,365000000,0,60,
,A02,SYBR,,Std-01,,,9.1343116801113,9.120201708968,0.243928017650202,365000000,8.56229286445648,365000000,0,60,
,A03,SYBR,,Std-01,,,9.35676847802944,9.120201708968,0.243928017650202,365000000,8.56229286445648,365000000,0,60,
,A04,SYBR,,Unkn-01,,,17.1855211753651,17.1728416318456,0.050770679838722,5745525.3011189,6.75932974145737,5786482.01877892,159496.251186626,60,
,A05,SYBR,,Unkn-01,,,17.2160708404404,17.1728416318456,0.050770679838722,5651458.07987197,6.75216051053588,5786482.01877892,159496.251186626,60,
,A06,SYBR,,Unkn-01,,,17.1169328797313,17.1728416318456,0.050770679838722,5962462.6753459,6.77542567339961,5786482.01877892,159496.251186626,60,
,A07,SYBR,,Unkn-09,,,22.029091314471,22.4004966486719,0.599976874571585,419437.039001408,5.62266677883239,354546.697918915,102745.592355287,60,
,A08,SYBR,,Unkn-09,,,23.0926732127464,22.4004966486719,0.599976874571585,236086.4736133,5.37307110523465,354546.697918915,102745.592355287,60,
,A09,SYBR,,Unkn-09,,,22.0797254187984,22.4004966486719,0.599976874571585,408116.581142036,5.61078423984115,354546.697918915,102745.592355287,60,
,A10,SYBR,,Unkn-17,,,21.8762618121854,22.0681800712579,1.17388322917801,455545.733577819,5.65853198359981,464748.197406545,261372.388150727,60,
,A11,SYBR,,Unkn-17,,,21.0020818131746,22.0681800712579,1.17388322917801,730600.288232845,5.86367983921166,464748.197406545,261372.388150727,60,
,A12,SYBR,,Unkn-17,,,23.3261965884138,22.0681800712579,1.17388322917801,208098.57040897,5.31826909671509,464748.197406545,261372.388150727,60,
,B01,SYBR,,Std-02,,,14.3162426673559,14.1338192887727,0.16306790874119,36500000,7.56229286445647,36500000,0,60,
,B02,SYBR,,Std-02,,,14.0830108923038,14.1338192887727,0.16306790874119,36500000,7.56229286445647,36500000,0,60,
,B03,SYBR,,Std-02,,,14.0022043066583,14.1338192887727,0.16306790874119,36500000,7.56229286445647,36500000,0,60,
,B04,SYBR,,Unkn-02,,,17.6774523084982,18.3946742243742,0.752840849345002,4404392.26922863,6.64388599167455,3153512.51962722,1224613.64243408,60,
,B05,SYBR,,Unkn-02,,,18.3278866785739,18.3946742243742,0.752840849345002,3099171.11467519,6.49124555562218,3153512.51962722,1224613.64243408,60,
,B06,SYBR,,Unkn-02,,,19.1786836860506,18.3946742243742,0.752840849345002,1956974.17497785,6.29158509457031,3153512.51962722,1224613.64243408,60,
,B07,SYBR,,Unkn-10,,,23.1859316307056,22.3447158596491,0.729616899793565,224484.170325337,5.35118572180821,370843.508013367,127115.387173332,60,
,B08,SYBR,,Unkn-10,,,21.8840100894029,22.3447158596491,0.729616899793565,453642.42110353,5.65671365961887,370843.508013367,127115.387173332,60,
,B09,SYBR,,Unkn-10,,,21.964205858839,22.3447158596491,0.729616899793565,434403.932611233,5.63789374821897,370843.508013367,127115.387173332,60,
,B10,SYBR,,Unkn-18,,,21.0888577352068,21.2142042906538,0.155909203124131,697133.147232839,5.84331573302781,653002.223661334,53970.5264767577,60,
,B11,SYBR,,Unkn-18,,,21.3887876233187,21.2142042906538,0.155909203124131,592829.493320582,5.77292980169826,653002.223661334,53970.5264767577,60,
,B12,SYBR,,Unkn-18,,,21.1649675134358,21.2142042906538,0.155909203124131,669044.030430582,5.82545470004555,653002.223661334,53970.5264767577,60,
,C01,SYBR,,Std-03,,,18.271836265429,18.2329084273968,0.231467436082293,3650000,6.56229286445647,3650000,0,60,
,C02,SYBR,,Std-03,,,18.4424437257071,18.2329084273968,0.231467436082293,3650000,6.56229286445647,3650000,0,60,
,C03,SYBR,,Std-03,,,17.9844452910542,18.2329084273968,0.231467436082293,3650000,6.56229286445647,3650000,0,60,
,C04,SYBR,,Unkn-03,,,17.4276512489264,17.3673271501011,0.0526072684571205,5040898.57588082,6.70250795941426,5209317.97917841,146925.143671693,60,
,C05,SYBR,,Unkn-03,,,17.3433519431953,17.3673271501011,0.0526072684571205,5275830.89333308,6.72229086661858,5209317.97917841,146925.143671693,60,
,C06,SYBR,,Unkn-03,,,17.3309782581816,17.3673271501011,0.0526072684571205,5311224.46832132,6.7251946563981,5209317.97917841,146925.143671693,60,
,C07,SYBR,,Unkn-11,,,21.6591891245167,21.1234222843633,0.538717249978472,512239.934437255,5.70947343322978,703728.285474807,203183.468075398,60,
,C08,SYBR,,Unkn-11,,,21.1292754076424,21.1234222843633,0.538717249978472,682072.800594433,5.83383073126803,703728.285474807,203183.468075398,60,
,C09,SYBR,,Unkn-11,,,20.5818023209308,21.1234222843633,0.538717249978472,916872.121392734,5.96230876768065,703728.285474807,203183.468075398,60,
,C10,SYBR,,Unkn-19,,,21.323183710119,26.892896464753,8.40695310163269,614222.009952761,5.78832537483868,297362.557558361,307501.275846142,60,
,C11,SYBR,,Unkn-19,,,36.5632873402917,26.892896464753,8.40695310163269,162.877054596617,2.21185990712031,297362.557558361,307501.275846142,60,
,C12,SYBR,,Unkn-19,,,22.7922183438482,26.892896464753,8.40695310163269,277702.785667727,5.44358023622867,297362.557558361,307501.275846142,60,
,D01,SYBR,,Std-04,,,22.5993056082612,22.5068975227,0.248227030349023,365000,5.56229286445647,365000,0,60,
,D02,SYBR,,Std-04,,,22.6956662823627,22.5068975227,0.248227030349023,365000,5.56229286445647,365000,0,60,
,D03,SYBR,,Std-04,,,22.2257206774761,22.5068975227,0.248227030349023,365000,5.56229286445647,365000,0,60,
,D04,SYBR,,Unkn-04,,,19.5373480637742,19.694877003191,0.301795614799459,1612187.94505486,6.20741566944321,1493380.97267471,231281.197689608,60,
,D05,SYBR,,Unkn-04,,,19.5044406778657,19.694877003191,0.301795614799459,1641111.91117097,6.21513819759595,1493380.97267471,231281.197689608,60,
,D06,SYBR,,Unkn-04,,,20.0428422679333,19.694877003191,0.301795614799459,1226843.06179831,6.08878901117512,1493380.97267471,231281.197689608,60,
,D07,SYBR,,Unkn-12,,,21.6757131157645,21.2082029986786,0.424898600010977,507686.566383999,5.70559567192836,664822.957526556,145571.888034331,60,
,D08,SYBR,,Unkn-12,,,21.1033453338563,21.2082029986786,0.424898600010977,691696.951102835,5.83991586137749,664822.957526556,145571.888034331,60,
,D09,SYBR,,Unkn-12,,,20.8455505464148,21.2082029986786,0.424898600010977,795085.355092834,5.90041375413571,664822.957526556,145571.888034331,60,
,D10,SYBR,,Unkn-20,,,34.2013357979381,31.9364203473645,7.63619107077677,583.646624865222,2.76614997841138,66013.0589517303,113774.053830211,60,
,D11,SYBR,,Unkn-20,,,23.423987515702,31.9364203473645,7.63619107077677,197387.682644424,5.29532004840221,66013.0589517303,113774.053830211,60,
,D12,SYBR,,Unkn-20,,,38.1839377284534,31.9364203473645,7.63619107077677,67.8475859018523,1.83153439955425,66013.0589517303,113774.053830211,60,
,E01,SYBR,,Std-05,,,26.1488714829468,26.2873189820068,0.402109138304455,36500,4.56229286445647,36500,0,60,
,E02,SYBR,,Std-05,,,26.7403603661121,26.2873189820068,0.402109138304455,36500,4.56229286445647,36500,0,60,
,E03,SYBR,,Std-05,,,25.9727250969615,26.2873189820068,0.402109138304455,36500,4.56229286445647,36500,0,60,
,E04,SYBR,,Unkn-05,,,20.5412500450035,21.2438948262964,0.688240107087158,937185.061565959,5.97182535746315,671248.806753144,248225.065272466,60,
,E05,SYBR,,Unkn-05,,,21.916763758667,21.2438948262964,0.688240107087158,445684.165850709,5.64902720486065,671248.806753144,248225.065272466,60,
,E06,SYBR,,Unkn-05,,,21.2736706752187,21.2438948262964,0.688240107087158,630877.192842764,5.79994482729254,671248.806753144,248225.065272466,60,
,E07,SYBR,,Unkn-13,,,21.5860978335362,21.8493490154316,0.608847327268712,532875.930330189,5.726626103876,478073.471188911,141563.299630267,60,
,E08,SYBR,,Unkn-13,,,22.5455268000206,21.8493490154316,0.608847327268712,317301.758915913,5.50147247955505,478073.471188911,141563.299630267,60,
,E09,SYBR,,Unkn-13,,,21.4164224127379,21.8493490154316,0.608847327268712,584042.724320631,5.76644461810213,478073.471188911,141563.299630267,60,
,E10,SYBR,,Unkn-21,,,25.00470072055,24.9264156437373,0.240400055886691,84016.9253057299,4.92436678399573,88150.2838288041,11744.6255688576,60,
,E11,SYBR,,Unkn-21,,,24.6566310191202,24.9264156437373,0.240400055886691,101402.790741546,5.00604990753159,88150.2838288041,11744.6255688576,60,
,E12,SYBR,,Unkn-21,,,25.1179151915417,24.9264156437373,0.240400055886691,79031.1354391362,4.89779822148635,88150.2838288041,11744.6255688576,60,
,F01,SYBR,,Std-06,,,30.399921988517,30.2821028854797,0.103619640698912,3650,3.56229286445647,3650,0,60,
,F02,SYBR,,Std-06,,,30.241249473033,30.2821028854797,0.103619640698912,3650,3.56229286445647,3650,0,60,
,F03,SYBR,,Std-06,,,30.2051371948891,30.2821028854797,0.103619640698912,3650,3.56229286445647,3650,0,60,
,F04,SYBR,,Unkn-06,,,20.4134025376986,20.2256555669534,0.313262629527765,1004217.8163501,6.00182792215076,1122430.37219179,198249.27937478,60,
,F05,SYBR,,Unkn-06,,,20.3995446280481,20.2256555669534,0.313262629527765,1011765.8619786,6.005080021777,1122430.37219179,198249.27937478,60,
,F06,SYBR,,Unkn-06,,,19.8640195351135,20.2256555669534,0.313262629527765,1351307.43824667,6.13075416733762,1122430.37219179,198249.27937478,60,
,F07,SYBR,,Unkn-14,,,27.6606361698394,27.8563596617271,0.191489742317617,20002.5862723896,4.30108615222453,18059.5548309834,1872.76386856349,60,
,F08,SYBR,,Unkn-14,,,27.8651284368182,27.8563596617271,0.191489742317617,17910.0586481727,4.25309700798952,18059.5548309834,1872.76386856349,60,
,F09,SYBR,,Unkn-14,,,28.0433143785236,27.8563596617271,0.191489742317617,16266.0195723878,4.21128129053728,18059.5548309834,1872.76386856349,60,
,F10,SYBR,,Unkn-22,,,18.7704774235846,18.6222715108994,0.17973732126722,2439948.96460357,6.38738074247691,2651812.61795739,262131.089976709,60,
,F11,SYBR,,Unkn-22,,,18.4223442316292,18.6222715108994,0.17973732126722,2944955.69596033,6.46907876562747,2651812.61795739,262131.089976709,60,
,F12,SYBR,,Unkn-22,,,18.6739928774843,18.6222715108994,0.17973732126722,2570533.19330826,6.41002321628613,2651812.61795739,262131.089976709,60,
,G01,SYBR,,Std-07,,,35.810955441942,35.4412558045464,0.320312239368149,365,2.56229286445647,365,0,60,
