,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,8.86952496876325,9.1343116801113,9.35676847802944,17.1855211753651,17.2160708404404,17.1169328797313,22.029091314471,23.0926732127464,22.0797254187984,21.8762618121854,21.0020818131746,23.3261965884138
A,copy number,365000000,365000000,365000000,5745525.3011189,5651458.07987197,5962462.6753459,419437.039001408,236086.4736133,408116.581142036,455545.733577819,730600.288232845,208098.57040897
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.3162426673559,14.0830108923038,14.0022043066583,17.6774523084982,18.3278866785739,19.1786836860506,23.1859316307056,21.8840100894029,21.964205858839,21.0888577352068,21.3887876233187,21.1649675134358
B,copy number,36500000,36500000,36500000,4404392.26922863,3099171.11467519,1956974.17497785,224484.170325337,453642.42110353,434403.932611233,697133.147232839,592829.493320582,669044.030430582
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.271836265429,18.4424437257071,17.9844452910542,17.4276512489264,17.3433519431953,17.3309782581816,21.6591891245167,21.1292754076424,20.5818023209308,21.323183710119,36.5632873402917,22.7922183438482
C,copy number,3650000,3650000,3650000,5040898.57588082,5275830.89333308,5311224.46832132,512239.934437255,682072.800594433,916872.121392734,614222.009952761,162.877054596617,277702.785667727
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,22.5993056082612,22.6956662823627,22.2257206774761,19.5373480637742,19.5044406778657,20.0428422679333,21.6757131157645,21.1033453338563,20.8455505464148,34.2013357979381,23.423987515702,38.1839377284534
D,copy number,365000,365000,365000,1612187.94505486,1641111.91117097,1226843.06179831,507686.566383999,691696.951102835,795085.355092834,583.646624865222,197387.682644424,67.8475859018523
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,26.1488714829468,26.7403603661121,25.9727250969615,20.5412500450035,21.916763758667,21.2736706752187,21.5860978335362,22.5455268000206,21.4164224127379,25.00470072055,24.6566310191202,25.1179151915417
E,copy number,36500,36500,36500,937185.061565959,445684.165850709,630877.192842764,532875.930330189,317301.758915913,584042.724320631,84016.9253057299,101402.790741546,79031.1354391362
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,30.399921988517,30.241249473033,30.2051371948891,20.4134025376986,20.3995446280481,19.8640195351135,27.6606361698394,27.8651284368182,28.0433143785236,18.7704774235846,18.4223442316292,18.6739928774843
F,copy number,3650,3650,3650,1004217.8163501,1011765.8619786,1351307.43824667,20002.5862723896,17910.0586481727,16266.0195723878,2439948.96460357,2944955.69596033,2570533.19330826
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,35.810955441942,35.2468370636936,35.2659749080036,26.0878380578891,25.6997920060035,25.7742911502638,17.6461033541138,17.9558861895385,17.7057023147924,20.1183485433973,18.2447442299672,18.6911525717605
G,copy number,365,365,365,46793.1137361664,57709.3926206747,55432.3697748204,4479636.71553224,3789174.68826989,4337669.23582138,1177794.72517124,3241581.74404212,2546808.38836846
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,38.8397339978597,NaN,38.9963681861201,21.5024609361043,21.4824217575607,22.2036232427365,20.8082930219972,18.7694432533637,18.9531236127386,21.3499825557685,21.1758636815321,21.4410328324672
H,copy number,NaN,NaN,NaN,557511.154036096,563580.875263579,381688.052141437,811254.557051062,2441312.84387074,2210641.49728758,605391.565620231,665116.383872257,576327.280325139
