,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3470.17784290242,84.5,94,
,A02,SYBR,,Std-01,,88.5,3652.16813882428,83,92,
,A03,SYBR,,Std-01,,88.5,3789.89830085662,83.5,92,
,A04,SYBR,,Unkn-01,,88.5,2679.70488498152,69,94,
,A05,SYBR,,Unkn-01,,88.5,2735.34863566611,79,94,
,A06,SYBR,,Unkn-01,,88.5,2596.67322461322,79.5,94,
,A07,SYBR,,Unkn-09,,88.5,2987.56404439881,77,95,
,A08,SYBR,,Unkn-09,,88.5,2888.32885905884,69.5,94,
,A09,SYBR,,Unkn-09,,88.5,2833.32163348036,69.5,94,
,A10,SYBR,,Unkn-17,,88.5,2362.34245802394,69.5,92.5,
,A11,SYBR,,Unkn-17,,88,2478.85750698505,69.5,92,
,A12,SYBR,,Unkn-17,,88.5,2792.63186829884,69,92.5,
,B01,SYBR,,Std-02,,88.5,3592.98895500847,83.5,92,
,B02,SYBR,,Std-02,,88.5,3690.82897762138,83.5,92,
,B03,SYBR,,Std-02,,88.5,3793.9273334696,83,92,
,B04,SYBR,,Unkn-02,,88,2924.55386383536,79,94,
,B05,SYBR,,Unkn-02,,88,2883.80836575825,80.5,95,
,B06,SYBR,,Unkn-02,,88,3192.77363233598,79.5,95,
,B07,SYBR,,Unkn-10,,88.5,2846.57404093079,69,92,
,B08,SYBR,,Unkn-10,,88.5,2751.15826610368,69.5,92,
,B09,SYBR,,Unkn-10,,88.5,3060.37985143132,78,92,
,B10,SYBR,,Unkn-18,,87.5,2365.95667093732,69,94,
,B11,SYBR,,Unkn-18,,86.5,2110.48850384359,69,95,
,B12,SYBR,,Unkn-18,,87,2317.99550239742,81,95,
,C01,SYBR,,Std-03,,88.5,3588.13951981268,83,92,
,C02,SYBR,,Std-03,,88.5,3700.82998883665,83.5,92,
,C03,SYBR,,Std-03,,88.5,3665.49469472035,83,92,
,C04,SYBR,,Unkn-03,,88.5,3032.9923899406,78.5,92,
,C05,SYBR,,Unkn-03,,88.5,3156.7905955873,68.5,92,
,C06,SYBR,,Unkn-03,,88.5,2885.89949631558,80,92,
,C07,SYBR,,Unkn-11,,88.5,2525.90844406422,69.5,95,
,C08,SYBR,,Unkn-11,,88.5,2540.38020541774,69.5,95,
,C09,SYBR,,Unkn-11,,88.5,2479.64229541496,77,95,
,C10,SYBR,,Unkn-19,,87.5,2409.42240671174,69.5,95,
,C11,SYBR,,Unkn-19,,86,1760.55072951896,82,92,
,C12,SYBR,,Unkn-19,,88,2435.20082979921,77,94,
,D01,SYBR,,Std-04,,88.5,3570.3540306419,83,92,
,D02,SYBR,,Std-04,,88.5,3405.07272492743,83,92,
,D03,SYBR,,Std-04,,88.5,3494.89474517971,83,92,
,D04,SYBR,,Unkn-04,,88.5,2461.5866159553,69.5,95,
,D05,SYBR,,Unkn-04,,88.5,2505.24460437591,69.5,95,
,D06,SYBR,,Unkn-04,,88.5,2570.91933938733,69.5,95,
,D07,SYBR,,Unkn-12,,88.5,2787.55436104046,69.5,94,
,D08,SYBR,,Unkn-12,,88.5,2590.8224453456,69.5,95,
,D09,SYBR,,Unkn-12,,88.5,2576.88671727589,69.5,94,
,D10,SYBR,,Unkn-20,,86,2042.41806076936,81.5,92.5,
,D11,SYBR,,Unkn-20,,87,2164.72907316512,69.5,94,
,D12,SYBR,,Unkn-20,,None,None,None,None,
,E01,SYBR,,Std-05,,88.5,3269.05243142279,82.5,92,
,E02,SYBR,,Std-05,,88.5,3314.02983751113,83,91.5,
,E03,SYBR,,Std-05,,88.5,3370.71584345756,83,92,
,E04,SYBR,,Unkn-05,,88.5,2989.37857547114,70,95,
,E05,SYBR,,Unkn-05,,88.5,2938.26639807287,69.5,95,
,E06,SYBR,,Unkn-05,,88.5,3036.93020853557,69.5,95,
,E07,SYBR,,Unkn-13,,88.5,2561.57698668108,69.5,95,
,E08,SYBR,,Unkn-13,,88.5,2431.46705733591,69,95,
,E09,SYBR,,Unkn-13,,88.5,2480.2982152542,69,95,
,E10,SYBR,,Unkn-21,,88,2884.04962980565,69,94,
,E11,SYBR,,Unkn-21,,88,2675.71284411598,69,94,
,E12,SYBR,,Unkn-21,,88,2589.247315884,69,93,
