,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,10.4099225110333,10.344349911276,0.26425750506572,365000000,8.56229286445648,365000000,0,58,
,A02,SYBR,,Std-01,,,10.5696473276685,10.344349911276,0.26425750506572,365000000,8.56229286445648,365000000,0,58,
,A03,SYBR,,Std-01,,,10.0534798951261,10.344349911276,0.26425750506572,365000000,8.56229286445648,365000000,0,58,
,A04,SYBR,,Unkn-01,,,20.0733953761743,20.0192579679061,0.100094151425452,1070634.63198614,6.02964128746626,1108397.99576089,69572.1128949493,58,
,A05,SYBR,,Unkn-01,,,19.9037545708111,20.0192579679061,0.100094151425452,1188685.90827659,6.07506711422964,1108397.99576089,69572.1128949493,58,
,A06,SYBR,,Unkn-01,,,20.0806239567328,20.0192579679061,0.100094151425452,1065873.44701994,6.02770564322376,1108397.99576089,69572.1128949493,58,
,A07,SYBR,,Unkn-09,,,19.7923027806703,19.4985430219742,0.430142905401796,1273242.97366999,6.10491128822165,1563796.50028946,439243.407320934,58,
,A08,SYBR,,Unkn-09,,,19.698508673368,19.4985430219742,0.430142905401796,1349047.21315055,6.13002714911738,1563796.50028946,439243.407320934,58,
,A09,SYBR,,Unkn-09,,,19.0048176118843,19.4985430219742,0.430142905401796,2069099.31404783,6.3157813367304,1563796.50028946,439243.407320934,58,
,A10,SYBR,,Unkn-17,,,18.2607735097782,18.5057564756782,0.257514691586277,3273549.30884333,6.5150188870015,2838142.07446709,444401.791249558,58,
,A11,SYBR,,Unkn-17,,,18.4822982200299,18.5057564756782,0.257514691586277,2855615.74626632,6.45569976805393,2838142.07446709,444401.791249558,58,
,A12,SYBR,,Unkn-17,,,18.7741976972265,18.5057564756782,0.257514691586277,2385261.16829162,6.37753593798332,2838142.07446709,444401.791249558,58,
,B01,SYBR,,Std-02,,,14.1979071395408,14.3769905572989,0.418839612183462,36500000,7.56229286445647,36500000,0,58,
,B02,SYBR,,Std-02,,,14.0774648326306,14.3769905572989,0.418839612183462,36500000,7.56229286445647,36500000,0,58,
,B03,SYBR,,Std-02,,,14.8555996997252,14.3769905572989,0.418839612183462,36500000,7.56229286445647,36500000,0,58,
,B04,SYBR,,Unkn-02,,,21.7634299320801,20.154346739215,1.39437625566734,377650.177327661,5.57708969295853,1241488.66068044,749827.471917244,58,
,B05,SYBR,,Unkn-02,,,19.3990352270634,20.154346739215,1.39437625566734,1622628.5399063,6.21021911037893,1241488.66068044,749827.471917244,58,
,B06,SYBR,,Unkn-02,,,19.3005750585017,20.154346739215,1.39437625566734,1724187.26480737,6.23658443298277,1241488.66068044,749827.471917244,58,
,B07,SYBR,,Unkn-10,,,26.2662769162961,25.3763612182382,1.32310396321727,23514.3478042692,4.37133293762452,51681.1087227419,45300.2142229238,58,
,B08,SYBR,,Unkn-10,,,23.8559306195573,25.3763612182382,1.32310396321727,103936.266625058,5.01676711297505,51681.1087227419,45300.2142229238,58,
,B09,SYBR,,Unkn-10,,,26.0068761188612,25.3763612182382,1.32310396321727,27592.7117388987,4.4407943838923,51681.1087227419,45300.2142229238,58,
,B10,SYBR,,Unkn-18,,,22.1230766296902,22.1390573619743,0.257756281781695,302541.354591781,5.48078474706607,302090.047381758,47508.6292809099,58,
,B11,SYBR,,Unkn-18,,,21.8896632628806,22.1390573619743,0.257756281781695,349371.415336749,5.54328736925209,302090.047381758,47508.6292809099,58,
,B12,SYBR,,Unkn-18,,,22.404432193352,22.1390573619743,0.257756281781695,254357.372216744,5.40544432960902,302090.047381758,47508.6292809099,58,
,C01,SYBR,,Std-03,,,18.2071066073921,17.9326152686849,0.279589241284861,3650000,6.56229286445647,3650000,0,58,
,C02,SYBR,,Std-03,,,17.6481927581731,17.9326152686849,0.279589241284861,3650000,6.56229286445647,3650000,0,58,
,C03,SYBR,,Std-03,,,17.9425464404896,17.9326152686849,0.279589241284861,3650000,6.56229286445647,3650000,0,58,
,C04,SYBR,,Unkn-03,,,19.9464968143056,19.4215520482116,0.456448010770962,1157768.54031489,6.06362174444199,1640565.73544259,420793.160763966,58,
,C05,SYBR,,Unkn-03,,,19.1999395593116,19.4215520482116,0.456448010770962,1834561.42773321,6.26353225808103,1640565.73544259,420793.160763966,58,
,C06,SYBR,,Unkn-03,,,19.1182197710177,19.4215520482116,0.456448010770962,1929367.23827969,6.28541489969092,1640565.73544259,420793.160763966,58,
,C07,SYBR,,Unkn-11,,,23.3476377429801,22.8444640638567,0.974495735295496,142192.279782158,5.15287601735699,220700.48136699,144626.670638418,58,
,C08,SYBR,,Unkn-11,,,21.721238466215,22.8444640638567,0.974495735295496,387603.399517382,5.58838757742198,220700.48136699,144626.670638418,58,
,C09,SYBR,,Unkn-11,,,23.4645159823749,22.8444640638567,0.974495735295496,132305.764801429,5.1215787675957,220700.48136699,144626.670638418,58,
,C10,SYBR,,Unkn-19,,,22.1283377469158,22.3578321210405,0.199746630229708,301561.533649374,5.47937594333421,263126.94481732,33420.2495263765,58,
,C11,SYBR,,Unkn-19,,,22.4925283800597,22.3578321210405,0.199746630229708,240909.673003292,5.38185423813705,263126.94481732,33420.2495263765,58,
,C12,SYBR,,Unkn-19,,,22.4526302361461,22.3578321210405,0.199746630229708,246909.627799295,5.39253802479862,263126.94481732,33420.2495263765,58,
,D01,SYBR,,Std-04,,,21.7198429888714,21.7580056216997,0.0558175236454074,365000,5.56229286445647,365000,0,58,
,D02,SYBR,,Std-04,,,21.732105763856,21.7580056216997,0.0558175236454074,365000,5.56229286445647,365000,0,58,
,D03,SYBR,,Std-04,,,21.8220681123717,21.7580056216997,0.0558175236454074,365000,5.56229286445647,365000,0,58,
,D04,SYBR,,Unkn-04,,,25.4957476519103,25.7249668056048,0.460230557124183,37814.8683558751,4.57766259283429,33670.9439171038,8692.92469495802,58,
,D05,SYBR,,Unkn-04,,,25.4243582465337,25.7249668056048,0.460230557124183,39516.5480811801,4.59677900031914,33670.9439171038,8692.92469495802,58,
,D06,SYBR,,Unkn-04,,,26.2547945183704,25.7249668056048,0.460230557124183,23681.4153142562,4.37440765433482,33670.9439171038,8692.92469495802,58,
,D07,SYBR,,Unkn-12,,,23.9126782994853,24.0995891320309,0.191949489677062,100362.48730109,5.00157141597211,89854.6240831388,10568.4624394421,58,
,D08,SYBR,,Unkn-12,,,24.0898803001597,24.0995891320309,0.191949489677062,89974.7976348867,4.95412087854083,89854.6240831388,10568.4624394421,58,
,D09,SYBR,,Unkn-12,,,24.2962087964477,24.0995891320309,0.191949489677062,79226.5873134394,4.89887094908748,89854.6240831388,10568.4624394421,58,
,D10,SYBR,,Unkn-20,,,19.5982341946737,19.761458427335,0.187892704575107,1435087.23487157,6.15687830139882,1303429.49877055,147944.680844337,58,
,D11,SYBR,,Unkn-20,,,19.7192882515693,19.761458427335,0.187892704575107,1331873.15579337,6.12446286570356,1303429.49877055,147944.680844337,58,
,D12,SYBR,,Unkn-20,,,19.9668528357621,19.761458427335,0.187892704575107,1143328.10564673,6.05817087958494,1303429.49877055,147944.680844337,58,
,E01,SYBR,,Std-05,,,26.9215569724072,26.4261000395151,0.469459814082421,36500,4.56229286445647,36500,0,58,
,E02,SYBR,,Std-05,,,25.9878870913515,26.4261000395151,0.469459814082421,36500,4.56229286445647,36500,0,58,
,E03,SYBR,,Std-05,,,26.3688560547868,26.4261000395151,0.469459814082421,36500,4.56229286445647,36500,0,58,
,E04,SYBR,,Unkn-05,,,23.4752454703583,23.8398746279425,0.330297727488971,131433.375746642,5.11870566249961,106462.362651102,22340.2101951575,58,
,E05,SYBR,,Unkn-05,,,23.9253348218881,23.8398746279425,0.330297727488971,99582.3329162883,4.9981822962797,106462.362651102,22340.2101951575,58,
,E06,SYBR,,Unkn-05,,,24.119043591581,23.8398746279425,0.330297727488971,88371.3792903748,4.94631163346495,106462.362651102,22340.2101951575,58,
,E07,SYBR,,Unkn-13,,,18.7392374395487,18.6501856109945,0.0784183485617704,2437235.38379138,6.38689747458693,2576790.69900548,123060.982033468,58,
,E08,SYBR,,Unkn-13,,,18.5914552514796,18.6501856109945,0.0784183485617704,2669746.81203264,6.42647007658894,2576790.69900548,123060.982033468,58,
,E09,SYBR,,Unkn-13,,,18.619864141955,18.6501856109945,0.0784183485617704,2623389.90119242,6.41886284238305,2576790.69900548,123060.982033468,58,
,E10,SYBR,,Unkn-21,,,21.4479119178226,21.5609127115853,0.154796479731287,458752.044752452,5.66157801300451,429156.197648075,39905.7420172665,58,
,E11,SYBR,,Unkn-21,,,21.4974753513009,21.5609127115853,0.154796479731287,444944.751852886,5.64830608861011,429156.197648075,39905.7420172665,58,
,E12,SYBR,,Unkn-21,,,21.7373508656324,21.5609127115853,0.154796479731287,383771.796338888,5.58407305496313,429156.197648075,39905.7420172665,58,
,F01,SYBR,,Std-06,,,29.7369165182637,29.8199175580617,0.492961381760833,3650,3.56229286445647,3650,0,58,
,F02,SYBR,,Std-06,,,30.3491106496203,29.8199175580617,0.492961381760833,3650,3.56229286445647,3650,0,58,
,F03,SYBR,,Std-06,,,29.3737255063012,29.8199175580617,0.492961381760833,3650,3.56229286445647,3650,0,58,
,F04,SYBR,,Unkn-06,,,25.7912487485581,25.9546666241105,0.235149603966919,31516.2352516559,4.49853433359283,28690.2192165179,3984.57237958699,58,
,F05,SYBR,,Unkn-06,,,25.8485823652362,25.9546666241105,0.235149603966919,30421.5779197729,4.48318173647824,28690.2192165179,3984.57237958699,58,
,F06,SYBR,,Unkn-06,,,26.2241687585374,25.9546666241105,0.235149603966919,24132.844478125,4.38260851413205,28690.2192165179,3984.57237958699,58,
,F07,SYBR,,Unkn-14,,,18.7398080627012,18.8891975206826,0.161511175697796,2436378.03277056,6.38674467509735,2229290.20301255,219510.717515944,58,
,F08,SYBR,,Unkn-14,,,18.8672074408443,18.8891975206826,0.161511175697796,2252320.09339731,6.35263011127588,2229290.20301255,219510.717515944,58,
,F09,SYBR,,Unkn-14,,,19.0605770585023,18.8891975206826,0.161511175697796,1999172.48286977,6.30085026541728,2229290.20301255,219510.717515944,58,
,F10,SYBR,,Unkn-22,,,23.0812676281419,23.3844279896965,0.267357605755123,167572.860525848,5.22420368327836,140298.760456091,23946.873751689,58,
,F11,SYBR,,Unkn-22,,,23.4855063314809,23.3844279896965,0.267357605755123,130604.471068016,5.11595804467972,140298.760456091,23946.873751689,58,
,F12,SYBR,,Unkn-22,,,23.5865100094668,23.3844279896965,0.267357605755123,122718.949774409,5.08891162993989,140298.760456091,23946.873751689,58,
,G01,SYBR,,Std-07,,,32.4661571216652,32.0728374261337,0.391389144669261,365,2.56229286445647,365,0,58,
,G02,SYBR,,Std-07,,,32.0689473254633,32.0728374261337,0.391389144669261,365,2.56229286445647,365,0,58,
,G03,SYBR,,Std-07,,,31.6834078312726,32.0728374261337,0.391389144669261,365,2.56229286445647,365,0,58,
,G04,SYBR,,Unkn-07,,,19.7933732664057,19.9566224133964,0.192306570483088,1272402.8619205,6.10462463726249,1155885.3159341,133912.328647431,58,
,G05,SYBR,,Unkn-07,,,19.9078855506612,19.9566224133964,0.192306570483088,1185662.09185017,6.07396093476632,1155885.3159341,133912.328647431,58,
,G06,SYBR,,Unkn-07,,,20.1686084231223,19.9566224133964,0.192306570483088,1009590.99403162,6.0041454678313,1155885.3159341,133912.328647431,58,
,G07,SYBR,,Unkn-15,,,19.1276417395028,18.955812914277,0.154810498222847,1918191.30320627,6.28289191763329,2138973.7820857,200156.285683697,58,
