,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2839.90259418615,84.5,95,
,A02,SYBR,,Std-01,,91,2725.29545843447,84,95,
,A03,SYBR,,Std-01,,91,2666.77860196313,83.5,95,
,A04,SYBR,,Unkn-01,,90.5,2206.23430473526,70.5,95,
,A05,SYBR,,Unkn-01,,90.5,2229.70261888757,70.5,95,
,A06,SYBR,,Unkn-01,,90.5,2015.70082458335,70,95,
,A07,SYBR,,Unkn-09,,90.5,2119.13647365639,69,95,
,A08,SYBR,,Unkn-09,,90.5,2244.8536079746,69.5,95,
,A09,SYBR,,Unkn-09,,90,2295.23752944816,70,95,
,A10,SYBR,,Unkn-17,,91,2785.28375046872,80.5,95,
,A11,SYBR,,Unkn-17,,91,2828.9351086102,83.5,95,
,A12,SYBR,,Unkn-17,,91,2990.07163342597,86,95,
,B01,SYBR,,Std-02,,91,2825.80720395414,80,95,
,B02,SYBR,,Std-02,,91,2812.37280103702,83.5,95,
,B03,SYBR,,Std-02,,91,2825.59202184245,83.5,95,
,B04,SYBR,,Unkn-02,,90,2015.46898908972,71,95,
,B05,SYBR,,Unkn-02,,90,2087.21582796653,70,95,
,B06,SYBR,,Unkn-02,,90,2097.83063060753,70,95,
,B07,SYBR,,Unkn-10,,91,2153.68039233143,83.5,95,
,B08,SYBR,,Unkn-10,,90.5,1845.95370600779,67.5,95,
,B09,SYBR,,Unkn-10,,91,2123.70844676198,84,95,
,B10,SYBR,,Unkn-18,,91,2616.19445674217,82,95,
,B11,SYBR,,Unkn-18,,91,2755.76335388785,83,95,
,B12,SYBR,,Unkn-18,,91,2731.75476684188,80,95,
,C01,SYBR,,Std-03,,91,2684.71101600474,83.5,95,
,C02,SYBR,,Std-03,,91,2841.26309901693,84,95,
,C03,SYBR,,Std-03,,91,2770.27256262123,84,95,
,C04,SYBR,,Unkn-03,,90,2270.97458024613,70,95,
,C05,SYBR,,Unkn-03,,90,2467.97203848637,70,95,
,C06,SYBR,,Unkn-03,,90,2342.89648732028,69.5,95,
,C07,SYBR,,Unkn-11,,91,2606.67122321522,82.5,95,
,C08,SYBR,,Unkn-11,,91,2435.36931717682,78,95,
,C09,SYBR,,Unkn-11,,91,2629.30959921128,82,95,
,C10,SYBR,,Unkn-19,,91,2608.0554738437,82,95,
,C11,SYBR,,Unkn-19,,91,2638.7996904469,81.5,95,
,C12,SYBR,,Unkn-19,,91,2586.13609035462,80,95,
,D01,SYBR,,Std-04,,91,2661.12043136408,83,95,
,D02,SYBR,,Std-04,,90.5,2542.65263703682,83.5,94,
,D03,SYBR,,Std-04,,90.5,2567.403045344,84,94,
,D04,SYBR,,Unkn-04,,91,2115.04395848459,82.5,95,
,D05,SYBR,,Unkn-04,,91,2141.22115222273,68.5,95,
,D06,SYBR,,Unkn-04,,91,2073.25248792962,85.5,95,
,D07,SYBR,,Unkn-12,,91,2512.39018974914,82,95,
,D08,SYBR,,Unkn-12,,91,2513.68005183403,78.5,95,
,D09,SYBR,,Unkn-12,,91,2500.26407901368,68.5,95,
,D10,SYBR,,Unkn-20,,91,2780.89896750096,84,95,
,D11,SYBR,,Unkn-20,,91,2739.46324758934,80,95,
,D12,SYBR,,Unkn-20,,91,2671.6771837558,80.5,95,
,E01,SYBR,,Std-05,,90.5,2107.04192452743,83,94,
,E02,SYBR,,Std-05,,90.5,2491.24399727127,82.5,94,
,E03,SYBR,,Std-05,,90.5,2446.91061505376,83.5,94,
,E04,SYBR,,Unkn-05,,91,2688.44220808079,70,95,
,E05,SYBR,,Unkn-05,,91,2563.71021450619,79,95,
,E06,SYBR,,Unkn-05,,91,2678.69798882381,79.5,95,
,E07,SYBR,,Unkn-13,,90.5,2433.61375151633,70,95,
,E08,SYBR,,Unkn-13,,90.5,2236.15628462816,69.5,95,
,E09,SYBR,,Unkn-13,,90.5,2452.26286241616,70,95,
,E10,SYBR,,Unkn-21,,91,2648.4631515555,69,95,
,E11,SYBR,,Unkn-21,,91,2509.5526213381,79,95,
,E12,SYBR,,Unkn-21,,91,2562.99285308642,70.5,95,
,F01,SYBR,,Std-06,,90.5,2125.68374222379,83.5,94,
,F02,SYBR,,Std-06,,90.5,2075.09176766083,83.5,94,
,F03,SYBR,,Std-06,,90.5,2292.21760147345,83.5,94,
,F04,SYBR,,Unkn-06,,91,2405.86903545191,69,95,
,F05,SYBR,,Unkn-06,,91,2501.25058977719,79,95,
,F06,SYBR,,Unkn-06,,91,2593.26606402892,69,95,
,F07,SYBR,,Unkn-14,,90.5,2184.47424821692,70.5,95,
,F08,SYBR,,Unkn-14,,90.5,2075.44121221718,70,95,
,F09,SYBR,,Unkn-14,,90.5,2059.05875653873,70.5,95,
,F10,SYBR,,Unkn-22,,91,2535.56175889882,82.5,95,
,F11,SYBR,,Unkn-22,,91,2575.5788166998,81,95,
,F12,SYBR,,Unkn-22,,91,2432.08523112694,82.5,95,
,G01,SYBR,,Std-07,,90.5,1880.21718724308,83.5,94,
,G02,SYBR,,Std-07,,90.5,1952.44066102957,83,94,
,G03,SYBR,,Std-07,,90.5,2041.50454754818,82.5,94,
,G04,SYBR,,Unkn-07,,90.5,2081.36612495762,70.5,95,
,G05,SYBR,,Unkn-07,,90.5,2058.47638129908,70,95,
