,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,10.4099225110333,10.5696473276685,10.0534798951261,20.0733953761743,19.9037545708111,20.0806239567328,19.7923027806703,19.698508673368,19.0048176118843,18.2607735097782,18.4822982200299,18.7741976972265
A,copy number,365000000,365000000,365000000,1070634.63198614,1188685.90827659,1065873.44701994,1273242.97366999,1349047.21315055,2069099.31404783,3273549.30884333,2855615.74626632,2385261.16829162
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.1979071395408,14.0774648326306,14.8555996997252,21.7634299320801,19.3990352270634,19.3005750585017,26.2662769162961,23.8559306195573,26.0068761188612,22.1230766296902,21.8896632628806,22.404432193352
B,copy number,36500000,36500000,36500000,377650.177327661,1622628.5399063,1724187.26480737,23514.3478042692,103936.266625058,27592.7117388987,302541.354591781,349371.415336749,254357.372216744
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.2071066073921,17.6481927581731,17.9425464404896,19.9464968143056,19.1999395593116,19.1182197710177,23.3476377429801,21.721238466215,23.4645159823749,22.1283377469158,22.4925283800597,22.4526302361461
C,copy number,3650000,3650000,3650000,1157768.54031489,1834561.42773321,1929367.23827969,142192.279782158,387603.399517382,132305.764801429,301561.533649374,240909.673003292,246909.627799295
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,21.7198429888714,21.732105763856,21.8220681123717,25.4957476519103,25.4243582465337,26.2547945183704,23.9126782994853,24.0898803001597,24.2962087964477,19.5982341946737,19.7192882515693,19.9668528357621
D,copy number,365000,365000,365000,37814.8683558751,39516.5480811801,23681.4153142562,100362.48730109,89974.7976348867,79226.5873134394,1435087.23487157,1331873.15579337,1143328.10564673
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,26.9215569724072,25.9878870913515,26.3688560547868,23.4752454703583,23.9253348218881,24.119043591581,18.7392374395487,18.5914552514796,18.619864141955,21.4479119178226,21.4974753513009,21.7373508656324
E,copy number,36500,36500,36500,131433.375746642,99582.3329162883,88371.3792903748,2437235.38379138,2669746.81203264,2623389.90119242,458752.044752452,444944.751852886,383771.796338888
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,29.7369165182637,30.3491106496203,29.3737255063012,25.7912487485581,25.8485823652362,26.2241687585374,18.7398080627012,18.8672074408443,19.0605770585023,23.0812676281419,23.4855063314809,23.5865100094668
F,copy number,3650,3650,3650,31516.2352516559,30421.5779197729,24132.844478125,2436378.03277056,2252320.09339731,1999172.48286977,167572.860525848,130604.471068016,122718.949774409
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,32.4661571216652,32.0689473254633,31.6834078312726,19.7933732664057,19.9078855506612,20.1686084231223,19.1276417395028,18.9125884475076,18.8272085558204,30.9154574085121,22.121521972779,23.9175104688172
G,copy number,365,365,365,1272402.8619205,1185662.09185017,1009590.99403162,1918191.30320627,2190171.59736712,2308558.44568371,1337.80095861599,302831.499984899,100063.911260908
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.4667727789662,33.0080663773987,32.8609168334198,19.1041202184547,19.4140214854922,19.5256369268039,22.066967679376,21.7549835296546,21.8397071289981,22.8013319157717,22.8863142773974,22.749943529715
H,copy number,NaN,NaN,NaN,1946213.2681459,1607704.18417549,1500783.84487301,313191.096480512,379622.059818546,360300.155534766,199142.473861045,188976.419263033,205553.3228663
