,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G01,SYBR,,Std-07,,88,2232.74809736449,83,95,
,G02,SYBR,,Std-07,,88,2279.45868873015,83,95,
,G03,SYBR,,Std-07,,88,2188.22357379693,83,95,
,G04,SYBR,,Unkn-07,,90,1802.33266188272,82,95,
,G05,SYBR,,Unkn-07,,90,2004.36989463529,82,95,
,G06,SYBR,,Unkn-07,,90,2028.84375412564,81.5,95,
,G07,SYBR,,Unkn-15,,91.5,1631.56665088316,81,95,
,G08,SYBR,,Unkn-15,,91.5,1565.54225141583,80,95,
,G09,SYBR,,Unkn-15,,91.5,1555.25846408101,81,95,
,G10,SYBR,,Unkn-23,,91,1708.39067252463,79.5,95,
,G11,SYBR,,Unkn-23,,90.5,1725.74915302605,82,95,
,G12,SYBR,,Unkn-23,,90.5,1845.01385100034,79.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,91,1226.83534296944,83.5,95,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,89.5,1565.91657002959,81.5,95,
,H05,SYBR,,Unkn-08,,81,1520.64669055762,67.5,85.5,
,H06,SYBR,,Unkn-08,,89.5,1623.02248978419,82,95,
,H07,SYBR,,Unkn-16,,None,None,None,None,
,H08,SYBR,,Unkn-16,,90.5,2150.4309054947,84.5,95,
,H09,SYBR,,Unkn-16,,90.5,2074.81660228634,84,95,
,H10,SYBR,,Unkn-24,,90.5,1681.32049849348,82,95,
,H11,SYBR,,Unkn-24,,90.5,1718.27343981985,80.5,95,
,H12,SYBR,,Unkn-24,,90.5,1963.99118181902,82,95,
