,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.12430464969964,9.09460279808832,8.98410525807842,23.4839521822795,24.2962614483809,23.6702185723925,25.2502729162147,25.208701464795,24.9846887219868,27.2457542505405,27.2434317349551,27.9086263088908
A,copy number,365000000,365000000,365000000,27238.9588667992,15863.4454148801,24063.0876050267,8407.10333349749,8642.95709684829,10032.5621643558,2227.74156692302,2231.18775156101,1433.06446321584
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,11.3847961624479,11.3972885408882,11.3777618241753,25.3460383165276,25.5453986928022,25.6137627056286,28.0446720183028,28.17931394239,27.7922845438785,28.0448237609712,28.1394342123343,28.368230445174
B,copy number,36500000,36500000,36500000,7887.98338062878,6907.83728646662,6600.57701623254,1309.00876046866,1196.80979521359,1548.43720054726,1308.87656768765,1229.00068542406,1055.40703464524
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.8786930952584,15.8767230216211,15.9982152461106,24.035737106225,24.0273780636383,24.055034246715,27.5822597221693,27.5179392594482,27.2893277687319,23.370920168586,23.751944198831,24.0242181962618
C,copy number,3650000,3650000,3650000,18866.8967807968,18972.1523381748,18626.1353273932,1780.73779485893,1858.6234384385,2164.06425458731,29367.1438503114,22789.1991542382,19012.0935840534
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.9132942704735,21.1280994242255,21.3094631824002,24.5834474746261,24.6485293994832,24.3766057209889,29.0366527271334,28.7736330986232,28.716799890978,23.9623576944789,24.1307521120055,24.2813542274465
D,copy number,365000,365000,365000,13103.5258028736,12548.0615149334,15037.4605809787,676.420319051846,805.825204332783,836.889531274742,19811.1798235845,17710.7507794955,16021.6174881075
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.651955991709,23.1361887133771,23.0710249794281,25.207138679201,25.3170497428125,24.9544711350673,24.7414442521562,25.0073934719813,24.8763975731274,24.3452629579769,24.5449420141595,24.7171992690461
E,copy number,36500,36500,36500,8651.9513898638,8041.64607851993,10236.3721512922,11795.6037203159,9882.09879571021,10782.3331978348,15354.4383251491,13443.6728114664,11987.4838935741
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.1617374468415,26.260369515937,25.9875232400475,25.2858988970114,25.5050526774781,25.1358613022163,24.2992149772824,24.3238444756394,24.2669608959846,26.0303706577795,26.368855598169,26.2798853601488
F,copy number,3650,3650,3650,8210.1088555669,7095.84084887719,9072.2781537265,15832.2930254724,15574.8837781101,16175.8332973794,5002.23329679971,3993.2542038704,4236.85163558556
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.5860429131692,29.3591671083512,29.5938874420092,24.3135020600727,24.8043909928504,24.3284823183512,24.5861644481535,24.6153857038597,24.6937219304837,26.0468196838144,26.0517135370752,26.2229205957529
G,copy number,365,365,365,15682.4613557589,11311.6460288498,15526.8827950226,13079.8524173195,12827.9311398083,12176.2629046553,4947.76943226839,4931.68029643034,4400.5663172094
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.5463747835707,33.0646761215872,33.4317865477924,26.4117665401889,31.2717613444401,26.6203256771019,37.1699006455673,26.791208716708,26.4557515588259,26.8868923269364,28.7354658212741,27.5585895920916
H,copy number,NaN,NaN,NaN,3880.82281048314,152.817214417318,3377.85561254448,3.01544545610209,3014.72979052374,3768.861827723,2828.73090217701,826.557104626371,1809.01297389856
