,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,17924.3118306235,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,17821.167662182,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18553.0672338031,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14586.823033923,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,14898.1316649345,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,14538.3253825265,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14869.0811466608,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14835.0174024124,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,14400.8737189111,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,14885.0509071001,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,14930.532851218,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,14768.9216484832,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,17882.6631845328,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18306.1604390193,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19067.0822000098,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,15733.5473110264,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,15785.7867410208,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,16207.6322211523,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15613.7786280319,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,14885.7256545656,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,15250.4909748202,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,16380.0215515129,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,16150.3674001837,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,15626.6113871455,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17484.7806447588,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,18618.706741608,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18380.8779790409,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,14528.9889204277,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,15007.1637274574,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,14383.7761797689,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,15363.4310916575,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,15555.6641719915,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,15371.0434183883,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,15458.9933232838,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,15317.8197837733,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,14205.9607564554,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18355.2663255647,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,18300.0446052366,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17798.6664949557,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,14956.6658081229,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,16250.697494533,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,15971.4502812248,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,15517.4738360695,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,15041.9265605418,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15029.9281049589,,Unknown,Unassigned,False
