,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3186.6176342314,83,95,
,A02,SYBR,,Std-01,,88.5,3043.14462735794,84,91.5,
,A03,SYBR,,Std-01,,88.5,3231.50002945192,83.5,95,
,A04,SYBR,,Unkn-01,,90.5,1798.33155760788,83.5,95,
,A05,SYBR,,Unkn-01,,90.5,1855.85161994176,81.5,95,
,A06,SYBR,,Unkn-01,,91,1813.76088587922,83.5,95,
,A07,SYBR,,Unkn-09,,90.5,1871.37989434476,83,95,
,A08,SYBR,,Unkn-09,,90.5,1864.86566031971,84.5,95,
,A09,SYBR,,Unkn-09,,90.5,1796.32037167861,84.5,95,
,A10,SYBR,,Unkn-17,,91,1680.52645660507,80.5,95,
,A11,SYBR,,Unkn-17,,90.5,1785.43251614233,85,95,
,A12,SYBR,,Unkn-17,,91,1868.03996299568,86,95,
,B01,SYBR,,Std-02,,88.5,3144.37330616678,83.5,91.5,
,B02,SYBR,,Std-02,,88,3112.70251540282,84,91.5,
,B03,SYBR,,Std-02,,88,3239.06969466854,84,91.5,
,B04,SYBR,,Unkn-02,,89.5,1965.27204669119,85,95,
,B05,SYBR,,Unkn-02,,89.5,2009.98059363159,85,95,
,B06,SYBR,,Unkn-02,,89.5,2002.80300418402,85,95,
,B07,SYBR,,Unkn-10,,90,1817.31829293333,83.5,95,
,B08,SYBR,,Unkn-10,,90,1818.11550677161,84,95,
,B09,SYBR,,Unkn-10,,90,1791.67269966377,83.5,95,
,B10,SYBR,,Unkn-18,,90,1877.6696998136,81,95,
,B11,SYBR,,Unkn-18,,90,1881.30144176989,81,95,
,B12,SYBR,,Unkn-18,,90.5,2013.536150409,86,95,
,C01,SYBR,,Std-03,,88,3132.42877181039,84,91.5,
,C02,SYBR,,Std-03,,88,3234.02993267187,84,91.5,
,C03,SYBR,,Std-03,,88,3204.56411395871,83.5,91.5,
,C04,SYBR,,Unkn-03,,91,1894.08927201521,82,95,
,C05,SYBR,,Unkn-03,,91,1940.84252836103,82,95,
,C06,SYBR,,Unkn-03,,91,1874.29558758067,80.5,95,
,C07,SYBR,,Unkn-11,,91,1841.57958953483,84,95,
,C08,SYBR,,Unkn-11,,91,1792.30654479758,84,95,
,C09,SYBR,,Unkn-11,,91,1818.26510435181,84,95,
,C10,SYBR,,Unkn-19,,91,2114.69023999389,84,95,
,C11,SYBR,,Unkn-19,,91.5,2121.94488708171,83.5,95,
,C12,SYBR,,Unkn-19,,91.5,2074.24743695959,84.5,95,
,D01,SYBR,,Std-04,,88,3097.17974219364,83.5,91.5,
,D02,SYBR,,Std-04,,88,3082.74558435214,83.5,95,
,D03,SYBR,,Std-04,,88,2945.47816360395,83.5,94,
,D04,SYBR,,Unkn-04,,90.5,1913.5131686185,84,95,
,D05,SYBR,,Unkn-04,,90.5,2050.41327299479,84,95,
,D06,SYBR,,Unkn-04,,90.5,2010.82874941339,84.5,95,
,D07,SYBR,,Unkn-12,,91.5,2002.39329083378,83.5,95,
,D08,SYBR,,Unkn-12,,91.5,1964.65673821255,84,95,
,D09,SYBR,,Unkn-12,,91.5,1954.87618751135,83.5,95,
,D10,SYBR,,Unkn-20,,91,1823.39276050696,82.5,95,
,D11,SYBR,,Unkn-20,,91,1862.05830115946,83,95,
,D12,SYBR,,Unkn-20,,91,1869.61005287717,81.5,95,
,E01,SYBR,,Std-05,,88,2929.80208755042,83.5,95,
,E02,SYBR,,Std-05,,88,3128.81106378059,83.5,91.5,
,E03,SYBR,,Std-05,,88,3153.03822294301,83.5,91.5,
,E04,SYBR,,Unkn-05,,91,1681.83722224421,83,95,
,E05,SYBR,,Unkn-05,,91,1673.08826500113,83,95,
,E06,SYBR,,Unkn-05,,91,1746.48263471817,82.5,95,
,E07,SYBR,,Unkn-13,,90.5,1875.74701473108,83.5,95,
,E08,SYBR,,Unkn-13,,90.5,1792.99027178042,84,95,
,E09,SYBR,,Unkn-13,,90.5,1783.60705180643,83.5,95,
,E10,SYBR,,Unkn-21,,90.5,1745.2655102573,79,95,
,E11,SYBR,,Unkn-21,,90.5,1769.28301472423,80,95,
,E12,SYBR,,Unkn-21,,90.5,1864.53896704996,78.5,95,
,F01,SYBR,,Std-06,,88,2650.21174741199,83.5,95,
,F02,SYBR,,Std-06,,88,2844.43017937547,83,94,
,F03,SYBR,,Std-06,,88,2798.07490099481,83,94,
,F04,SYBR,,Unkn-06,,91,1697.67947841242,85,95,
,F05,SYBR,,Unkn-06,,90.5,1847.44603942215,85,95,
,F06,SYBR,,Unkn-06,,91,1766.71797847763,85,95,
,F07,SYBR,,Unkn-14,,90.5,1758.09849416106,83,95,
,F08,SYBR,,Unkn-14,,90.5,1738.52108004238,82.5,95,
,F09,SYBR,,Unkn-14,,90.5,1625.67368481239,82,95,
,F10,SYBR,,Unkn-22,,91,1793.12512498738,83,95,
,F11,SYBR,,Unkn-22,,91,1830.73268559298,83,95,
,F12,SYBR,,Unkn-22,,91,1824.4462096905,83,95,
,G01,SYBR,,Std-07,,88,2486.92617470795,83,95,
,G02,SYBR,,Std-07,,88,2602.95616713649,83,91.5,
,G03,SYBR,,Std-07,,88,2377.85654192052,82.5,94,
,G04,SYBR,,Unkn-07,,90.5,1690.99485476779,83.5,95,
,G05,SYBR,,Unkn-07,,90.5,1779.98112260037,83.5,95,
,G06,SYBR,,Unkn-07,,90.5,1777.36817583458,81,95,
,G07,SYBR,,Unkn-15,,91,1981.42698264928,84,95,
,G08,SYBR,,Unkn-15,,91.5,1851.88718805672,83.5,95,
,G09,SYBR,,Unkn-15,,91.5,1810.10530486852,83.5,95,
,G10,SYBR,,Unkn-23,,91,1661.66454840025,80,95,
,G11,SYBR,,Unkn-23,,91,1723.57516675301,81.5,95,
,G12,SYBR,,Unkn-23,,91,1688.53185705635,81.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1684.44251968657,83.5,95,
,H05,SYBR,,Unkn-08,,91,1785.09975669377,83.5,95,
,H06,SYBR,,Unkn-08,,91,1723.95964632343,83.5,95,
,H07,SYBR,,Unkn-16,,90,1604.7934229028,84.5,95,
,H08,SYBR,,Unkn-16,,90,1617.72138296807,85,95,
,H09,SYBR,,Unkn-16,,90,1601.51967305905,84.5,95,
,H10,SYBR,,Unkn-24,,91.5,1893.69845187297,81.5,95,
,H11,SYBR,,Unkn-24,,91.5,1897.10944908969,82.5,95,
,H12,SYBR,,Unkn-24,,92,2100.29970337407,80.5,95,
