,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,453.615909010535,370.844813886816,409.251478081917,-32.3537450198182,-38.4495010405444,-49.5537560441917,-7.71273300597386,-42.4424592047608,-44.6989862837936,-34.2648433615641,-43.2793128358808,-84.3567673657026,87.7140678173864,127.934389009081,127.676835410134,0.717019303183406,2.12606582933313,-0.180262599556045,-40.7914399036918,-32.2772210323574,-33.2773850140547,16.0365919179712,10.3424273867513,-52.0537359227164,43.549009815687,55.5095817447173,51.0054877589837,-7.13936572764214,2.34644081440092,0.859836547230771,20.7783681583505,26.3084956914136,33.9602736988536,24.7736382334342,22.0343411496006,-44.9524775096452,15.370028607862,47.5342588245894,36.4927366431502,19.2320437090075,26.402804720452,28.9978447455806,8.77442580472234,29.7022634902451,17.0119798860414,32.0023612552304,8.07176732158132,-41.7985841133286,25.5893597951717,62.746887749202,64.4074669139809,-19.725832060928,-8.53450956522011,-29.2219218506698,7.31641950883386,21.7968464169571,2.1705014149602,14.9942945951116,17.3785127467236,-29.2317418006214,13.6270339288376,41.2664292748586,49.1432238228344,19.2836490139935,30.2299404582409,10.8154132742975,-3.74626545912452,5.43044322610149,25.2070664455659,42.5636043486911,32.725651499175,-16.6651688460934,33.0657303526714,72.7215817480328,82.3155879588467,6.23354870411822,45.1481945425121,-3.83049501496771,38.6983155709568,36.7581735888734,55.3726434722066,37.7743243494133,39.0120546705466,-22.937205420998,-27.9444059172365,25.7464249356808,28.365957903352,3.36443332563431,2.7922188273933,2.51395929079627,29.1532241721407,19.3852925116171,34.0828844317439,6.7533106758483,18.3754971661338,-69.2819226564698
,2,566.395104780139,457.131034783092,480.81452023152,2.71495205986139,1.76129579524786,-11.7001032802427,35.7623505875126,6.18548475725038,-6.70741498896859,5.20765775454038,-3.38813167163516,-19.16575878814,124.212198448946,128.573567491905,141.261161001895,8.38441348250126,6.68158279583804,10.3248018944196,-12.1982206310195,-10.3232329435941,-18.52248044717,12.4394715834296,17.8813084866451,0.914425615690561,47.9942110193224,38.7080494316579,36.3486010636771,3.61161190539315,11.0136584438424,7.88065975551399,19.2770740178585,22.8575591900426,33.0698773165541,17.4911926244476,18.9561785054457,8.24269551094858,29.8636371106822,40.3592239086229,30.7767262060379,26.4852121451377,17.0161820596313,21.5147703618686,10.7642958890401,24.7692643627906,14.0177552429923,24.6704216684302,17.5565705529152,-0.807074091298091,44.1724362183131,53.0162754470584,46.112381984216,-15.8083160728784,-0.109755292739464,-13.354639915744,16.1222536244795,24.936536415621,8.21616889096276,18.751410090098,14.6641024501796,11.4354332870371,31.9259695829596,30.0847626606928,34.4751257808784,17.2051348621189,26.8372853046294,8.61658795650146,8.27780321866157,-11.6698455821206,14.7404752258626,26.7398677254378,32.2868802232924,14.6828531563006,25.0793657551667,35.787192962448,43.88352737485,-1.7699346553627,8.77305957935641,3.88925156419373,34.4651514904563,26.3779080142322,40.2237461449477,26.2358579924094,27.7336119777401,9.54661820187539,6.35214014639041,36.7329153822056,30.7208488255765,21.0328324922457,25.8947622862052,19.7979331033466,39.8312807914353,33.9645548305489,39.3750841073661,27.9375786503615,44.2759078097961,-7.60168992244598
,3,684.771652224907,572.113872305299,579.298118146061,-0.406448146410185,2.40711543966245,11.6038741192997,6.00355560255048,17.3085389490798,0.915954211606731,15.3004907188651,8.21499421474255,4.42295889701109,136.902724766163,137.377635415751,140.722725328636,9.15576229207909,7.91136310240381,8.94050302521646,-2.79103320176091,-2.14454155619205,-7.00105799260564,13.4487048569808,11.2887500605511,8.77815501846453,30.8739977143832,25.553135244324,24.4457121245941,5.08624207410048,12.3813260421311,12.3680180363663,18.4723484599999,19.4233312577553,21.1410271446539,15.9243294830685,19.7477964031887,14.5324769731606,29.866641051558,30.4233117867725,22.3270899585168,17.458820089817,17.2001386504371,24.2066247823686,9.18602356459724,21.9743217432379,15.1111676398868,19.8993099161871,12.6269618699971,13.9799404386258,36.20466136498,38.5312758135406,32.9528653317702,-1.83644403333528,1.83031540201227,-3.41937165392119,12.405211590939,14.9980263346051,7.04065754673229,23.8830337191557,19.6425855183479,11.3124848594016,21.2605761353316,20.8353628749919,28.3305713676464,17.2189757476399,21.4499998855981,3.5697978622411,6.77388304510623,-7.56903074015645,10.7875133569887,24.3618931592891,27.8847983542482,16.2686259133425,17.7798304262087,16.473393055564,27.198658593019,6.37231987734685,12.9145561911882,7.93993677097842,23.531833094964,28.460282494736,30.6414999821627,24.4292180379543,19.871381720769,13.1705664236515,19.6523342329983,28.6787064285445,23.2763478995166,20.4359197763779,19.5625624807326,19.9356870953452,21.0023809166669,31.9005808700294,35.1769873146186,18.9454479642609,28.3984072395933,12.7616138325211
,4,913.028869633216,762.81849640707,772.397490861421,7.9213058395062,17.0946095394675,7.11695554626021,11.6441482654973,18.3388297585279,13.4552437438542,7.79772336189308,11.6197129029761,17.7265770432577,151.64655507314,143.139791023747,155.533254302433,7.95568885468765,10.3347725051153,14.8480319536548,14.0701649894536,1.99877168706189,8.19030474833107,12.9707000849548,18.885600400472,8.27997507971122,18.3596521809059,12.4321331289175,16.4373753430855,8.93566444107364,12.2761353851311,14.3514702907705,17.2636745210712,19.1085046693352,21.262851002306,16.1809061241102,23.1469922955957,19.2207236081613,18.6955531033709,17.6396425506082,15.5719705935262,13.7256373621285,15.0657669834764,15.414812639051,11.2589278861915,20.8717140688568,9.65224192579808,26.1104990386129,19.2050601888759,13.6937192613614,29.4808960430919,25.9566332165887,29.1794237996828,0.91185822265561,1.87692550239717,1.59202494278543,19.3653672242426,19.1454998606305,13.8200294642465,9.21725999998216,16.4334592352388,13.9025224667485,14.8371379423716,16.1407031897797,22.3461823027073,16.1729706984779,16.5934598880649,2.1603378687887,11.5579936081112,-3.22842125720399,14.1126503561272,18.0802798987925,25.1004929078681,21.7918319693927,18.4321001329308,16.6428393625874,21.3464054079168,5.89505888886379,14.5071103476394,9.33173409764368,19.48388084009,21.1794047178846,24.8098901983021,17.8090943843172,16.7372777725359,19.0556437544856,15.8258017877542,17.4963421520497,21.5152276599219,16.5816625742291,17.0989582552056,13.6139135720514,21.0351732574045,19.1769986550053,21.4976315997965,16.9492022199029,25.5348608004333,14.4776706888106
,5,1317.69702382808,1114.94236396905,1099.60040662608,14.3181487371558,10.8598674758559,12.7397622694389,5.9482861169754,8.4774542810801,11.5663967862192,18.7832737227427,16.5785382407785,15.9676295950185,173.926133219047,169.541060024409,182.244667038738,11.7691439062864,10.7487600461518,9.84803947849377,19.4352373390375,8.31833249676674,9.49336571569529,9.00853046595057,19.2397552859129,14.0164679464115,2.15038479917803,2.64400837345602,3.88619870656566,12.7587497629593,10.6732961285925,12.8944293931427,21.5767425257673,12.8298350001642,19.336368268403,13.9414578328769,12.6438509973723,8.26335362567261,9.82563303301777,8.20105750515177,10.8481337639505,19.0134165056807,15.0497545191338,9.37520465796297,11.6186523151991,20.3157323719734,16.6430882404356,8.69637132173921,17.458045519631,11.4776250076075,19.0093114657575,18.8640757992616,16.2414867984853,10.5901566812754,3.08970801891792,9.94181761506388,14.9188013453195,18.4642839312446,7.62843240471375,11.4791785771749,6.44871964664981,11.7675725215922,12.704066425069,11.7875684718265,21.1640981252067,9.58217488545324,21.136056948817,5.97368007989462,14.3361491812257,-6.21558767800889,10.4771812466279,13.8447391853097,13.5477497630463,12.7731100399551,12.3998010176319,10.8928700315601,18.9019349352066,7.86703501471948,10.8621158419928,12.074836025834,23.5574428453383,13.8542298548828,12.6170100035106,15.5617630460138,11.7234769890765,12.9722400815335,14.1414015897053,21.7810677635962,13.5145004934093,15.0263209053737,15.6224261660227,13.7265990387368,18.2956070950459,11.9360401713338,22.5166273412515,9.72782227676817,20.9289298262702,15.6688398260276
,6,2066.47325502368,1765.99018388011,1741.17989985601,12.2567921911696,10.168934980672,8.96560015644263,3.8385054044893,18.3377841679876,14.1259223371508,11.9484690603849,6.37045321261212,4.99742638730368,214.638314936544,208.892324443706,227.652289541596,15.5378345610734,15.4848037926295,11.7481127440988,17.8830188162619,8.56055721145731,19.2728214897825,15.4265164062181,7.72157173270261,10.8453993387457,-10.1962527684755,-5.8996600821738,-6.02644221669289,12.9421454691783,12.8223137944251,9.62393724391404,9.70475306428216,10.9096245336059,17.9231028736494,12.3466902629052,6.88499014780791,10.2178810781643,6.76772043167603,3.32718688150908,3.45731478817834,5.81991507242037,10.3826059953126,11.7813938792206,8.34033191761046,8.79539375561035,13.8629937552923,11.7789131676464,9.80513638799766,15.5499487418529,12.8999040546305,13.1005592393749,13.9650232237082,11.8744326595379,4.00068407702656,9.70272874127295,10.6917288341156,17.0286112655549,5.21079171253132,8.14468781606956,11.9912666862383,5.00774669416569,9.52980195131386,15.7131150716668,14.6995238564677,13.1307443070718,11.9290417680895,-0.588182188164865,12.085392259225,36.9156000292314,17.0000369058598,15.3068575000889,4.13077909111325,9.62384395613299,7.34337366446562,6.86773864969473,12.5529790255068,9.03591416638483,15.6328980348035,13.8023028223506,9.53302232053375,3.66420070730692,11.9713410242084,10.9200246831542,9.30354037319648,13.426052618961,17.0550700583626,16.0125235176311,10.2544203090265,10.3135291834687,9.0293655557598,18.1903250611094,16.0618966759157,11.3772677052229,8.26817952482816,6.80247329865324,15.3108337940321,17.1269137097033
,7,3392.96604169329,2936.70176606113,2887.32957595694,10.2101952834746,7.30447635950168,8.89491514924612,-0.141403417921538,14.2567204426123,4.25012686505397,12.0119274713352,2.80252411883339,15.8555232041354,301.036988041782,295.364413609122,307.367243689167,8.78205158058972,6.82959257249604,8.92022057107624,11.0558810139919,15.2194158443926,10.4903793470812,13.9017727334012,8.86506097575966,7.59815633314338,-20.055012424602,-10.1140868279053,-14.1767275227576,9.49352904607258,6.08772398581914,4.59153802472156,6.41515175364111,9.75438491878776,7.43809961877741,3.72936391478379,11.0062942397435,0.136543491455996,-3.40207784851737,-3.98115877432247,0.394944268701693,4.4018532674163,6.35656212646609,5.80606047771926,4.17786744942532,9.15746883868815,-0.389354187725075,2.31092681305654,10.7471427390019,1.54411831781363,11.135832957134,4.38781184999061,9.88294561490602,13.6403645090586,-3.78621397912138,11.2385036330124,7.95423480069348,5.57515856770442,13.3532955390156,3.82069897913425,1.79371685663773,6.19332801862492,8.08738685886055,6.44579039640576,6.40750441185173,4.77472559764556,9.07568956903651,-2.30612002519592,9.5755181637378,27.1991445821004,6.40253396860408,5.60637481990125,4.97489333802423,11.3472993661326,10.3015421487698,0.957183174200509,8.15170536485675,8.51175209106805,10.3611050918807,11.7506194208454,2.69402479525252,0.880604928100183,0.482317069425335,-4.71003347217084,8.8336098589325,6.18861432350423,11.2064347349442,7.54030138414146,5.28512855852841,6.83448313293593,8.81787419764987,6.2304450708607,8.99680574982904,13.7105289716301,7.15160447711423,2.32097403662101,7.30105478295354,24.9661784583686
,8,5520.23152819849,4858.06061447468,4790.73602264956,8.0519770985793,0.693517994159265,2.3684302415013,-4.74273799092771,0.501051128083418,3.28704168261265,6.58447712862016,0.800405928015607,8.66029140025876,455.483988659658,450.567276393686,476.970663617401,2.93876062504933,4.21280119341918,5.36795653520494,14.2882855902981,12.4586582421171,6.68858715432452,3.32317577400408,3.92147554855546,-1.40436784667054,-9.87500363761774,-10.5267497541508,-11.956448264219,7.11906405429454,0.776455950802301,8.20854901171879,3.95740104047854,2.56956954527595,0.930914429655786,4.83898786932969,5.29369511532695,1.099040441738,-13.6467126871066,-13.8982940047135,-10.4592897824723,-0.106949002757574,-7.6188439192274,5.75189270142891,3.46078542947544,-1.2821385043444,4.65521317530693,-0.240863399801128,4.07275273786217,9.43582095894544,-3.60749131082957,-0.394046609962061,-5.74418726161548,6.48720038971896,-3.67588976155366,7.25283742602733,1.89159204500902,-2.01437611410438,4.53224295567634,-5.12116884339321,2.21747035337012,6.70473526344267,7.22975752566526,2.57627521385166,0.226329460794659,-0.4792937475504,5.97826846199951,27.6960243070071,8.14601658864103,24.0621459072554,3.78585048240348,1.98696997536354,7.6815659095264,5.54196429014064,5.41546948024279,-1.47087480437222,1.55209111522618,2.91197424739948,0.615819313918109,5.4591688244127,-0.57453416619046,4.14924570002404,-0.251032051219227,7.0205519782412,3.41581410410527,4.72779206638006,7.15908113517344,5.63707468690154,8.36985859516244,0.825272183751622,0.877375491782914,-0.164421363692782,5.58032022436964,-1.60552427454058,4.54949552456401,1.68789176939299,4.6161203158772,-2.04461262558289
,9,8409.89410035848,7586.69976715107,7520.58408516783,3.62760836225789,-1.2915779869918,9.08122890360482,25.2078223320532,-0.438576950993593,-1.69216441856679,1.05968245293752,0.964174079586883,-1.90432927972506,761.129783675575,751.137806044403,790.473388430878,-0.976903082890203,-5.81161408846856,-1.49404573349966,-2.19448314374495,3.62005345596117,2.57629202590579,0.429167035991668,2.28461727696504,8.95119554112807,0.548852891988645,-0.0899321719434738,1.79697969152767,9.47692347403063,-2.15982237113894,-0.915013330555666,0.76187354051217,-3.74466801432573,-6.88574420652549,-2.20166571117716,-0.153924539114087,1.30457318142817,-23.3464386576115,-15.0414881904962,-14.1499992158388,-6.87231719836382,-7.75718772092387,-6.34055023423934,1.11150233806256,-6.71961064668903,4.92933238623664,8.70028830261072,-7.00338796909091,-3.18393931889477,-6.78988318065331,-10.0334583317308,-7.2780893189929,8.6793141112903,28.9201074535558,8.33332608718501,2.91941336725267,0.687543032995563,1.60864183624562,-5.67191402550088,-3.08395450316493,3.70084187597695,-0.201931970130317,-3.30614389232323,-2.97536480510735,-3.91189506768478,-1.8439795012664,23.9048916541105,3.97964513165516,16.3788809022508,2.69336475054024,-3.72995263739631,-5.00041020188291,-7.44423172347433,0.259136608991867,-6.7278101775828,1.5436947364642,-0.565238705700722,-0.650375760665156,4.46792519735482,-7.37386481184967,-3.73979283296649,-5.23745423707715,-0.677461525856415,-0.377529580962801,1.77168609052387,9.30744466648412,4.50573118851935,3.31031913013703,8.32991210267301,-1.02524850516329,-0.142605869613362,0.288433823531705,0.935173355207553,-0.793832223758727,-5.49759230766449,-2.9692840402231,1.38020953991781
,10,11267.0974659285,10495.5814791815,10562.031697304,-0.627782509944154,5.48732920339353,-9.65070992959318,11.5423774589872,-6.26368964918493,-2.46614242568012,-0.513255391434541,-5.7223911047231,0.273151956153924,1339.64314462949,1338.44349524052,1376.86009116598,8.36673709824572,-6.03395624045788,-0.875228433470511,6.10045402093965,9.73672056006762,7.4364926893295,-3.77110407643431,-10.7589951435793,-6.43764426720736,50.1581293445497,40.7441391918846,42.8571699069244,-2.63743818988587,-1.67190062375084,-3.52702683631105,-6.24697566695068,-6.28303538430464,-8.40287409361008,-9.42421778804055,-12.2147832712435,-3.12393264261482,-16.9853863697654,-20.5158438722501,-20.8746199435764,-10.5930752303202,-6.69650927609018,-12.8644147430832,-4.1816806388415,-9.70345335485581,-11.4900468729966,-6.52211737438756,-7.68679791368231,-6.33733083040715,-18.8405328478839,-15.3639815040342,-17.3354602993677,5.08792044247275,26.3330535363384,10.7522289780291,-4.98248852151573,-7.18035357226108,-2.62162926601832,-4.88862597604384,-10.8359762901591,-9.41554476880992,-2.75449153696809,-6.39366364182115,-8.15699917708389,-12.3506738237338,-8.56719328588679,19.1516751420704,-0.588788049604773,8.73898127925168,2.40661662305411,-6.62678152918306,-1.01454708205074,-5.46986502159871,2.38622833519275,-9.50096928543735,-3.83392324668512,6.70997791659011,-3.6425523305943,1.22374590946674,-10.9338112267606,-10.97699577822,-6.78071380442634,-4.36735829620193,-2.94682420202753,-10.126606096489,5.07760047470401,3.36106602604377,-1.14475506310555,-6.13204850641523,-8.0240067877603,-4.86818385091829,-3.18146813326166,-2.05639400924792,-4.25851846539081,-5.06929720295193,-12.5154857328716,-1.33307192198754
