,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,15953.4743858706,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,17225.9774609508,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18165.4498123696,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,13471.4494307674,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,13619.4859066246,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,13089.3498434695,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14166.3661499882,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11654.8287863922,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,12033.3029222949,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,13007.2614130402,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,13636.5824072507,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,13536.8093243598,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,15414.6137698073,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,17011.2392997826,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16838.63101777,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,14513.9072287102,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,14420.1507762063,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,13342.5731938904,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15334.0143868439,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,14039.6029692027,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,14613.2720968696,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,12633.3475376378,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,12962.7873012756,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,12059.1163576448,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17058.0837213624,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19085.1300152464,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18449.9925785058,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,13639.3671151334,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,13867.5767803733,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,13492.0797393989,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,16337.2614889722,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,13778.7223114064,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,13959.3343057557,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,12463.3624905361,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,13010.3646134647,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,12030.5098901654,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18631.5734541722,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,18045.0816700387,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,18862.2382186021,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,12458.0096581758,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,12435.9130765226,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,12275.8039609946,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,18145.1583811744,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,14638.9718471674,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,14908.411965449,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,12265.2708946107,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,12728.3024019631,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,12072.1865762837,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,17776.4648054789,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,18970.4338128473,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,18641.8893409198,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,13309.7195343061,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,12189.5475587721,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,12613.3899817314,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,15671.8634080085,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,12839.8272177256,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,12646.8878268597,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12629.8701063546,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,12691.8670435748,,Unknown,Unassigned,False
