,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E09,SYBR,,Unkn-13,,87,1989.71999216491,68.5,95,
,E10,SYBR,,Unkn-21,,86.5,1653.411305457,67.5,95,
,E11,SYBR,,Unkn-21,,87,1781.50252222702,68,95,
,E12,SYBR,,Unkn-21,,87,1708.85267000135,67.5,94,
,F01,SYBR,,Std-06,,86.5,2049.49056825806,80.5,93,
,F02,SYBR,,Std-06,,86.5,2152.94439595604,79,93.5,
,F03,SYBR,,Std-06,,86.5,2272.62647069028,80.5,90.5,
,F04,SYBR,,Unkn-06,,86.5,2300.06115239537,76,91,
,F05,SYBR,,Unkn-06,,86.5,2261.12874388589,79.5,91,
,F06,SYBR,,Unkn-06,,86.5,2201.11680752412,79.5,94.5,
,F07,SYBR,,Unkn-14,,87,2204.35312412423,68,94,
,F08,SYBR,,Unkn-14,,87,2136.8855096361,68,95,
,F09,SYBR,,Unkn-14,,87,2079.83497634933,68,95,
,F10,SYBR,,Unkn-22,,87,2268.51439491634,69,93.5,
,F11,SYBR,,Unkn-22,,87,2016.6882889218,79.5,94,
,F12,SYBR,,Unkn-22,,87,2068.08728337004,69,92.5,
,G01,SYBR,,Std-07,,87,2040.3177583651,79.5,90.5,
,G02,SYBR,,Std-07,,87,2231.76223693345,79.5,90.5,
,G03,SYBR,,Std-07,,87,2247.16681648804,81,90.5,
,G04,SYBR,,Unkn-07,,87,2176.38839530306,67.5,95,
,G05,SYBR,,Unkn-07,,87,2120.99412231162,68.5,95,
,G06,SYBR,,Unkn-07,,87,2161.22335824016,68,95,
,G07,SYBR,,Unkn-15,,87,2158.11786898941,68.5,93.5,
,G08,SYBR,,Unkn-15,,87,2044.71928844788,68.5,95,
,G09,SYBR,,Unkn-15,,87,2058.73318997137,68,95,
,G10,SYBR,,Unkn-23,,87,2346.06755445903,68.5,94,
,G11,SYBR,,Unkn-23,,87,2079.45341174768,78.5,95,
,G12,SYBR,,Unkn-23,,87,1950.86432475945,79.5,94,
,H01,SYBR,,NTC,,87,1968.29065479981,81,91,
,H02,SYBR,,NTC,,87,1921.07594615238,80.5,91,
,H03,SYBR,,NTC,,87,2153.93538523566,81.5,90.5,
,H04,SYBR,,Unkn-08,,87,2153.0918567416,79.5,91,
,H05,SYBR,,Unkn-08,,87,2034.65264307662,80.5,91,
,H06,SYBR,,Unkn-08,,86.5,1957.90164658918,67.5,93,
,H07,SYBR,,Unkn-16,,86.5,2313.9755708319,80.5,94,
,H08,SYBR,,Unkn-16,,86.5,2047.12740082186,68.5,94,
,H09,SYBR,,Unkn-16,,86.5,2226.15116547053,76.5,94,
,H10,SYBR,,Unkn-23,,87,1852.66156225415,80.5,93,
,H11,SYBR,,Unkn-23,,87,2134.91952222637,69,95,
,H12,SYBR,,Unkn-23,,87,2062.48116381259,81.5,94,
