,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,8.70431999630024,8.49976140464024,32.3146328748388,15.5421643675427,17.2446814205018,17.511742800034,15.8793169274321,16.3346786981848,16.2171761614893,19.6515778747539,18.046728127354,17.4602637832395
A,copy number,365000000,365000000,365000000,23146894.724782,5861659.80409419,4725593.88598505,17634870.3970688,12213426.945212,13427780.2977148,840951.816795183,3069204.10585871,4925971.8614159
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,11.8545429988742,11.8292566260072,12.0732719491717,17.1188243471674,17.0429834550127,16.9342896551153,17.3182892918825,17.4987495724999,17.4026089412409,17.7500457744726,17.8847992396723,18.2169728511467
B,copy number,36500000,36500000,36500000,6488051.4627965,6897392.36883847,7529489.0058686,5523728.14071259,4775386.60822666,5160492.37469892,3899129.05498123,3497495.0389839,2675352.44899808
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.4460124859497,16.0762504179618,16.0524022687329,16.611152103395,16.4714227644258,16.9423997226061,16.9787090314861,17.0300159858687,16.8945654717422,15.9214134100531,15.8757778195523,16.0781455494329
C,copy number,3650000,3650000,3650000,9771828.7721454,10937791.3557178,7480388.67161677,7264459.354805,6969924.10383355,7774684.26279398,17046055.0385039,17685290.1311925,15021497.0242105
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.0070573157297,19.4576845920585,19.3629559987179,16.4359567016983,16.1756288595216,16.2117603974249,18.6744161480553,18.7711019150337,18.8152384739613,16.5597938369761,16.5267216155534,16.5798254098307
D,copy number,365000,365000,365000,11255248.0688158,13885457.9887504,13486573.5357238,1849766.94146182,1710974.05230256,1651126.32738034,10185188.5835701,10460581.6959957,10021923.1598338
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,23.0445899418604,22.7095160299822,22.8537371871362,16.2353302734031,16.2369264643791,16.244081266271,17.2816278025339,17.4158985364354,17.3059195684849,16.1332099300908,16.0601280283307,16.1261819897749
E,copy number,36500,36500,36500,13232563.4179821,13215535.4185607,13139477.5731406,5689532.03438584,5105463.40793497,5579123.74538802,14368835.176694,15241426.0976953,14450530.2169395
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.6114045919957,26.5824898931496,26.3797092423325,16.8006254185162,16.7189355471497,16.8123253214393,15.1299719548398,15.3694171058687,15.2875533716375,17.0793064555205,17.1698275075961,17.0666061836198
F,copy number,3650,3650,3650,8386763.5306506,8958065.17497509,8307978.60561936,32277746.3805332,26608124.280274,28424641.2795605,6698217.87297311,6226521.1872918,6767196.30413561
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.1846456111445,30.2745204512187,33.0915134694201,16.5205626215935,16.280502356129,16.2944782108771,15.0504543297657,14.7911427612072,15.116062554077,16.6125323766503,16.6327840412138,16.7130297885606
G,copy number,365,365,365,10512684.2875907,12759042.0920773,12615999.6487599,34416126.0936692,42423947.1377973,32641967.2573434,9760954.16620782,9602783.97364123,9000845.02167085
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-23,Unkn-23,Unkn-23
H,Sample,,,,,,,,,,,,
H,Cq,33.0560779415702,32.361093938412,32.1185973751249,32.5843359991887,32.7191211121212,28.3933215968644,17.0080099595603,17.4625410772418,17.1926932420247,17.116676616894,16.8722311695075,17.0416192684362
H,copy number,NaN,NaN,NaN,24.7636796997479,22.2123029265093,727.990058529174,7094761.47847462,4916930.65175732,6112720.29138762,6499302.29575654,7916031.64719661,6904987.09409164
