,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,20671.4714483851,21127.8785073679,21919.8152629284,19176.4660772813,20301.8722312166,19385.8499588465,19170.7225871763,19780.1007091782,19971.8656674931,20250.5663767862,20586.803942213,19416.5994057821,21405.1862137478,21229.5221226256,22092.1438044828,20389.5153970881,20166.0617429073,19781.2620095827,20519.5622487312,19630.0368764372,19939.7219978913,20579.9289516485,20850.0123347784,19451.7857763513,21576.280360455,22700.1723132742,21388.4364871235,19754.438595011,20755.3670626626,20273.5029579578,19408.4113658238,19742.8428261823,20563.6761356025,20724.8182299966,21202.1876363166,19790.5721115786,22273.7930406135,21579.316275993,21638.366466267,19766.3156098282,20668.2195348459,20385.2834454876,20443.0010848001,20919.9861962439,20704.3078292875,20588.460599461,21201.8151275769,20663.783839375,21257.8607127255,22368.1346624228,21907.6973991934,20669.4775453744,21570.2517365038,21416.6523290082,21206.2809143326,20122.0925553233,21189.1830100661,21219.7122707758,21079.8569360182,20438.0287859644,22049.789838471,21386.622557736,21984.2549809009,20380.4423044127,21444.3924680038,20347.3082971421,21229.5189163919,20885.4337809923,20806.7512169963,20582.2659701862,20609.1685781742,20698.8242907688,20643.3699810332,20710.5633167405,21056.4158651132,20111.5171843609,20904.773298503,20905.0835710913,21657.4805584963,19443.011306867,20802.4985931094,20360.3834095328,21298.8950004914,20596.8643141267,19386.3605567363,19620.2867884342,19312.0857113316,19635.7645103201,21024.7372849806,20526.9155326497,20906.2540996024,20963.756133489,17804.817964093,21012.7523092639,17378.2115560162,21012.8982080336
,65.5,20596.8390550453,21047.1840133567,21838.5994524993,19186.6783013892,20332.0733002577,19362.7878853061,19185.601028211,19760.5689040825,19958.1105109642,20241.9406176108,20580.6635972131,19405.7313609502,21328.9315685996,21139.0861879212,21991.3640616898,20373.6801366452,20155.6652125495,19789.779537939,20499.5160489876,19629.2985617841,19941.2212531176,20549.9731447382,20818.3578302614,19446.5788081135,21511.3758303911,22609.1344161748,21359.9346134706,19791.8511720892,20753.0494278455,20254.5996664014,19391.5641048724,19748.0584841622,20553.7626634467,20715.6302493915,21191.8587799039,19801.7812456015,22180.0998664525,21514.1688842241,21544.8524280861,19765.9060240898,20653.5060959523,20368.4089127387,20483.7407386019,20893.2924626029,20687.3951910491,20603.3109978016,21211.5906248161,20683.0393187248,21182.6977631924,22265.6601300628,21818.8227070437,20642.6319665133,21524.3801469002,21405.811108353,21177.2473231703,20124.4513457897,21170.9821426848,21201.3162245365,21061.3863750898,20431.622265719,21961.5939401339,21279.6144377724,21876.1124932858,20335.0606741455,21420.9447053557,20334.0996815091,21216.1207976713,20868.83095867,20794.9335199058,20594.1216181297,20630.2416755365,20718.6366350186,20558.248178042,20595.7784187997,20949.597231746,20104.947504781,20877.8992017277,20894.4537253775,21632.0213740325,19497.6067982336,20789.6376156912,20317.8177532112,21270.0739889897,20587.0867098594,19252.298765856,19476.342747055,19187.6314579919,19620.5512479572,21014.0146642811,20493.3372034065,20908.8153993944,20927.7598080829,17660.9909365126,20996.9235788305,17235.9430836118,21011.1063856575
,66,20522.2066617055,20966.4895193456,21757.3836420703,19196.8905254971,20362.2743692988,19339.7258117657,19200.4794692456,19741.0370989868,19944.3553544353,20233.3148584355,20574.5232522132,19394.8633161182,21252.6769234513,21048.6502532168,21890.5843188969,20357.8448762022,20145.2686821918,19798.2970662953,20479.469849244,19628.5602471309,19942.7205083439,20520.0173378278,20786.7033257445,19441.3718398756,21446.4713003272,22518.0965190754,21331.4327398177,19829.2637491674,20750.7317930283,20235.696374845,19374.7168439211,19753.274142142,20543.8491912909,20706.4422687864,21181.5299234911,19812.9903796243,22086.4066922916,21449.0214924552,21451.3383899053,19765.4964383515,20638.7926570588,20351.5343799899,20524.4803924037,20866.598728962,20670.4825528106,20618.1613961422,21221.3661220552,20702.2947980746,21107.5348136592,22163.1855977028,21729.9480148939,20615.7863876522,21478.5085572967,21394.9698876977,21148.2137320079,20126.810136256,21152.7812753034,21182.9201782973,21042.9158141615,20425.2157454736,21873.3980417967,21172.6063178087,21767.9700056707,20289.6790438784,21397.4969427076,20320.8910658762,21202.7226789507,20852.2281363477,20783.1158228152,20605.9772660733,20651.3147728988,20738.4489792684,20473.1263750509,20480.9935208589,20842.7785983787,20098.377825201,20851.0251049525,20883.8238796637,21606.5621895688,19552.2022896002,20776.776638273,20275.2520968897,21241.2529774881,20577.3091055921,19118.2369749757,19332.3987056759,19063.1772046522,19605.3379855944,21003.2920435816,20459.7588741633,20911.3766991864,20891.7634826769,17517.1639089321,20981.094848397,17093.6746112073,21009.3145632814
,66.5,20447.5742683658,20885.7950253344,21676.1678316413,19207.1027496051,20392.4754383399,19316.6637382253,19215.3579102802,19721.505293891,19930.6001979063,20224.6890992601,20568.3829072133,19383.9952712863,21176.4222783031,20958.2143185124,21789.8045761039,20342.0096157592,20134.872151834,19806.8145946516,20459.4236495003,19627.8219324778,19944.2197635701,20490.0615309174,20755.0488212275,19436.1648716378,21381.5667702633,22427.058621976,21302.9308661647,19866.6763262456,20748.4141582112,20216.7930832887,19357.8695829697,19758.4898001218,20533.9357191351,20697.2542881813,21171.2010670784,19824.1995136472,21992.7135181306,21383.8741006863,21357.8243517245,19765.0868526132,20624.0792181652,20334.6598472411,20565.2200462055,20839.9049953211,20653.5699145722,20633.0117944828,21231.1416192944,20721.5502774244,21032.3718641261,22060.7110653427,21641.0733227441,20588.9408087911,21432.6369676931,21384.1286670424,21119.1801408456,20129.1689267223,21134.580407922,21164.524132058,21024.4452532332,20418.8092252281,21785.2021434596,21065.5981978451,21659.8275180556,20244.2974136112,21374.0491800595,20307.6824502433,21189.3245602301,20835.6253140254,20771.2981257247,20617.8329140168,20672.387870261,20758.2613235182,20388.0045720598,20366.2086229181,20735.9599650115,20091.808145621,20824.1510081772,20873.1940339499,21581.1030051051,19606.7977809669,20763.9156608548,20232.6864405681,21212.4319659865,20567.5315013247,18984.1751840954,19188.4546642968,18938.7229513125,19590.1247232315,20992.5694228822,20426.1805449201,20913.9379989784,20855.7671572709,17373.3368813517,20965.2661179636,16951.4061388029,21007.5227409053
,67,20372.941875026,20805.1005313233,21594.9520212123,19217.314973713,20422.6765073809,19293.6016646849,19230.2363513148,19701.9734887953,19916.8450413774,20216.0633400848,20562.2425622133,19373.1272264543,21100.1676331548,20867.778383808,21689.024833311,20326.1743553162,20124.4756214763,19815.332123008,20439.3774497567,19627.0836178246,19945.7190187964,20460.1057240071,20723.3943167106,19430.9579033999,21316.6622401995,22336.0207248766,21274.4289925118,19904.0889033238,20746.0965233941,20197.8897917323,19341.0223220183,19763.7054581016,20524.0222469793,20688.0663075762,21160.8722106657,19835.40864767,21899.0203439697,21318.7267089174,21264.3103135437,19764.6772668748,20609.3657792716,20317.7853144922,20605.9597000073,20813.2112616802,20636.6572763338,20647.8621928235,21240.9171165335,20740.8057567742,20957.208914593,21958.2365329827,21552.1986305944,20562.09522993,21386.7653780896,21373.2874463872,21090.1465496833,20131.5277171887,21116.3795405407,21146.1280858188,21005.9746923049,20412.4027049827,21697.0062451225,20958.5900778814,21551.6850304405,20198.9157833441,21350.6014174115,20294.4738346103,21175.9264415095,20819.0224917031,20759.4804286342,20629.6885619604,20693.4609676233,20778.073667768,20302.8827690686,20251.4237249773,20629.1413316442,20085.238466041,20797.276911402,20862.5641882361,21555.6438206413,19661.3932723335,20751.0546834366,20190.1207842465,21183.6109544848,20557.7538970574,18850.1133932151,19044.5106229176,18814.2686979728,19574.9114608686,20981.8468021827,20392.602215677,20916.4992987704,20819.7708318649,17229.5098537713,20949.4373875302,16809.1376663985,21005.7309185292
,67.5,20298.3094816862,20724.4060373123,21513.7362107832,19227.5271978213,20452.8775764218,19270.5395911446,19245.1147923495,19682.4416836996,19903.0898848482,20207.4375809095,20556.1022172133,19362.2591816226,21023.9129880065,20777.3424491037,21588.2450905182,20310.3390948733,20114.0790911184,19823.8496513642,20419.3312500135,19626.3453031716,19947.2182740229,20430.1499170968,20691.7398121937,19425.750935162,21251.7577101352,22244.982827777,21245.927118859,19941.5014804022,20743.778888577,20178.9865001758,19324.1750610669,19768.9211160812,20514.1087748235,20678.8783269711,21150.5433542528,19846.6177816931,21805.3271698087,21253.5793171486,21170.7962753631,19764.2676811362,20594.6523403782,20300.9107817431,20646.6993538094,20786.5175280389,20619.7446380955,20662.712591164,21250.6926137724,20760.0612361241,20882.0459650598,21855.7620006228,21463.3239384448,20535.2496510687,21340.8937884862,21362.4462257318,21061.1129585209,20133.886507655,21098.1786731594,21127.7320395794,20987.5041313765,20405.9961847372,21608.8103467853,20851.5819579179,21443.542542825,20153.534153077,21327.1536547634,20281.2652189773,21162.5283227885,20802.4196693808,20747.6627315437,20641.5442099041,20714.5340649855,20797.8860120176,20217.7609660778,20136.6388270364,20522.3226982767,20078.6687864608,20770.4028146267,20851.934342522,21530.1846361778,19715.9887637002,20738.1937060187,20147.5551279252,21154.7899429835,20547.97629279,18716.0516023349,18900.5665815385,18689.814444633,19559.6981985061,20971.1241814832,20359.0238864336,20919.0605985621,20783.7745064591,17085.682826191,20933.6086570967,16666.8691939941,21003.9390961531
,68,20223.6770883464,20643.7115433012,21432.5204003542,19237.7394219292,20483.0786454629,19247.4775176042,19259.9932333841,19662.9098786039,19889.3347283193,20198.8118217341,20549.9618722133,19351.3911367907,20947.6583428583,20686.9065143993,21487.4653477253,20294.5038344304,20103.6825607606,19832.3671797205,20399.2850502698,19625.6069885184,19948.7175292491,20400.1941101864,20660.0853076768,19420.5439669242,21186.8531800713,22153.9449306776,21217.4252452061,19978.9140574804,20741.4612537598,20160.0832086194,19307.3278001155,19774.1367740611,20504.1953026677,20669.690346366,21140.2144978401,19857.8269157159,21711.6339956477,21188.4319253797,21077.2822371823,19763.8580953979,20579.9389014846,20284.0362489943,20687.4390076112,20759.823794398,20602.8319998571,20677.5629895047,21260.4681110116,20779.3167154739,20806.8830155267,21753.2874682627,21374.4492462951,20508.4040722076,21295.0221988826,21351.6050050765,21032.0793673586,20136.2452981214,21079.977805778,21109.3359933401,20969.0335704482,20399.5896644918,21520.6144484482,20744.5738379542,21335.4000552099,20108.1525228098,21303.7058921153,20268.0566033443,21149.1302040679,20785.8168470585,20735.8450344532,20653.3998578476,20735.6071623478,20817.6983562674,20132.6391630867,20021.8539290956,20415.5040649094,20072.0991068808,20743.5287178515,20841.3044968082,21504.7254517141,19770.5842550669,20725.3327286005,20104.9894716036,21125.9689314819,20538.1986885227,18581.9898114546,18756.6225401594,18565.3601912933,19544.4849361432,20960.4015607837,20325.4455571904,20921.621898354,20747.778181053,16941.8557986105,20917.7799266633,16524.6007215897,21002.147273777
,68.5,20149.6222478551,20563.4471515644,21359.8009980827,19235.1128885942,20499.4988921089,19219.1851414126,19259.926467949,19635.7611642341,19866.1555296966,20187.7913878468,20539.4447619205,19319.0814932209,20869.1269688255,20599.3034550747,21387.6346914394,20273.8123428997,20084.4389138466,19841.043866514,20369.5122416394,19614.5128161902,19939.6669217433,20364.1224124129,20623.0023116609,19400.9818998411,21126.9828153731,22066.6181306502,21197.3949602184,20019.1514025579,20731.4094829524,20130.3734715521,19281.952050656,19766.6727044286,20484.0450357527,20650.6221463971,21118.5262930718,19855.4365416713,21627.2769543579,21126.7256652102,20986.7841304397,19753.1289741545,20558.7211346274,20258.9174479821,20716.011077818,20722.3514413455,20569.7364181089,20673.6922493584,21251.3410192889,20782.7833857982,20737.8142237924,21659.3297842061,21290.4483479204,20472.9826387393,21244.5907872963,21326.1707862574,20998.6129413959,20119.0057697262,21043.0529310583,21083.8661873903,20938.978123463,20376.3894778804,21435.7398630383,20641.8705726331,21232.8377242752,20057.2720206285,21270.0105055222,20243.7422610942,21123.4245105722,20753.9099615894,20710.1531949216,20647.4631153312,20739.3007575309,20816.838916319,20044.6974638734,19911.9841073651,20311.8036912862,20056.2266400223,20701.7697218199,20816.6591156338,21462.0519404986,19791.7492437221,20700.123826419,20049.0949371309,21088.3091444492,20513.2192387526,18436.8693843947,18599.7324011422,18431.2416103343,19519.5448081982,20938.4487034963,20280.244403194,20908.0534214803,20699.4931379165,16774.0884611826,20891.5006395891,16357.0490482271,20979.6689265435
,69,20072.1434214571,20479.8337609503,21289.690288272,19221.8882844529,20504.4548206387,19185.6362757546,19248.0421616292,19601.3320841874,19831.4041706971,20173.6417583437,20520.4267001026,19266.1383740224,20782.7827965215,20511.6953932429,21285.7460675745,20246.526658972,20054.8590274312,19847.7416597112,20326.8227700536,19591.2378972223,19918.0582995535,20320.5408332148,20575.7901286739,19365.807470061,21064.0126764471,21976.0467956545,21173.0133539927,20059.239256891,20710.0479325495,20088.5266870802,19249.1602228743,19745.7625477629,20454.5875887917,20616.2743072645,21084.1153275215,19834.6963396563,21545.2370164702,21061.2883118915,20894.1382872465,19730.9918572699,20528.2204658686,20224.317517973,20711.7019549031,20672.5161882313,20517.3900835112,20651.3930387675,21225.6391688072,20771.0452773963,20670.201979377,21567.7614829838,21206.9095800835,20426.1962080286,21183.8990299606,21286.1184475737,20955.0736193692,20082.3820380329,20991.7170718717,21048.6821125712,20897.5153960431,20331.7137013074,21348.5373693819,20539.8757291226,21132.5265913021,20002.4750981171,21223.7913978145,20206.2810248878,21083.3715662291,20709.1047900951,20669.9795028656,20625.169054895,20726.2505533712,20796.6692910354,19954.1743697824,19803.7423923529,20206.7681802968,20028.3088992883,20646.1878861617,20779.1642710749,21405.0320148284,19782.5028311173,20661.9704303389,19984.9825452739,21040.9725579783,20468.9078374428,18277.5255429447,18429.2798416287,18285.4519394911,19484.5708105731,20904.7159995751,20225.1119762382,20879.446327986,20637.8841284681,16571.9387220241,20854.4253961981,16151.4051509697,20933.3022324336
,69.5,19984.5974442164,20384.7851882814,21212.4734751559,19194.9425125668,20491.7711218508,19146.0270740153,19221.1653332332,19554.9958966895,19784.2875642814,20151.3370855609,20491.4882971042,19194.5428935201,20683.3799286404,20414.3366449251,21176.4291963659,20207.8808938747,20009.9043219253,19847.9076944808,20270.6421395223,19552.8812083689,19881.5605442594,20266.2426588449,20517.5998702077,19309.4805097652,20987.4054500209,21874.1511052417,21120.8044913288,20090.9559023647,20674.6479391529,20031.4369133802,19214.211547441,19708.5841547082,20411.2509299675,20561.6326509376,21030.8360480535,19789.7157265565,21452.6554528097,20996.8463364697,20789.6594762993,19692.6551911319,20484.4043903351,20172.1083948285,20671.0249615632,20607.3523233347,20440.9566500937,20606.6705906502,21178.4049233926,20735.4336775053,20591.4575210812,21471.6425244639,21114.5082900775,20363.2808629924,21110.6277369453,21224.039913561,20894.474806684,20022.0294187336,20921.7964890323,20998.459611217,20837.4635588615,20265.5445131443,21252.0751684711,20431.7564954867,21028.1362380621,19941.6870696769,21159.344029729,20154.0773251873,21023.6724501755,20649.1470750789,20611.4299799694,20583.9525037604,20692.856104432,20750.2870853761,19858.1792883987,19693.4735369757,20094.7863640543,19980.4449079175,20573.8818341226,20724.8350401312,21329.3869270394,19739.0540613874,20607.1934829609,19909.7749240732,20981.1370698232,20404.3510359793,18095.7330783669,18240.5833778129,18125.7120380831,19437.2844990211,20856.8085401138,20159.6187002263,20833.6114301425,20562.1402637457,16323.8453098154,20801.2523657765,15894.4141412659,20860.8881150866
