,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,7.71269406398927,365000000
,A02,SYBR,,Std-01,,7.86078811671893,365000000
,A03,SYBR,,Std-01,,7.84269094854722,365000000
,A04,SYBR,,Unkn-01,,24.6581285778486,4795.24423762272
,A05,SYBR,,Unkn-01,,25.6681425233503,2430.4290677221
,A06,SYBR,,Unkn-01,,25.085549306842,3596.81145696069
,A07,SYBR,,Unkn-09,,24.1678400760711,6669.20183138965
,A08,SYBR,,Unkn-09,,25.2551438206873,3208.9420140589
,A09,SYBR,,Unkn-09,,25.1284682872497,3494.43264851373
,A10,SYBR,,Unkn-17,,25.0044745645323,3798.4625558272
,A11,SYBR,,Unkn-17,,24.37914547562,5785.35570290663
,A12,SYBR,,Unkn-17,,24.242869964803,6340.88680636395
,B01,SYBR,,Std-02,,11.4110945795383,36500000
,B02,SYBR,,Std-02,,11.3247054611088,36500000
,B03,SYBR,,Std-02,,11.326956086613,36500000
,B04,SYBR,,Unkn-02,,24.3239456742562,6004.26070717706
,B05,SYBR,,Unkn-02,,24.2017382283604,6518.81660880354
,B06,SYBR,,Unkn-02,,24.3914681545241,5737.58798430643
,B07,SYBR,,Unkn-10,,23.9891605759914,7521.15107994302
,B08,SYBR,,Unkn-10,,24.7233079544506,4589.49824528622
,B09,SYBR,,Unkn-10,,24.5280519653107,5233.82669640641
,B10,SYBR,,Unkn-18,,23.322688551856,11776.8342883405
,B11,SYBR,,Unkn-18,,23.1459570138541,13263.856607225
,B12,SYBR,,Unkn-18,,23.8069819766865,8501.92377877754
,C01,SYBR,,Std-03,,14.88270058378,3650000
,C02,SYBR,,Std-03,,14.6429501406468,3650000
,C03,SYBR,,Std-03,,14.8311824919154,3650000
,C04,SYBR,,Unkn-03,,25.141586728138,3463.7253152012
,C05,SYBR,,Unkn-03,,24.9619587582437,3908.68831104476
,C06,SYBR,,Unkn-03,,23.8187809248618,8434.6979420463
,C07,SYBR,,Unkn-11,,24.6527809676468,4812.52848253471
,C08,SYBR,,Unkn-11,,23.9813174203045,7560.94529619057
,C09,SYBR,,Unkn-11,,23.908566390675,7940.24804813404
,C10,SYBR,,Unkn-19,,23.6778793511989,9273.44738900161
,C11,SYBR,,Unkn-19,,23.6854308236887,9226.45057046557
,C12,SYBR,,Unkn-19,,23.9625549588286,7656.99773942132
,D01,SYBR,,Std-04,,18.5568103710691,365000
,D02,SYBR,,Std-04,,18.2295784894201,365000
,D03,SYBR,,Std-04,,18.6304264286008,365000
,D04,SYBR,,Unkn-04,,23.9268555523245,7843.13961251585
,D05,SYBR,,Unkn-04,,23.5653308390721,10002.9495361629
,D06,SYBR,,Unkn-04,,23.9384167878564,7782.36746337382
,D07,SYBR,,Unkn-12,,23.2664388505824,12231.0804259188
,D08,SYBR,,Unkn-12,,24.0016165502815,7458.38256265365
,D09,SYBR,,Unkn-12,,24.0325058358634,7304.97534378889
,D10,SYBR,,Unkn-20,,23.3697889067844,11409.4776210644
,D11,SYBR,,Unkn-20,,23.2608370817804,12277.2660795476
,D12,SYBR,,Unkn-20,,23.4580644998184,10751.5600132362
,E01,SYBR,,Std-05,,21.734352830925,36500
,E02,SYBR,,Std-05,,21.9361030085035,36500
,E03,SYBR,,Std-05,,21.7626030632785,36500
,E04,SYBR,,Unkn-05,,21.8718788078174,31257.7434762551
,E05,SYBR,,Unkn-05,,21.6418754841479,36489.2538272035
,E06,SYBR,,Unkn-05,,23.7111878156799,9067.93551019909
,E07,SYBR,,Unkn-13,,21.3870097368566,43314.8868767804
,E08,SYBR,,Unkn-13,,23.7981508877226,8552.59026038658
,E09,SYBR,,Unkn-13,,23.6193814739431,9645.71422799007
,E10,SYBR,,Unkn-21,,24.5199363745081,5262.48326100597
,E11,SYBR,,Unkn-21,,24.7184860737887,4604.4119228299
,E12,SYBR,,Unkn-21,,25.0359806594767,3718.79052217376
,F01,SYBR,,Std-06,,24.7473349517152,3650
,F02,SYBR,,Std-06,,25.0104603072312,3650
,F03,SYBR,,Std-06,,25.2208992887404,3650
,F04,SYBR,,Unkn-06,,23.1691368535901,13058.6003214015
,F05,SYBR,,Unkn-06,,23.2046817903901,12750.0045348276
,F06,SYBR,,Unkn-06,,24.0522208984577,7208.71705807964
,F07,SYBR,,Unkn-14,,23.005073186546,14582.6452381885
,F08,SYBR,,Unkn-14,,23.9940664656047,7496.3663644062
,F09,SYBR,,Unkn-14,,24.0584667727292,7178.48710861458
,F10,SYBR,,Unkn-22,,24.1798455678538,6615.54816613483
,F11,SYBR,,Unkn-22,,24.1898617354498,6571.11540709992
,F12,SYBR,,Unkn-22,,24.3500563200774,5899.70051712655
,G01,SYBR,,Std-07,,28.6222849008952,365
,G02,SYBR,,Std-07,,27.9085039090534,365
,G03,SYBR,,Std-07,,28.4069069211474,365
,G04,SYBR,,Unkn-07,,23.4604268121022,10734.4849581608
,G05,SYBR,,Unkn-07,,23.8982886945472,7995.34539668486
,G06,SYBR,,Unkn-07,,23.184423048353,12924.9829209426
,G07,SYBR,,Unkn-15,,23.5337796424506,10217.5645672519
,G08,SYBR,,Unkn-15,,23.0674830671182,13982.9897079783
,G09,SYBR,,Unkn-15,,23.2995694899034,11961.4545139477
,G10,SYBR,,Unkn-23,,24.0188353419373,7372.47478442423
,G11,SYBR,,Unkn-23,,23.9013951169965,7978.65208948208
,G12,SYBR,,Unkn-23,,24.323826920443,6004.74046588576
,H01,SYBR,,NTC,,33.4296747921859,NaN
,H02,SYBR,,NTC,,33.2174395531189,NaN
,H03,SYBR,,NTC,,33.0619849539777,NaN
,H04,SYBR,,Unkn-08,,22.6461476178779,18565.8555941405
,H05,SYBR,,Unkn-08,,23.3626726844307,11464.236403497
,H06,SYBR,,Unkn-08,,25.2852253026933,3144.64778513967
,H07,SYBR,,Unkn-16,,23.3021277216862,11940.8838367704
,H08,SYBR,,Unkn-16,,24.0547363349365,7196.52709779671
,H09,SYBR,,Unkn-16,,35.5296124194311,3.19260202363952
,H10,SYBR,,Unkn-24,,24.5652014528951,5104.62913662171
,H11,SYBR,,Unkn-24,,35.573007645501,3.10073481977062
,H12,SYBR,,Unkn-24,,24.5692415745776,5090.77220988563
