,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3173.06725530893,80.5,95,
,A02,SYBR,,Std-01,,88.5,3197.16196134222,84,95,
,A03,SYBR,,Std-01,,88.5,3297.39554713691,84.5,95,
,A04,SYBR,,Unkn-01,,91,1850.62369082282,84,95,
,A05,SYBR,,Unkn-01,,91,2007.40866554647,82,95,
,A06,SYBR,,Unkn-01,,91,1532.11598115499,82,95,
,A07,SYBR,,Unkn-09,,91,1858.18058589996,83,95,
,A08,SYBR,,Unkn-09,,91,1579.94861718426,82,95,
,A09,SYBR,,Unkn-09,,91,1617.72354461282,85,95,
,A10,SYBR,,Unkn-17,,91,1753.1742820412,85,95,
,A11,SYBR,,Unkn-17,,91,1788.83209155126,84.5,95,
,A12,SYBR,,Unkn-17,,91,1793.25145396574,85.5,95,
,B01,SYBR,,Std-02,,88.5,3245.99744773166,81,91.5,
,B02,SYBR,,Std-02,,88.5,3026.48376812676,84,91.5,
,B03,SYBR,,Std-02,,88.5,3176.62490979558,84,91.5,
,B04,SYBR,,Unkn-02,,91,1661.02465130327,82,95,
,B05,SYBR,,Unkn-02,,91,1696.49389595159,82,95,
,B06,SYBR,,Unkn-02,,91,1698.03111075762,85,95,
,B07,SYBR,,Unkn-10,,91,1675.34620780047,81.5,95,
,B08,SYBR,,Unkn-10,,91,1703.19354235809,85,95,
,B09,SYBR,,Unkn-10,,91,1717.04873313106,85,95,
,B10,SYBR,,Unkn-18,,90.5,1772.1837701884,83.5,95,
,B11,SYBR,,Unkn-18,,90.5,1841.92991115224,84,95,
,B12,SYBR,,Unkn-18,,90.5,1835.14281241235,85,95,
,C01,SYBR,,Std-03,,88.5,3191.44687087999,83.5,91.5,
,C02,SYBR,,Std-03,,88.5,3295.35566918513,84,91.5,
,C03,SYBR,,Std-03,,88,3171.85110560498,84,91.5,
,C04,SYBR,,Unkn-03,,91,1776.0435990852,85,95,
,C05,SYBR,,Unkn-03,,91,1829.79336113631,85,95,
,C06,SYBR,,Unkn-03,,91,1834.10012672559,84.5,95,
,C07,SYBR,,Unkn-11,,91,1692.26591778061,85,95,
,C08,SYBR,,Unkn-11,,90.5,1825.34322850576,83.5,95,
,C09,SYBR,,Unkn-11,,90.5,1835.07857580652,84.5,95,
,C10,SYBR,,Unkn-19,,91,1892.83117603444,84,95,
