,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,17988.8666627905,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18400.6108320383,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18919.7070067211,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14122.5997493123,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,15433.8732260608,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,14797.8469052194,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,13632.523538679,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,14645.2173010802,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,15270.1269876941,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,15602.2001815393,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,15108.4496525104,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,14204.6385891596,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18551.5433549535,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18450.6511091429,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,18807.6867555583,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,15511.0178951002,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,15177.666505687,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,14629.6351019256,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15521.9671347906,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,14531.2090250477,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,14677.7393830698,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15669.9535223621,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15824.8821545018,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14561.6296884526,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17567.1120115293,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19047.289297194,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17741.927534657,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,14903.5276601666,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,15834.396298827,,Unknown,Unassigned,False
