,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,22.3077734647295,19.0729981481138,2.85904708305473,365000000,8.56229286445648,365000000,0,58,
,A02,SYBR,,Std-01,,,16.8843647358751,19.0729981481138,2.85904708305473,365000000,8.56229286445648,365000000,0,58,
,A03,SYBR,,Std-01,,,18.0268562437369,19.0729981481138,2.85904708305473,365000000,8.56229286445648,365000000,0,58,
,A04,SYBR,,Unkn-01,,,27.8690147547198,25.9949303866129,1.62319863884125,56251.1044571494,4.75013105398227,355377.123092262,259239.434349808,58,
,A05,SYBR,,Unkn-01,,,25.0829811706807,25.9949303866129,1.62319863884125,495050.589769317,5.69464958223661,355377.123092262,259239.434349808,58,
,A06,SYBR,,Unkn-01,,,25.0327952344381,25.9949303866129,1.62319863884125,514829.675050318,5.71166357191372,355377.123092262,259239.434349808,58,
,A07,SYBR,,Unkn-09,,,25.9961784967034,26.0197482384291,0.192611395516137,242693.569683291,5.38505826958261,240051.677376055,35502.7619450524,58,
,A08,SYBR,,Unkn-09,,,25.840006348397,26.0197482384291,0.192611395516137,274159.694084829,5.43800360682397,240051.677376055,35502.7619450524,58,
,A09,SYBR,,Unkn-09,,,26.2230598701869,26.0197482384291,0.192611395516137,203301.768360044,5.30814115623602,240051.677376055,35502.7619450524,58,
,A10,SYBR,,Unkn-17,,,27.9472906525992,29.4507237237309,1.35108063231263,52916.8558014921,4.72359403149753,23948.0528834862,25221.7971596022,58,
,A11,SYBR,,Unkn-17,,,29.8416278073485,29.4507237237309,1.35108063231263,12060.8412680295,4.08137760177764,23948.0528834862,25221.7971596022,58,
,A12,SYBR,,Unkn-17,,,30.563252711245,29.4507237237309,1.35108063231263,6866.46158093701,3.83673299444597,23948.0528834862,25221.7971596022,58,
,B01,SYBR,,Std-02,,,19.5189013261625,18.9031620980956,0.589538565590602,36500000,7.56229286445647,36500000,0,58,
,B02,SYBR,,Std-02,,,18.3438871886062,18.9031620980956,0.589538565590602,36500000,7.56229286445647,36500000,0,58,
,B03,SYBR,,Std-02,,,18.846697779518,18.9031620980956,0.589538565590602,36500000,7.56229286445647,36500000,0,58,
,B04,SYBR,,Unkn-02,,,25.0143938235169,24.661043192288,0.307236235135066,522278.323321873,5.71790200122077,700836.164820714,155557.103783808,58,
,B05,SYBR,,Unkn-02,,,24.4569525025641,24.661043192288,0.307236235135066,807021.754877317,5.90688524215184,700836.164820714,155557.103783808,58,
,B06,SYBR,,Unkn-02,,,24.511783250783,24.661043192288,0.307236235135066,773208.416262953,5.88829657261552,700836.164820714,155557.103783808,58,
