,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,17609.643879431,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18588.8196658703,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18663.3409444006,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14583.3789605266,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,13467.7474492868,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,13633.4603380881,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14087.2879285547,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,15068.4981183511,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,14313.9929858767,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,6998.7371397592,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,7710.40549821289,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,6316.34262597082,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,17552.6599905921,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18887.5605746817,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19444.8877863318,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,11899.3461096867,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,12907.1843918301,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,12184.3859766914,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,11680.2180407842,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,11912.1203144399,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,10076.5529223194,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,9782.85200356575,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,9864.22929457627,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,9173.45617294777,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17056.4808451574,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20944.9906204147,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,19113.8253825297,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12856.9787028803,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,12940.9432532281,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12614.8680881069,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,9832.25869998484,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,11189.5983846762,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,11719.8307594271,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,12858.5800573614,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,13229.3002655879,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,11690.2801206434,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,18274.7293989742,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19749.1685036929,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19689.7618677777,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,11773.3673610727,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,12730.1433955323,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,9613.00137690827,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,11284.1682847626,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,12063.8998962739,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,11285.1106168973,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,11786.7346634492,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,12902.649314883,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,12042.2164972687,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,1035.71536090382,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19374.1660106916,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,17916.8037493087,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,13620.162624439,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,13601.139713498,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,13196.3574998085,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,11539.6072718705,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,11982.6783936469,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,12723.5279030436,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14836.0506205938,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,14359.7289874984,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,14082.1259356811,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,659.19584581032,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,14840.6494656638,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,16054.4487311327,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,14933.9678797094,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,14523.2541752247,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,13420.2666054579,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,13436.1797584536,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,14458.0032819566,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,15321.2035620602,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14305.4933102426,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,14052.6248397678,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,13009.9681204718,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,666.398115207155,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,8809.60186752471,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,4495.79666225891,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,14649.3715107413,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,13677.110643983,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,13440.1506068024,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,12657.3667593848,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,11861.6957158826,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12666.9150797914,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,15284.0303596969,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,15389.5552994737,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,14444.4674946111,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,699.350921820378,,NTC,Unassigned,False
,H02,SYBR,,NTC,,541.987512558475,,NTC,Unassigned,False
,H03,SYBR,,NTC,,1432.85478867979,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,14624.6361735092,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,13476.5404616695,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14251.4162870978,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,13169.8262647088,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,14452.9475717921,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,14727.8284596237,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,11956.4870567758,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,13610.4114563897,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,13210.9724055655,,Unknown,Unassigned,False
