,Well,Fluor,Target,Content,Sample,Cq,SQ
,H01,SYBR,,NTC,,33.7029688918166,NaN
,H02,SYBR,,NTC,,33.9134144805026,NaN
,H03,SYBR,,NTC,,34.7263130028431,NaN
,A01,SYBR,,Std-01,,33.409105446084,365000000
,A02,SYBR,,Std-01,,34.034932910717,365000000
,A03,SYBR,,Std-01,,35.855006735678,365000000
,B01,SYBR,,Std-02,,10.3338223437959,36500000
,B02,SYBR,,Std-02,,10.1459046336262,36500000
,B03,SYBR,,Std-02,,9.63044550726426,36500000
,C01,SYBR,,Std-03,,13.3364072886221,3650000
,C02,SYBR,,Std-03,,13.2132918381638,3650000
,C03,SYBR,,Std-03,,13.1064762392083,3650000
,D01,SYBR,,Std-04,,16.9089335612859,365000
,D02,SYBR,,Std-04,,17.2262771757539,365000
,D03,SYBR,,Std-04,,17.1499443848529,365000
,E01,SYBR,,Std-05,,20.7280709327515,36500
,E02,SYBR,,Std-05,,20.2541849981203,36500
,E03,SYBR,,Std-05,,20.656622417358,36500
,F01,SYBR,,Std-06,,24.4851733910456,3650
,F02,SYBR,,Std-06,,24.4394770219959,3650
,F03,SYBR,,Std-06,,23.9376638629256,3650
,G01,SYBR,,Std-07,,27.5548226104079,365
,G02,SYBR,,Std-07,,27.7135173535261,365
,G03,SYBR,,Std-07,,27.9162316264378,365
,A04,SYBR,,Unkn-01,,23.5612362679075,12.2076577301408
,A05,SYBR,,Unkn-01,,23.6917174959805,7.14730007160578
,A06,SYBR,,Unkn-01,,23.7149415675427,6.49772856376366
,B04,SYBR,,Unkn-02,,17.0379862627831,5125108038722.69
,B05,SYBR,,Unkn-02,,17.1195722584224,3667193282908.07
,B06,SYBR,,Unkn-02,,17.0147625368528,5637452034074.27
,C04,SYBR,,Unkn-03,,17.2178495330248,2450327865693.02
,C05,SYBR,,Unkn-03,,17.1299488197586,3514349364077.2
,C06,SYBR,,Unkn-03,,17.1589837012049,3119685620390.69
,D04,SYBR,,Unkn-04,,20.2779643353983,8644462.56575172
,D05,SYBR,,Unkn-04,,20.3756911793837,5789074.63871293
,D06,SYBR,,Unkn-04,,20.373612869735,5838647.5951064
,E04,SYBR,,Unkn-05,,20.4705994089529,3921953.88526867
,E05,SYBR,,Unkn-05,,20.4755981249927,3842340.19222982
,E06,SYBR,,Unkn-05,,20.5382514316741,2971397.07441578
,F04,SYBR,,Unkn-06,,19.5751363594656,154536414.85786
,F05,SYBR,,Unkn-06,,19.9347128838296,35346016.6960931
,F06,SYBR,,Unkn-06,,19.8923808374554,42050131.0794835
,G04,SYBR,,Unkn-07,,20.0320808070035,23705610.8784335
,G05,SYBR,,Unkn-07,,20.1486929114945,14691722.1976575
,G06,SYBR,,Unkn-07,,20.1220107971422,16391347.9461754
,H04,SYBR,,Unkn-08,,22.4409103136282,1210.09504146269
,H05,SYBR,,Unkn-08,,22.8248487707591,250.450120478887
,H06,SYBR,,Unkn-08,,22.5883581440756,660.842867336709
,A07,SYBR,,Unkn-09,,18.5313982297486,11188051156.4923
,A08,SYBR,,Unkn-09,,17.7089000141495,326794456322.683
,A09,SYBR,,Unkn-09,,17.7143976921173,319505961152.994
