,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,33.409105446084,34.034932910717,35.855006735678,23.5612362679075,23.6917174959805,23.7149415675427,18.5313982297486,17.7089000141495,17.7143976921173,16.6103139671148,16.7603379606184,17.0261628073106
A,copy number,365000000,365000000,365000000,12.2076577301408,7.14730007160578,6.49772856376366,11188051156.4923,326794456322.683,319505961152.994,29629603385342.6,16010849622420.9,5379847387409.8
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,10.3338223437959,10.1459046336262,9.63044550726426,17.0379862627831,17.1195722584224,17.0147625368528,17.2599693725269,17.4171596007936,17.2609777558878,19.084842524728,19.2174933901775,19.2382186822738
B,copy number,36500000,36500000,36500000,5125108038722.69,3667193282908.07,5637452034074.27,2061462465310.33,1081671125530.88,2052951563265.96,1155133462.70723,670310458.198811,615669796.263675
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,13.3364072886221,13.2132918381638,13.1064762392083,17.2178495330248,17.1299488197586,17.1589837012049,20.5663768374389,20.6567394067278,20.5427617393972,20.0980419884278,20.0783135677787,20.3418780387369
C,copy number,3650000,3650000,3650000,2450327865693.02,3514349364077.2,3119685620390.69,2647567.77033922,1827426.16107864,2916918.29214716,18085148.7963799,19609838.4693013,6650543.09161787
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,16.9089335612859,17.2262771757539,17.1499443848529,20.2779643353983,20.3756911793837,20.373612869735,20.1834560818728,20.2432133643012,20.2229923026088,17.852242645895,18.0456345737321,18.1767847050168
D,copy number,365000,365000,365000,8644462.56575172,5789074.63871293,5838647.5951064,12738901.8113848,9969123.56431456,10831452.3267004,181496399450.547,82088806670.3772,47929375229.265
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,20.7280709327515,20.2541849981203,20.656622417358,20.4705994089529,20.4755981249927,20.5382514316741,19.8870328759005,19.9431138258344,19.7952383451512,21.7309368127264,22.0002456022746,22.0534617575521
E,copy number,36500,36500,36500,3921953.88526867,3842340.19222982,2971397.07441578,42982958.6254477,34148509.4703742,62640470.3584873,22276.3560600897,7378.90754825278,5931.60171188063
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,24.4851733910456,24.4394770219959,23.9376638629256,19.5751363594656,19.9347128838296,19.8923808374554,19.5638435976359,19.6252896489216,19.5034484710508,22.2370155608726,22.5627205581529,22.6329919846565
F,copy number,3650,3650,3650,154536414.85786,35346016.6960931,42050131.0794835,161864711.845896,125796377.019242,207378483.786111,2793.29880688797,734.140252252431,550.262623130903
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,27.5548226104079,27.7135173535261,27.9162316264378,20.0320808070035,20.1486929114945,20.1220107971422,22.3915897303202,22.6269122886581,22.5730584597313,17.2918410681818,17.3155198835948,17.523410096601
G,copy number,365,365,365,23705610.8784335,14691722.1976575,16391347.9461754,1481.48913896754,564.160615077776,703.65382484477,1808784046315.61,1641330385124.13,699485986522.182
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.7029688918166,33.9134144805026,34.7263130028431,22.4409103136282,22.8248487707591,22.5883581440756,17.0692921042911,17.136349121222,16.8060940009649,16.4321377340683,16.5672734933185,16.7234206263053
H,copy number,NaN,NaN,NaN,1210.09504146269,250.450120478887,660.842867336709,4507363111504.27,3423268239633.42,13270480859021.9,61545841738180.2,35352081006109.3,18629164038797.7
