,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F10,SYBR,,Unkn-22,,87,2563.79817862363,67.5,95,
,F11,SYBR,,Unkn-22,,87,2702.98692392536,68.5,91.5,
,F12,SYBR,,Unkn-22,,87,2597.72848457343,76.5,91.5,
,G01,SYBR,,Std-07,,86.5,2563.17872260751,80,91,
,G02,SYBR,,Std-07,,87,2387.24336331253,80,90.5,
,G03,SYBR,,Std-07,,86.5,2584.31737308587,80,90.5,
,G04,SYBR,,Unkn-07,,86.5,2513.74759856791,68.5,94,
,G05,SYBR,,Unkn-07,,86.5,2526.44397887369,68.5,94,
,G06,SYBR,,Unkn-07,,86.5,2681.31944718309,68.5,93,
,G07,SYBR,,Unkn-15,,87,2656.49457390823,67.5,95,
,G08,SYBR,,Unkn-15,,87,2401.08284816484,67.5,94,
,G09,SYBR,,Unkn-15,,87,2502.59433743295,68,91.5,
,G10,SYBR,,Unkn-23,,87,2752.00451666191,78,91,
,G11,SYBR,,Unkn-23,,87,2829.80748105316,78.5,91,
,G12,SYBR,,Unkn-23,,87,2838.23684477893,67.5,91.5,
,H01,SYBR,,NTC,,87,1852.93730712649,79,94,
,H02,SYBR,,NTC,,87,2241.24242784243,80,90.5,
,H03,SYBR,,NTC,,87,2048.073562128,78.5,91,
,H04,SYBR,,Unkn-08,,86.5,2586.80733249399,68.5,92,
,H05,SYBR,,Unkn-08,,86.5,2634.57595614806,68.5,94,
,H06,SYBR,,Unkn-08,,86.5,2659.85894246244,68.5,94,
,H07,SYBR,,Unkn-16,,87,2694.99584733039,78.5,91,
,H08,SYBR,,Unkn-16,,86.5,2445.34760919988,67.5,91,
,H09,SYBR,,Unkn-16,,86.5,2774.76284442141,79,91,
,H10,SYBR,,Unkn-24,,86.5,2477.88209283334,68,94,
,H11,SYBR,,Unkn-24,,86.5,2386.3092733382,69,94,
,H12,SYBR,,Unkn-24,,87,2686.99382870518,76.5,95,
